"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Botnet Detection Techniques: A Review","G. Khehra; S. Sofat","Punjab Engineering College, Deemed to be University, Chandigarh, India; Punjab Engineering College, Deemed to be University, Chandigarh, India","2018 Second International Conference on Intelligent Computing and Control Systems (ICICCS)","10 Mar 2019","2018","","","1319","1326","Botnets are emerging as a severe threat to the internet and consequently led to rising concerns about the security of network embedded devices. Botnets are networks formed as a string of various machines infected with malwares that are controlled by an antagonist and coordinated together to maintain a distributed platform for performing certain illicit activities on a large scale such as launching DDOS, Spamming etc. In recent years, botnets have been the subject of raising interest and great scientific efforts have been devoted to provide effective and efficient detection of botnets. This paper comprises of a comprehensive overview of existing botnet detection methods and their comparative analysis by outlining their certain characteristics which will help to analyze the current state of work in this field.","","978-1-5386-2842-3","10.1109/ICCONS.2018.8663082","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8663082","Malware;Network;Security;Botnet Detection","Botnet;Malware;Monitoring;Servers;Security;Tools;Correlation","computer network security;Internet;invasive software","botnet detection techniques;network embedded devices;botnet detection methods;distributed platform","","","","28","","10 Mar 2019","","","IEEE","IEEE Conferences"
"Policy-Based Governance within Luna: Why We Developed Yet Another Agent Framework","L. Bunch; J. M. Bradshaw; T. Eskridge; P. J. Feltovich; J. Lott; A. Uszok; M. Carvalho","Florida Inst. of Human & Machine Cognition (IHMC), Pensacola, FL, USA; Florida Inst. of Human & Machine Cognition (IHMC), Pensacola, FL, USA; Florida Inst. of Human & Machine Cognition (IHMC), Pensacola, FL, USA; Florida Inst. of Human & Machine Cognition (IHMC), Pensacola, FL, USA; Florida Inst. of Human & Machine Cognition (IHMC), Pensacola, FL, USA; Florida Inst. of Human & Machine Cognition (IHMC), Pensacola, FL, USA; Dept. of Comput. Sci., Florida Inst. of Technol., Melbourne, FL, USA","2012 IEEE/WIC/ACM International Conferences on Web Intelligence and Intelligent Agent Technology","2 May 2013","2012","3","","250","256","In this article, we explain our rationale for the development of Luna, a software agent framework. In particular, we focus on how we use capabilities for comprehensive policy-based governance to ensure that key requirements for security, declarative specification of taskwork, and built-in support for joint activity within mixed teams of humans and agents are satisfied. KAoS, IHMC's ontology-based policy services framework, enables the semantically-rich and extensible semantics and the operational power and flexibility needed to realize these capabilities within Luna. We show how Luna is specifically designed to allow developers and users to leverage different forms of policybased governance in an endless variety of ways.","","978-1-4673-6057-9","10.1109/WI-IAT.2012.272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6511687","sofware agents;multi-agent systems;policy;Luna;KAoS;OWL;ontologies;cyber security","","formal specification;multi-agent systems;ontologies (artificial intelligence);security of data;software agents","Luna;software agent framework;comprehensive policy-based governance;security requirements;declarative taskwork specification;human-agent team;KAoS;IHMC;ontology-based policy services framework;operational power","","2","","17","","2 May 2013","","","IEEE","IEEE Conferences"
"STIDM: A Spatial and Temporal Aware Intrusion Detection Model","X. Han; R. Yin; Z. Lu; B. Jiang; Y. Liu; S. Liu; C. Wang; N. Li","Institute of Information Engineering, Chinese Academy of Sciences, China; University of Chinese Academy of Sciences, China; China Academy of Industrial Internet, China; Institute of Information Engineering, Chinese Academy of Sciences, China; University of Chinese Academy of Sciences, China; Institute of Information Engineering, Chinese Academy of Sciences, China; University of Chinese Academy of Sciences, China; Institute of Information Engineering, Chinese Academy of Sciences, China; University of Chinese Academy of Sciences, China; Institute of Information Engineering, Chinese Academy of Sciences, China; University of Chinese Academy of Sciences, China; China Industrial Control Systems Cyber Emergency Response Team, China; Institute of Information Engineering, Chinese Academy of Sciences, China; University of Chinese Academy of Sciences, China","2020 IEEE 19th International Conference on Trust, Security and Privacy in Computing and Communications (TrustCom)","9 Feb 2021","2020","","","370","377","Network intrusion detection plays a critical role in cyberspace security. Most existing conventional detection methods mostly rely on manually-designed features to detect intrusion behaviours from large-scale flow data. Recent studies show that deep learning-based methods are effective for network intrusion detection due to the ability to learn discriminative features from data automatically. However, these models ignore the problem of the irregular time intervals between packets in a flow, causing the degradation of detection performance. To this end, we propose a Spatial and Temporal Aware Intrusion Detection model (STIDM). The proposed STIDM model first uses a one-dimensional Convolutional Neural Network (1D-CNN) to extract spatial features based on the nature of flow and packet. Then we design a Time and Length sensitive LSTM (TL-LSTM) method to learn richer temporal features from the irregular flows. The two parts are trained simultaneously to achieve global optimum. Through extensive experiments on the ISCX2012 dataset and the CICIDS2017 dataset, we demonstrate that STIDM outperforms state-of-the-art models.","2324-9013","978-1-6654-0392-4","10.1109/TrustCom50675.2020.00058","National Key Research and Development Program of China(grant numbers:2019QY1300,2018YFB0803602); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9342991","intrusion detection;convolutional neural network;long short-term memory;time irregularity;feature extraction","Privacy;Computational modeling;Network intrusion detection;Manuals;Feature extraction;Security;Payloads","data analysis;data visualisation;feature extraction;learning (artificial intelligence);neural nets;security of data","Spatial Temporal Aware Intrusion Detection model;network intrusion detection;existing conventional detection methods;manually-designed features;intrusion behaviours;large-scale flow data;deep learning-based methods;detection performance;STIDM model;spatial features;richer temporal features","","","","27","","9 Feb 2021","","","IEEE","IEEE Conferences"
"Challenges and New Directions in Securing Spectrum Access Systems","S. Shi; Y. Xiao; W. Lou; C. Wang; X. Li; Y. T. Hou; J. H. Reed","Department of Computer Science, Virginia Polytechnic Institute and State University, Blacksburg, VA, USA; Department of Electrical and Computer Engineering, Virginia Polytechnic Institute and State University, Blacksburg, VA, USA; Department of Computer Science, Virginia Polytechnic Institute and State University, Blacksburg, VA, USA; InterDigital Communications, Inc., Princeton, NJ, USA; InterDigital Communications, Inc., Princeton, NJ, USA; Department of Electrical and Computer Engineering, Virginia Polytechnic Institute and State University, Blacksburg, VA, USA; Department of Electrical and Computer Engineering, Virginia Polytechnic Institute and State University, Blacksburg, VA, USA","IEEE Internet of Things Journal","7 Apr 2021","2021","8","8","6498","6518","The spectrum access system (SAS) is being deployed as a key component of the emerging spectrum sharing paradigm to address the spectrum crunch facing the U.S. wireless industry. Ensuring security and privacy of this system against potential attacks is a task of paramount importance. In this article, we first introduce the SAS system, describing its three-tier access model, its functional architecture, and the spectrum management protocol. We then provide a comprehensive analysis of a variety of security and privacy attacks that an SAS is vulnerable to, and discuss their countermeasures. We identify key challenges, formalize threat models, and organize the discussion of SAS security into four categories: 1) SAS server security and privacy; 2) citizens broadband radio service device security; 3) security of environment sensing capability; and 4) communication protocol security. Finally, we suggest future research directions for spectrum management security.","2327-4662","","10.1109/JIOT.2021.3064583","U.S. National Science Foundation(grant numbers:2037777,1916902); Army Research Office(grant numbers:W911NF-20-1-0141); Virginia Commonwealth Cyber Initiative (CCI); InterDigital; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9372931","Citizens broadband radio service (CBRS);security and privacy;spectrum access system (SAS);spectrum management","Synthetic aperture sonar;Security;Servers;Sensors;FCC;Communication system security;Wireless sensor networks","data privacy;protocols;radio spectrum management;security of data;telecommunication network management;telecommunication security","SAS system;three-tier access model;spectrum management protocol;privacy attacks;spectrum management security;securing spectrum access systems;SAS server security;citizens broadband radio service device security;communication protocol securit;spectrum sharing paradigm","","1","","126","IEEE","8 Mar 2021","","","IEEE","IEEE Journals"
"Cloud-based Deception against Network Reconnaissance Attacks using SDN and NFV","A. Aydeger; N. Saputro; K. Akkaya","Southern Illinois University,Dept. of Computer Science,Carbondale,IL,USA,62901; Parahyangan Catholic University,Dept. of Electrical Engineering,Bandung,Jawa Barat,Indonesia,40141; Florida International University,Dept. of Electrical & Computer Engineering,Miami,FL,USA,33174","2020 IEEE 45th Conference on Local Computer Networks (LCN)","15 Jan 2021","2020","","","279","285","An attacker's success crucially depends on the reconnaissance phase of Distributed Denial of Service (DDoS) attacks, which is the first step to gather intelligence. Although several solutions have been proposed against network reconnaissance attacks, they fail to address the needs of legitimate users' requests. Thus, we propose a cloud-based deception framework which aims to confuse the attacker with reconnaissance replies while allowing legitimate uses. The deception is based on for-warding the reconnaissance packets to a cloud infrastructure through tunneling and SDN so that the returned IP addresses to the attacker will not be genuine. For handling legitimate requests, we create a reflected virtual topology in the cloud to match any changes in the original physical network to the cloud topology using SDN. Through experimentations on GENI platform, we show that our framework can provide reconnaissance responses with negligible delays to the network clients while also reducing the management costs significantly.","0742-1303","978-1-7281-7158-6","10.1109/LCN48667.2020.9314797","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9314797","","Cloud computing;Reconnaissance;Denial-of-service attack;Servers;IP networks;Computer crime;Control systems","cloud computing;computer network security;IP networks;software defined networking;telecommunication computing;transport protocols;virtualisation","network reconnaissance attacks;cloud-based deception framework;reconnaissance packets;cloud infrastructure;SDN;physical network;cloud topology;reconnaissance responses;network clients;reconnaissance phase;distributed denial of service attacks;NFV;DDoS attacks;legitimate usersrequests;returned IP address;reflected virtual topology;GENI platform;software defined networking","","","","19","","15 Jan 2021","","","IEEE","IEEE Conferences"
"A Survey of Machine and Deep Learning Methods for Internet of Things (IoT) Security","M. A. Al-Garadi; A. Mohamed; A. K. Al-Ali; X. Du; I. Ali; M. Guizani","Department of Computer Science and Engineering, Qatar University, Doha, Qatar; Department of Computer Science and Engineering, Qatar University, Doha, Qatar; Department of Computer Science and Engineering, Qatar University, Doha, Qatar; Department of Computer and Information Sciences, Temple University, Philadelphia, PA, USA; Department of Computer System and Technology, Faculty of Computer Science and Information Technology, University of Malaya, Kuala Lumpur, Malaysia; Department of Computer Science and Engineering, Qatar University, Doha, Qatar","IEEE Communications Surveys & Tutorials","21 Aug 2020","2020","22","3","1646","1685","The Internet of Things (IoT) integrates billions of smart devices that can communicate with one another with minimal human intervention. IoT is one of the fastest developing fields in the history of computing, with an estimated 50 billion devices by the end of 2020. However, the crosscutting nature of IoT systems and the multidisciplinary components involved in the deployment of such systems have introduced new security challenges. Implementing security measures, such as encryption, authentication, access control, network and application security for IoT devices and their inherent vulnerabilities is ineffective. Therefore, existing security methods should be enhanced to effectively secure the IoT ecosystem. Machine learning and deep learning (ML/DL) have advanced considerably over the last few years, and machine intelligence has transitioned from laboratory novelty to practical machinery in several important applications. Consequently, ML/DL methods are important in transforming the security of IoT systems from merely facilitating secure communication between devices to security-based intelligence systems. The goal of this work is to provide a comprehensive survey of ML methods and recent advances in DL methods that can be used to develop enhanced security methods for IoT systems. IoT security threats that are related to inherent or newly introduced threats are presented, and various potential IoT system attack surfaces and the possible threats related to each surface are discussed. We then thoroughly review ML/DL methods for IoT security and present the opportunities, advantages and shortcomings of each method. We discuss the opportunities and challenges involved in applying ML/DL to IoT security. These opportunities and challenges can serve as potential future research directions.","1553-877X","","10.1109/COMST.2020.2988293","NPRP from the Qatar National Research Fund (a member of Qatar Foundation)(grant numbers:8-408-2-172,12S-0305-190231); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9072101","Deep learning;machine learning;Internet of Things security;security based intelligence;IoT big~data","Machine learning;Internet of Things;Tutorials;Electronic mail;Classification algorithms;Encryption","Internet of Things;learning (artificial intelligence);security of data;telecommunication security","deep learning methods;Things security;smart devices;fastest developing fields;estimated 50 billion devices;IoT systems;security challenges;implementing security measures;application security;IoT devices;existing security methods;IoT ecosystem;machine learning;machine intelligence;secure communication;security-based intelligence systems;ML methods;enhanced security methods;IoT security threats;inherent introduced threats;newly introduced threats;potential IoT system attack surfaces","","45","","291","IEEE","20 Apr 2020","","","IEEE","IEEE Journals"
"Path-Quality Monitoring in the Presence of Adversaries: The Secure Sketch Protocols","S. Goldberg; D. Xiao; E. Tromer; B. Barak; J. Rexford","Department of Computer Science, Boston University; CNRS, LIAFA and Université Paris Diderot-Paris 7; School of Computer Science, Tel Aviv University; New England, Microsoft Research; Computer Science Department, Princeton University","IEEE/ACM Transactions on Networking","17 Dec 2015","2015","23","6","1729","1741","Edge networks connected to the Internet need effective monitoring techniques to inform routing decisions and detect violations of Service Level Agreements (SLAs). However, existing measurement tools, like ping, traceroute, and trajectory sampling, are vulnerable to attacks that can make a path look better than it really is. Here, we design and analyze a lightweight path-quality monitoring protocol that reliably raises an alarm when the packet-loss rate exceed a threshold, even when an adversary tries to bias monitoring results by selectively delaying, dropping, modifying, injecting, or preferentially treating packets. Our protocol is based on sublinear algorithms for sketching the second moment of stream of items and can monitor billions of packets using only 250-600 B of storage and the periodic transmission of a comparably sized IP packet. We also show how this protocol can be used to construct a more sophisticated protocol that allows the sender to localize the link responsible for the dropped packets. We prove that our protocols satisfy a precise definition of security, analyze their performance using numerical experiments, and derive analytic expressions for the tradeoff between statistical accuracy and system overhead. This paper contains a deeper treatment of results from earlier conference papers and several new results.","1558-2566","","10.1109/TNET.2014.2339853","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6868307","Network measurement;next-generation networking;security","Cryptography;Vectors;Monitoring;Routing protocols;Radiation detectors","computer network security;Internet;IP networks;routing protocols;statistical analysis","IP packet;sublinear algorithm;packet loss rate;lightweight path-quality monitoring protocol;SLA;service level agreement;routing decision;Internet;edge network;secure sketch","","3","","52","IEEE","30 Jul 2014","","","IEEE","IEEE Journals"
"APIN: Automatic Attack Path Identification in Computer Networks","E. Ficke; S. Xu","University of Texas at San Antonio,Department of Computer Science; University of Texas at San Antonio,Department of Computer Science","2020 IEEE International Conference on Intelligence and Security Informatics (ISI)","8 Dec 2020","2020","","","1","6","Identifying the scope of a network attack can be difficult with limited information about the nature of the attack. Even more difficult is the automation of this process. Because of this, it is important to investigate new methods for mapping and quantifying the threat posed by an attack, in order to prioritize actions during incident response. To this end we propose a framework for automatic attack path identification in computer networks (APIN) by leveraging observable malicious behaviors to quantify the threat score of a set of attacks. Using two academic datasets, experimental results show that APIN is able to quickly reconstruct paths that offer meaningful insight into the nature of multi-step threats on the network, given only reasonable restrictions on network size and structure. These insights would not be possible with only existing tools, such as IDSs, and human analysts would require significant time and expertise to obtain the same findings without APIN's guidance.","","978-1-7281-8800-3","10.1109/ISI49825.2020.9280547","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9280547","Attack Path;Threat Score;Alert Prioritization;Intrusion Detection;Cyber Attack;Incident Response","Measurement;Computational modeling;Tools;Computer networks;Security;Informatics;Immune system","computer network security","automatic attack path identification;computer networks;network attack;multistep threats;network size;APIN guidance","","","","44","","8 Dec 2020","","","IEEE","IEEE Conferences"
"Streaming Malware Classification in the Presence of Concept Drift and Class Imbalance","W. P. Kegelmeyer; K. Chiang; J. Ingram","Sandia Nat. Labs. Livermore, Livermore, CA, USA; Sandia Nat. Labs. Livermore, Livermore, CA, USA; Sandia Nat. Labs., Albuquerque, NM, USA","2013 12th International Conference on Machine Learning and Applications","10 Apr 2014","2013","2","","48","53","Malware, or malicious software, is capable of performing any action or command that can be expressed in code and is typically used for illicit activities, such as e-mail spamming, corporate espionage, and identity theft. Most organizations rely on anti-virus software to identifymalware, which typically utilize signatures that can only identify previously-seen malware instances. We consider the detection ofmalware executables that are downloaded in streaming network data as a supervised machine learning problem. Using malwaredata collected over multiple years, we characterize the effect of concept drift and class imbalance on batch and streaming decision tree ensembles. In particular, we illustrate a surprising vulnerability generated by precisely the aspect of streaming methods that seemed most likely to help them, when compared to batch methods.","","978-0-7695-5144-9","10.1109/ICMLA.2013.104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6786080","","Malware;Decision trees;Data models;Bagging;Software;Standards;Accuracy","decision trees;invasive software;learning (artificial intelligence)","streaming malware classification;concept drift;class imbalance;malicious software;e-mail spamming;corporate espionage;identity theft;antivirus software;malware identification;malware detection;supervised machine learning problem;streaming decision tree ensembles;batch decision tree ensembles","","3","","12","","10 Apr 2014","","","IEEE","IEEE Conferences"
"SAFELearn: Secure Aggregation for private FEderated Learning","H. Fereidooni; S. Marchal; M. Miettinen; A. Mirhoseini; H. Möllering; T. D. Nguyen; P. Rieger; A. -R. Sadeghi; T. Schneider; H. Yalame; S. Zeitouni","Technical University of Darmstadt,System Security Lab,Germany; Aalto University and F-Secure Corporation,Finland; Technical University of Darmstadt,System Security Lab,Germany; Google,USA; Technical University of Darmstadt,ENCRYPTO,Germany; Technical University of Darmstadt,System Security Lab,Germany; Technical University of Darmstadt,System Security Lab,Germany; Technical University of Darmstadt,System Security Lab,Germany; Technical University of Darmstadt,ENCRYPTO,Germany; Technical University of Darmstadt,ENCRYPTO,Germany; Technical University of Darmstadt,System Security Lab,Germany","2021 IEEE Security and Privacy Workshops (SPW)","8 Jul 2021","2021","","","56","62","Federated learning (FL) is an emerging distributed machine learning paradigm which addresses critical data privacy issues in machine learning by enabling clients, using an aggregation server (aggregator), to jointly train a global model without revealing their training data. Thereby, it improves not only privacy but is also efficient as it uses the computation power and data of potentially millions of clients for training in parallel. However, FL is vulnerable to so-called inference attacks by malicious aggregators which can infer information about clients’ data from their model updates. Secure aggregation restricts the central aggregator to only learn the summation or average of the updates of clients. Unfortunately, existing protocols for secure aggregation for FL suffer from high communication, computation, and many communication rounds.In this work, we present SAFELearn, a generic design for efficient private FL systems that protects against inference attacks that have to analyze individual clients’ model updates using secure aggregation. It is flexibly adaptable to the efficiency and security requirements of various FL applications and can be instantiated with MPC or FHE. In contrast to previous works, we only need 2 rounds of communication in each training iteration, do not use any expensive cryptographic primitives on clients, tolerate dropouts, and do not rely on a trusted third party. We implement and benchmark an instantiation of our generic design with secure two-party computation. Our implementation aggregates 500 models with more than 300K parameters in less than 0.5 seconds.","","978-1-6654-3732-5","10.1109/SPW53761.2021.00017","European Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9474309","Federated Learning;Inference Attacks;Secure Computation;Data Privacy","Training;Privacy;Data privacy;Computational modeling;Training data;Machine learning;Collaborative work","computer network security;data privacy;learning (artificial intelligence);protocols","secure aggregation;private FEderated learning;distributed machine learning paradigm;critical data privacy issues;aggregation server;inference attacks;malicious aggregators;central aggregator;SAFELearn;private FL systems","","","","53","","8 Jul 2021","","","IEEE","IEEE Conferences"
"Poisoning Attack in Federated Learning using Generative Adversarial Nets","J. Zhang; J. Chen; D. Wu; B. Chen; S. Yu",Nanjing University of Aeronautics and Astronautics; Beijing University of Chemical Technology; University of Technology Sydney; Nanjing University of Aeronautics and Astronautics; University of Technology Sydney,"2019 18th IEEE International Conference On Trust, Security And Privacy In Computing And Communications/13th IEEE International Conference On Big Data Science And Engineering (TrustCom/BigDataSE)","31 Oct 2019","2019","","","374","380","Federated learning is a novel distributed learning framework, where the deep learning model is trained in a collaborative manner among thousands of participants. The shares between server and participants are only model parameters, which prevent the server from direct access to the private training data. However, we notice that the federated learning architecture is vulnerable to an active attack from insider participants, called poisoning attack, where the attacker can act as a benign participant in federated learning to upload the poisoned update to the server so that he can easily affect the performance of the global model. In this work, we study and evaluate a poisoning attack in federated learning system based on generative adversarial nets (GAN). That is, an attacker first acts as a benign participant and stealthily trains a GAN to mimic prototypical samples of the other participants' training set which does not belong to the attacker. Then these generated samples will be fully controlled by the attacker to generate the poisoning updates, and the global model will be compromised by the attacker with uploading the scaled poisoning updates to the server. In our evaluation, we show that the attacker in our construction can successfully generate samples of other benign participants using GAN and the global model performs more than 80% accuracy on both poisoning tasks and main tasks.","2324-9013","978-1-7281-2777-4","10.1109/TrustCom/BigDataSE.2019.00057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8887357","Federated learning, poisoning attack, generative adversarial nets, security, privacy","Data models;Training;Servers;Gallium nitride;Training data;Task analysis;Computational modeling","convolutional neural nets;learning (artificial intelligence)","federated learning architecture;poisoning attack;federated learning system;generative adversarial nets;deep learning model;private training data;GAN","","11","","23","","31 Oct 2019","","","IEEE","IEEE Conferences"
"On probe-response attacks in Collaborative Intrusion Detection Systems","E. Vasilomanolakis; M. Stahn; C. G. Cordero; M. Mühlhäuser","Telecooperation Group, Technische Universität Darmstadt, Germany; Telecooperation Group, Technische Universität Darmstadt, Germany; Telecooperation Group, Technische Universität Darmstadt, Germany; Telecooperation Group, Technische Universität Darmstadt, Germany","2016 IEEE Conference on Communications and Network Security (CNS)","23 Feb 2017","2016","","","279","286","Cyber-attacks are steadily increasing in both their size and sophistication. To cope with this, Intrusion Detection Systems (IDSs) are considered mandatory for the protection of critical infrastructure. Furthermore, research is currently focusing on collaborative architectures for IDSs, creating a Collaborative IDS (CIDS). In such a system a number of IDS monitors work together towards creating a holistic picture of the monitored network. Nevertheless, a class of attacks exists, called probe-response, which can assist adversaries to detect the network position of CIDS monitors. This can significantly affect the advantages of a CIDS. In this paper, we introduce PREPARE, a framework for deploying probe-response attacks and also for studying methods for their mitigation. Moreover, we present significant improvements on both the effectiveness of probe-response attacks as well as on mitigation techniques for detecting them. We evaluate our approach via an extensive simulation and a real-world attack deployment that targets two CIDSs. Our results show that our framework can be practically utilized, that our proposals significantly improve probe-response attacks and, lastly, that the introduced detection and mitigation techniques are effective.","","978-1-5090-3065-1","10.1109/CNS.2016.7860495","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7860495","","Monitoring;IP networks;Encoding;Ports (Computers);Probes;Collaboration;Security","critical infrastructures;groupware;security of data","probe-response attacks;collaborative intrusion detection systems;cyber-attacks;critical infrastructure;collaborative IDS;CIDS;PREPARE;mitigation techniques;real-world attack deployment","","5","","17","","23 Feb 2017","","","IEEE","IEEE Conferences"
"Security Analysis of Selected AMI Failure Scenarios Using Agent Based Game Theoretic Simulation","R. K. Abercrombie; B. G. Schlicher; F. T. Sheldon","Comput. Sci. & Eng. Div., Oak Ridge Nat. Lab. Oak Ridge, Oak Ridge, TN, USA; Comput. Sci. & Eng. Div., Oak Ridge Nat. Lab. Oak Ridge, Oak Ridge, TN, USA; Comput. Sci. & Eng. Div., Oak Ridge Nat. Lab. Oak Ridge, Oak Ridge, TN, USA","2014 47th Hawaii International Conference on System Sciences","10 Mar 2014","2014","","","2015","2024","Information security analysis can be performed using game theory implemented in dynamic Agent Based Game Theoretic (ABGT) simulations. Such simulations can be verified with the results from game theory analysis and further used to explore larger scale, real world scenarios involving multiple attackers, defenders, and information assets. We concentrated our analysis on the Advanced Metering Infrastructure (AMI) functional domain which the National Electric Sector Cyber security Organization Resource (NESCOR) working group has currently documented 29 failure scenarios. The strategy for the game was developed by analyzing five electric sector representative failure scenarios contained in the AMI functional domain. From these five selected scenarios, we characterize them into three specific threat categories affecting confidentiality, integrity and availability (CIA). The analysis using our ABGT simulation demonstrates how to model the AMI functional domain using a set of rationalized game theoretic rules decomposed from the failure scenarios in terms of how those scenarios might impact the AMI network with respect to CIA.","1530-1605","978-1-4799-2504-9","10.1109/HICSS.2014.255","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6758853","Smart Grid CyberSecurity Analysis;Agent Based Simulation;Advanced Metering Infrastructure;Confidentiality;Integrity;Availability;Risk Management;AMI Failure Scenarios;Simulation","Games;Availability;Computational modeling;Analytical models;Game theory;Computer security","game theory;security of data","AMI failure scenarios;agent based game theoretic simulation;information security analysis;ABGT simulations;advanced metering infrastructure functional domain;national electric sector cyber security organization resource;NESCOR;confidentiality integrity and availability;CIA","","6","","18","","10 Mar 2014","","","IEEE","IEEE Conferences"
"Robust adversarial learning and invariant measures","S. W. Neville; M. Elgamal; Z. Nikdel","Department of Electrical and Computer Engineering, University of Victoria, P.O. Box 3055 STN CSC, B.C., CANADA, V8W 3P6; Department of Electrical and Computer Engineering, University of Victoria, P.O. Box 3055 STN CSC, B.C., CANADA, V8W 3P6; Department of Electrical and Computer Engineering, University of Victoria, P.O. Box 3055 STN CSC, B.C., CANADA, V8W 3P6","2015 IEEE Pacific Rim Conference on Communications, Computers and Signal Processing (PACRIM)","30 Nov 2015","2015","","","529","535","A number of open cyber-security challenges are arising due to the rapidly evolving scale, complexity, and heterogeneity of modern IT systems and networks. The ease with which copious volumes of operational data can be collected from such systems has produced a strong interest in the use of machine learning (ML) for cyber-security, provided that ML can itself be made sufficiently immune to attack. Adversarial learning (AL) is the domain focusing on such issues and an arising AL theme is the need to ensure that ML solutions make use of robust input measurement features (i.e., the data sets used for ML training must themselves be robust against adversarial influences). This observation leads to further open questions, including: “What formally denotes sufficient robustness?”, “Must robust features necessarily exist for all IT systems?”, “Do robust features necessarily provide complete coverage of the attack space?”, etc. This work shows that these (and other) open AL questions can be usefully re-cast in terms of the classical dynamical system's problem of needing to focus analyses on a system's invariant measures. This re-casting is useful as a large body of mature dynamical systems theory exists concerning invariant measures which can then be applied to cyber-security. To our knowledge this the first work to identify and highlight this potentially useful cross-domain linkage.","2154-5952","978-1-4673-7788-1","10.1109/PACRIM.2015.7334893","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7334893","","Robustness;Computer security;Sensors;Extraterrestrial measurements;Complexity theory;Focusing","learning (artificial intelligence);security of data","machine learning;cyber-security;adversarial learning;ML training;cross-domain linkage","","","","30","","30 Nov 2015","","","IEEE","IEEE Conferences"
"Evaluating Shallow and Deep Neural Networks for Network Intrusion Detection Systems in Cyber Security","R. K. Vigneswaran; R. Vinayakumar; K. P. Soman; P. Poornachandran","Department of Mechanical Engineering, Amrita School of Engineering, Amritapuri; Center for Computational Engineering and Networking (CEN), Amrita School of Engineering, Coimbatore; Center for Computational Engineering and Networking (CEN), Amrita School of Engineering, Coimbatore; Center for Cyber Security Systems and Networks, Amrita School of Engineering, Amritapuri, Amrita Vishwa Vidyapeetham, India","2018 9th International Conference on Computing, Communication and Networking Technologies (ICCCNT)","18 Oct 2018","2018","","","1","6","Intrusion detection system (IDS) has become an essential layer in all the latest ICT system due to an urge towards cyber safety in the day-to-day world. Reasons including uncertainty in finding the types of attacks and increased the complexity of advanced cyber attacks, IDS calls for the need of integration of Deep Neural Networks (DNNs). In this paper, DNNs have been utilized to predict the attacks on Network Intrusion Detection System (N-IDS). A DNN with 0.1 rate of learning is applied and is run for 1000 number of epochs and KDDCup-`99' dataset has been used for training and benchmarking the network. For comparison purposes, the training is done on the same dataset with several other classical machine learning algorithms and DNN of layers ranging from 1 to 5. The results were compared and concluded that a DNN of 3 layers has superior performance over all the other classical machine learning algorithms.","","978-1-5386-4430-0","10.1109/ICCCNT.2018.8494096","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8494096","Intrusion detection;deep neural networks;machine learning;deep learning","Biological neural networks;Training;Machine learning;Machine learning algorithms;Computer security;Intrusion detection","learning (artificial intelligence);neural nets;security of data","cyber security;cyber safety;advanced cyber attacks;classical machine learning algorithms;deep neural networks;ICT system;DNN;network intrusion detection system;N-IDS","","18","","56","","18 Oct 2018","","","IEEE","IEEE Conferences"
