"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Reliable Machine Learning for Networking: Key Issues and Approaches","C. A. Hammerschmidt; S. Garcia; S. Verwer; R. State",NA; NA; NA; NA,"2017 IEEE 42nd Conference on Local Computer Networks (LCN)","16 Nov 2017","2017","","","167","170","Machine learning has become one of the go-to methods for solving problems in the field of networking. This development is driven by data availability in large-scale networks and the commodification of machine learning frameworks. While this makes it easier for researchers to implement and deploy machine learning solutions on networks quickly, there are a number of vital factors to account for when using machine learning as an approach to a problem in networking and translate testing performance to real networks deployments successfully. This paper, rather than presenting a particular technical result, discusses the necessary considerations to obtain good results when using machine learning to analyze network-related data.","0742-1303","978-1-5090-6523-3","10.1109/LCN.2017.74","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8109344","computer networks;machine learning;security;networking","Data models;Testing;Training;Analytical models;Reliability;Malware;Measurement","learning (artificial intelligence)","reliable machine;large-scale networks;machine learning frameworks;translate testing performance;networking testing performance;network-related data analysis","","2","","24","","16 Nov 2017","","","IEEE","IEEE Conferences"
"Detection of SQL injection attacks using Hidden Markov Model","D. Kar; K. Agarwal; A. K. Sahoo; S. Panigrahi","Department of CSE, Silicon Institute of Technology, Bhubaneswar - 751024, INDIA; Department of CSE, Silicon Institute of Technology, Bhubaneswar - 751024, INDIA; Department of CSE, Silicon Institute of Technology, Bhubaneswar - 751024, INDIA; Department of CSE & IT, VSS University of Technology, Burla, Sambalpur - 768018, INDIA","2016 IEEE International Conference on Engineering and Technology (ICETECH)","19 Sep 2016","2016","","","1","6","SQL Injection Attack (SQLIA) has been consistently ranked among the top security threats against web applications for more than a decade. Nowadays, attackers use sophisticated tools to launch automated injection attacks. The problem of prevention and detection of SQLIA has been long attended by the research community, but hardly any solution exists for protecting multiple websites in a shared hosting environment. In this paper, we present a novel method to detect malicious queries using a twin Hidden Markov Model (HMM) ensemble and validate it with large set of benign and malicious queries collected from five sample web applications written in PHP and MySQL. Following the Multiple Classifier System (MCS) paradigm, we combine the output of individual HMMs to arrive at the final decision, which provides better accuracy and lower false alarms. The system is intended to work at the database firewall layer, therefore it can protect multiple web applications hosted on a shared server. The initial experimental results are very encouraging and indicate that the approach can effectively identify wide varieties of SQLIA with negligible impact on performance. The technique can be easily ported to other languages and database platforms without requiring major modifications.","","978-1-4673-9916-6","10.1109/ICETECH.2016.7569180","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7569180","SQL injection;SQLIA detection;HMM Ensemble","Hidden Markov models;Security;Databases;Testing;Data models;Servers;Encoding","firewalls;hidden Markov models;Internet;pattern classification;query processing;SQL;Web sites","performance impact;shared server;multiple Web application protection;database firewall layer;false alarms;MCS;multiple classifier system;MySQL;PHP;HMM;malicious query detection;shared hosting environment;Web sites protection;security threats;SQLIA prevention;SQLIA detection;hidden Markov model;SQL injection attack detection","","4","","32","","19 Sep 2016","","","IEEE","IEEE Conferences"
"Surviving Attacks in Challenged Networks","J. Cucurull; M. Asplund; S. Nadjm-Tehrani; T. Santoro","Linköping University, Linköping; Linköping University, Linköping; Linköping University, Linköping; Linköping University, Linköping","IEEE Transactions on Dependable and Secure Computing","14 Sep 2012","2012","9","6","917","929","In the event of a disaster, telecommunication infrastructures can be severely damaged or overloaded. Hastily formed networks can provide communication services in an ad hoc manner. These networks are challenging due to the chaotic context where intermittent connection is the norm and the identity and number of participants cannot be assumed. In such environments malicious actors may try to disrupt the communications to create more chaos for their own benefit. This paper proposes a general security framework for monitoring and reacting to disruptive attacks. It includes a collection of functions to detect anomalies, diagnose them, and perform mitigation. The measures are deployed in each node in a fully distributed fashion, but their collective impact is a significant resilience to attacks, so that the actors can disseminate information under adverse conditions. The approach has been evaluated in the context of a simulated disaster area network with a manycast dissemination protocol, Random Walk Gossip, with a store-and-forward mechanism. A challenging threat model where adversaries may attempt to reduce message dissemination or drain network resources without spending much of their own energy has been adopted.","1941-0018","","10.1109/TDSC.2012.67","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6259800","Delay-tolerant networks;manycast;intrusion tolerance;survivability","Network security;Detectors;Mobile ad hoc networks;Monitoring","disasters;mobile ad hoc networks;protocols;telecommunication security","challenged network;disaster;telecommunication infrastructure;communication service;intermittently connected mobile ad hoc network;chaotic context;intermittent connection;environments malicious actor;security framework;disruptive attack monitoring;disruptive attack reaction;anomaly detection;information dissemination;manycast dissemination protocol;random walk gossip;store-and-forward mechanism;message dissemination;drain network resource;hastily formed network","","4","","37","","3 Aug 2012","","","IEEE","IEEE Journals"
"ISAAC: The Idaho CPS Smart Grid Cybersecurity Testbed","I. A. Oyewumi; A. A. Jillepalli; P. Richardson; M. Ashrafuzzaman; B. K. Johnson; Y. Chakhchoukh; M. A. Haney; F. T. Sheldon; D. C. de Leon","Center for Secure and Dependable Systems, University of Idaho, Moscow, Idaho Falls, and Coeur d’Alene, Idaho, USA; Center for Secure and Dependable Systems, University of Idaho, Moscow, Idaho Falls, and Coeur d’Alene, Idaho, USA; Center for Secure and Dependable Systems, University of Idaho, Moscow, Idaho Falls, and Coeur d’Alene, Idaho, USA; Department of Computer Science, University of Idaho, Moscow, Idaho Falls, and Coeur d’Alene, Idaho, USA; Center for Secure and Dependable Systems, University of Idaho, Moscow, Idaho Falls, and Coeur d’Alene, Idaho, USA; Center for Secure and Dependable Systems, University of Idaho, Moscow, Idaho Falls, and Coeur d’Alene, Idaho, USA; Department of Electrical and Computer Engineering, University of Idaho, Moscow, Idaho Falls, and Coeur d’Alene, Idaho, USA; Department of Computer Science, University of Idaho, Moscow, Idaho Falls, and Coeur d’Alene, Idaho, USA; Center for Secure and Dependable Systems, University of Idaho, Moscow, Idaho Falls, and Coeur d’Alene, Idaho, USA","2019 IEEE Texas Power and Energy Conference (TPEC)","7 Mar 2019","2019","","","1","6","The landscape of cyber and other threats to Cyber Physical Systems (CPS), such as the Power Grid, is growing rapidly. Realistic and reconfigurable testbeds are needed to be able to develop, test, improve, and deploy practical cybersecurity solutions for CPS. We introduce the design of ISAAC, the Idaho CPS Smart Grid Cybersecurity Testbed. ISAAC is a cross-domain, distributed, and reconfigurable testbed, which emulates a realistic power utility and provides researchers with the tools needed to develop and test integrated cybersecurity solutions. Some components of ISAAC are fully functional, with ongoing research projects utilizing the functional components. When fully developed, the capabilities of ISAAC will include: 1) Multiple emulated power utility substations and control networks; 2) Emulating wide-area power transmission and distribution systems, 3) Emulated SCADA control centers, 4) Advanced visualization and cyber-analytics, including machine learning. ISAAC will enable the development, testing, evaluation, and validation of holistic cyber-physical security approaches for cyber physical systems and the Smart Grid. We hope that our endeavor, ISAAC, will help further the boundaries of CPS research and education.","","978-1-5386-9284-4","10.1109/TPEC.2019.8662189","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8662189","","Substations;Computer security;Protocols;Real-time systems;Adaptation models;Phasor measurement units","cyber-physical systems;distribution networks;learning (artificial intelligence);power system security;power transmission;SCADA systems;security of data;smart power grids;substations","ISAAC;reconfigurable testbed;realistic power utility;Idaho CPS smart grid cybersecurity testbed;power grid;cyber-physical security system;cross-domain testbed;distributed testbed;integrated cybersecurity solutions;emulated power utility substations;control networks;wide-area power transmission system;wide-area power distribution systems;emulated SCADA control centers;visualization;cyber-analytics;machine learning","","9","","25","","7 Mar 2019","","","IEEE","IEEE Conferences"
"Packet Length Spectral Analysis for IoT Flow Classification Using Ensemble Learning","G. Cirillo; R. Passerone","Dipartimento di Ingegneria e Scienza dell'Informazione, University of Trento, Trento, Italy; Dipartimento di Ingegneria e Scienza dell'Informazione, University of Trento, Trento, Italy","IEEE Access","4 Aug 2020","2020","8","","138616","138641","With the proliferation of ubiquitous and autonomous devices for sensing, control, monitoring and conditioning, the Internet of Things (IoT) holds a great potential for the development of innovative applications. At the same time, network operators must support these devices with differentiated services, which rely on the ability to automatically recognize and classify the nature of the communication flows. In this paper, we present a supervised learning approach to discriminate between IoT and non-IoT traffic, and to determine the class of the device originating the packet flows. We make use of a reduced set of features based on the spectral analysis of the packet lengths of a flow, and evaluate an ensemble learning algorithm that uses a Random Forest classifier. We first discuss the datasets and the procedure that we use to extract the features, with examples from different devices. The evaluation is performed using both 10-fold cross validation and a split between training, validation and test-set. The latter is used for hyperparameter tuning. The results show that for reasonably large datasets the classifier achieves very high accuracy, as well as Precision and Recall rates. We further improve the performance on individual devices by selectively replicating the flows in the dataset, to achieve a better balance. We then evaluate a real-time implementation, and propose a runtime procedure to evaluate the model confidence level and trigger a retraining phase to adapt to a changing environment. A detailed analysis of the performance shows that the algorithm can support networks up to 100 Gbps on standard computing platforms.","2169-3536","","10.1109/ACCESS.2020.3012203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9149907","Ensemble learning;FFT;IoT;random forest;spectral analysis;traffic classification","Spectral analysis;Machine-to-machine communications;Forestry;Performance evaluation;Decision trees;Internet of Things;Protocols","feature extraction;Internet of Things;random forests;spectral analysis;supervised learning;telecommunication traffic","packet length spectral analysis;IoT flow classification;ubiquitous devices;autonomous devices;differentiated services;communication flows;supervised learning approach;nonIoT traffic;packet flows;ensemble learning algorithm;random forest classifier;10-fold cross validation;Internet of Things","","","","50","CCBY","27 Jul 2020","","","IEEE","IEEE Journals"
"Anomaly detection for web server log reduction: A simple yet efficient crawling based approach","E. Asselin; C. Aguilar-Melchor; G. Jakllari","University of Toulouse, IRIT/INP-ENSEEIHT, France; University of Toulouse, IRIT/INP-ENSEEIHT, France; University of Toulouse, IRIT/INP-ENSEEIHT, France","2016 IEEE Conference on Communications and Network Security (CNS)","23 Feb 2017","2016","","","586","590","Offering a secured shared hosting environment for web applications is not a trivial task. In addition to a well secured system configuration, up-to-date shared hosting are still exposed to security threats by compromised web applications that serve as spam relay, distributed denial of service actors, phishing page hosting and drive-by download page hosting to name a few. As a result, the availability of the server could suffer from a bad IP address reputation and thus, blocked access to all accounts in the server, not only the compromised account. The emergence of web application firewalls (WAF) manages to close the gap by thoroughly analysing HTTP requests in search of known vulnerabilities. However, as any misuse type mechanism, it falls short at discovering zero-day attacks or already compromised environment. In this paper, an anomaly detection model is proposed as a very helpful tool to start building an efficient intrusion detection system adapted to a specific web application or to assist a forensic analysis. The learning phase does not need past activities nor prior knowledge of the web application and its underlying architecture, making it a very simple yet powerful tool for reducing the access log entries for further analysis.","","978-1-5090-3065-1","10.1109/CNS.2016.7860553","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7860553","Anomaly detection;Web application;Log reduction;Intrusion detection;Shared hosting;Forensic","Uniform resource locators;Intrusion detection;Web servers;Structured Query Language;Training data;Training","file servers;firewalls;hypermedia;IP networks;security of data;unsolicited e-mail","anomaly detection;Web server log reduction;crawling based approach;secured shared hosting environment;security threats;spam relay;IP address reputation;Web application firewalls;WAF;HTTP requests;zero-day attacks","","2","","19","","23 Feb 2017","","","IEEE","IEEE Conferences"
"Emerging Trends of ML-based Intelligent Services for Industrial Internet of Things (IIoT)","B. Chen; J. Wan","South China University of Technology,School of Mechanical and Automotive Engineering,Guangzhou,China; South China University of Technology,School of Mechanical and Automotive Engineering,Guangzhou,China","2019 Computing, Communications and IoT Applications (ComComAp)","2 Mar 2020","2019","","","135","139","Intelligent information technology is a notable feature in the context of industry 4.0. A key factor in obtaining intelligent industrial Internet of things (IIoT) services is to integrate machine learning (ML) into IIoT. With the increasing scale of deployed terminals, IIoT becomes heterogeneous, diverse, and dynamically changeable. Traditional optimization methods are difficult to deal with the emerging network problems. This paper first proposes a ML-based IIoT architecture for intelligent IIoT services and expounds two ML methods for IIoT analysis, namely, deep learning (DL) and reinforcement learning (RL). Secondly, advanced applications and development trends of ML in industrial field are summarized. Opportunities and challenges of ML for IIoT analysis are discussed finally. The purpose of this paper is to point out the role of artificial intelligence (AI) technology in IIoT from the macroscopic view.","","978-1-7281-1973-1","10.1109/ComComAp46287.2019.9018815","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9018815","Industry 4.0;Industrial Internet of things;Machine Learning;Deep Learning;Reinforcement Learning","Machine learning;Internet of Things;Learning (artificial intelligence);Routing;Adaptation models;Computer architecture","Internet of Things;learning (artificial intelligence);production engineering computing","intelligent IIoT services;IIoT analysis;reinforcement learning;industrial field;artificial intelligence technology;ML-based intelligent services;intelligent information technology;emerging network problems;ML-based IIoT architecture;intelligent industrial Internet of thing services;deep learning;industry 4.0","","2","","24","","2 Mar 2020","","","IEEE","IEEE Conferences"
"A Cyber-Physical Systems-Based Checkpoint Model for Structural Controllability","C. Alcaraz; J. Lopez","Department of Computer Science, University of Malaga, Malaga, Spain; Department of Computer Science, University of Malaga, Malaga, Spain","IEEE Systems Journal","22 Nov 2018","2018","12","4","3543","3554","The protection of critical user-centric applications, such as Smart Grids and their monitoring systems, has become one of the most cutting-edge research areas in recent years. The dynamic complexity of their cyber-physical systems (CPSs) and their strong interdependences with power systems are bringing about a significant increase in security problems that may be exploited by attackers. These security holes may, for example, trigger the disintegration of the structural controllability properties due to the problem of nonlocality, affecting, sooner or later, the provision of the essential services to end-users. One way to address these situations could be through automatic checkpoints in charge of inspecting the healthy status of the control network and its critical nature. This inspection can be subject to special mechanisms composed of trustworthy cyber-physical elements capable of detecting structural changes in the control and activating restoration procedures with support for warning. This is precisely the aim of this paper, which presents a CPSs-based checkpoint model with the capacity to manage heterogeneous replications that help ensure data redundancy, thereby guaranteeing the validity of the checkpoints. As a support to this study, a theoretical and practical analysis is addressed to show the functionality of the approach in real contexts.","1937-9234","","10.1109/JSYST.2017.2740719","PERSIST(grant numbers:TIN2013-41739-R); SADCIP(grant numbers:RTC-2016-4847-8); Ministerio de Economía y Competitividad; NECS(grant numbers:H2020-MSCA-ITN-2015); European Unions Horizon 2020 research and innovation programme(grant numbers:675320); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8057984","Critical control systems;cyber-physical systems (CPSs);smart grids;structural controllability","Peer-to-peer computing;Controllability;Monitoring;Smart grids;Network topology;Topology;Cyber-physical systems","checkpointing;cyber-physical systems;security of data;trusted computing","monitoring systems;cutting-edge research areas;dynamic complexity;strong interdependences;power systems;security problems;security holes;structural controllability properties;end-users;automatic checkpoints;control network;critical nature;trustworthy cyber-physical elements;structural changes;CPSs-based checkpoint model;cyber-physical systems-based checkpoint model;critical user-centric applications;smart grids;restoration procedures;data redundancy","","","","39","IEEE","4 Oct 2017","","","IEEE","IEEE Journals"
"Learning-Based Online Transmission Path Selection for Secure Estimation in Edge Computing Systems","X. Wang; C. Chen; J. He; S. Zhu; X. Guan","Department of Automation, and Key Laboratory of System Control and Signal Processing, Ministry of Education of China, Shanghai Jiao Tong University, Shanghai, China; Department of Automation, and Key Laboratory of System Control and Signal Processing, Ministry of Education of China, Shanghai Jiao Tong University, Shanghai, China; Department of Automation, and Key Laboratory of System Control and Signal Processing, Ministry of Education of China, Shanghai Jiao Tong University, Shanghai, China; Department of Automation, and Key Laboratory of System Control and Signal Processing, Ministry of Education of China, Shanghai Jiao Tong University, Shanghai, China; Department of Automation, and Key Laboratory of System Control and Signal Processing, Ministry of Education of China, Shanghai Jiao Tong University, Shanghai, China","IEEE Transactions on Industrial Informatics","23 Feb 2021","2021","17","5","3577","3587","Edge computing is emerged as a promising solution to cope with huge volumes of data generated by smart devices and low latency demand for mission-critical applications in industrial cyber-physical systems. Data processing and estimation are shifted to the edge computing side. Nevertheless, the WCN between field devices and edge computing side is exposed to malicious attackers because of its openness. Therefore, in this article, we focus on the transmission path selection strategy design to guarantee the secure state estimation on the edge side against dynamic denial-of-service attacks. First, we present a novel learning-based secure routing algorithm (LSRA) to learn the attack rule and predict the attacker's next conduct with the use of both historical and online data. With lower computational complexity, the proposed learning algorithm could track the attack rule in real time whenever new data comes. Meanwhile, we derive the analytical relationship between the probability upper bound of learning error and the learning time. Based on the predicted attacker's behavior obtained by the learning algorithm, we flexibly select the secure routing path to avoid being attacked and, thus, improve successful transmission probability. Furthermore, this secure routing path selection method improves the performance of the state estimation system. The theoretical analysis of estimator stability is given. Finally, simulation results reveal the effectiveness of LSRA and the path selection scheme.","1941-0050","","10.1109/TII.2020.3012090","National Natural Science Foundation of China(grant numbers:61933009,61622307,61922058); Program of Shanghai Academic Research Leader(grant numbers:19XD1421800); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9151335","Defense strategy;edge computing;online learning;secure state estimation","Routing;Sensors;Edge computing;Estimation;Heuristic algorithms;Data communication;Prediction algorithms","computational complexity;computer network security;cyber-physical systems;distributed processing;learning (artificial intelligence);probability;telecommunication network routing","secure estimation;edge computing systems;smart devices;low latency demand;mission-critical applications;industrial cyber-physical systems;edge computing side;malicious attackers;transmission path selection strategy design;secure state estimation;attack rule;successful transmission probability;secure routing path selection method;state estimation system;path selection scheme;learning-based secure routing algorithm;learning-based online transmission path selection;dynamic denial-of-service attacks","","1","","36","IEEE","28 Jul 2020","","","IEEE","IEEE Journals"
"Resilient Distributed Optimization Algorithm Against Adversarial Attacks","C. Zhao; J. He; Q. -G. Wang","State Key Laboratory of Industrial Control Technology, Zhejiang University, Hangzhou, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China; Institute for Intelligent Systems, Faculty of Engineering and the Built Environment, University of Johannesburg, Johannesburg, South Africa","IEEE Transactions on Automatic Control","24 Sep 2020","2020","65","10","4308","4315","As the cyber-attack is becoming one of the most challenging threats faced by cyber-physical systems, investigating the effect of cyber-attacks on distributed optimization and designing resilient algorithms are of both theoretical merits and practical values. Most existing works are established on the assumption that the maximum tolerable number of attacks, which depends on the network connectivity, is known by all normal agents. All normal agents will use the maximum number of attacks to decide whether the received information will be used for iterations. In this article, we relax this assumption and propose a novel resilient distributed optimization algorithm. The proposed algorithm exploits the trusted agents which cannot be compromised by adversarial attacks and form a connected dominating set in the original graph to constrain effects of adversarial attacks. It is shown that local variables of all normal and trusted agents converge to the same value under the proposed algorithm. Further, the final solution belongs to the convex set of minimizers of the weighted average of local cost functions of all trusted agents. The upper bound of the distance between the final solution and the optimal one has also been provided. Numerical results are presented to demonstrate the effectiveness of the proposed algorithm.","1558-2523","","10.1109/TAC.2019.2954363","National Research Foundation of South Africa(grant numbers:113340,120106,NSF61973218,NSF61903328,CPSF511200-X91902); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8906070","Adversarial attacks;connected dominating set;distributed optimization;resilient algorithm;trusted agents","Cost function;Distributed algorithms;Security;Automation;Performance analysis;Consensus algorithm","graph theory;multi-agent systems;network theory (graphs);optimisation;security of data;set theory","normal agents;adversarial attacks;normal trusted agents;resilient distributed optimization algorithm;cyber-attack;cyber-physical systems;convex set;local cost functions;trusted agents","","7","","22","IEEE","19 Nov 2019","","","IEEE","IEEE Journals"
"Interdependent Security Risk Analysis of Hosts and Flows","M. Rezvani; V. Sekulic; A. Ignjatovic; E. Bertino; S. Jha","School of Computer Science and Engineering, University of New South Wales and Purdue University, Sydney, NSW, Australia; School of Computer Science and Engineering, University of New South Wales and Purdue University, Sydney, NSW, Australia; School of Computer Science and Engineering, University of New South Wales and Purdue University, Sydney, NSW, Australia; Department of Computer Science, Purdue University, West Lafayette, IN, USA; School of Computer Science and Engineering, University of New South Wales and Purdue University, Sydney, NSW, Australia","IEEE Transactions on Information Forensics and Security","19 May 2017","2015","10","11","2325","2339","Detection of high risk hosts and flows continues to be a significant problem in security monitoring of high throughput networks. A comprehensive risk assessment method should consider the risk propagation among risky hosts and flows. In this paper, this is achieved by introducing two novel concepts. First, an interdependency relationship among the risk scores of a network flow and its source and destination hosts. On the one hand, the risk score of a host depends on risky flows initiated by or terminated at the host. On the other hand, the risk score of a flow depends on the risk scores of its source and destination hosts. Second, which we call flow provenance, represents risk propagation among network flows which considers the likelihood that a particular flow is caused by the other flows. Based on these two concepts, we develop an iterative algorithm for computing the risk score of hosts and network flows. We give a rigorous proof that our algorithm rapidly converges to unique risk estimates, and provide its extensive empirical evaluation using two real-world data sets. Our evaluation shows that our method is effective in detecting high risk hosts and flows and is sufficiently efficient to be deployed in the high throughput networks.","1556-6021","","10.1109/TIFS.2015.2455414","ICT Centre, CSIRO, Australia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7154480","network risk assessment;flow provenance;risk propagation;Network risk assessment;flow provenance;risk propagation","Risk management;Correlation;Web servers;Monitoring;Iterative methods;Computational modeling","computer network security;invasive software;risk management","interdependent security risk analysis;high risk host detection;high risk flow detection;high throughput network security monitoring;comprehensive risk assessment method;risk propagation;interdependency relationship;risk scores;flow provenance;real-world data sets;distributed denial-of-service attacks;botnet initiated attacks","","17","","21","IEEE","10 Jul 2015","","","IEEE","IEEE Journals"
"Comprehensive Analysis of Smart Grid Security with Intelligent Machine Learning based Framework","M. Palmer; G. J. W. Kathrine; S. Jebapriya","Karunya Institute of Technology and Sciences,Department of Computer Science Engineering,Coimbatore,India; Karunya Institute of Technology and Sciences,Department of Computer Science Engineering,Coimbatore,India; Karunya Institute of Technology and Sciences,Department of Computer Science Engineering,Coimbatore,India","2021 7th International Conference on Advanced Computing and Communication Systems (ICACCS)","3 Jun 2021","2021","1","","307","313","Smart Grid is an emerging grid concept in the field of electricity, implementing ICT and Machine Learning to ensure the generation and distribution of electricity in an automated scenario. The dependence on technology and communication protocols for energy production and distribution and the lack of a defined security framework make the smart grid susceptible to cyber-attacks. The purpose of this study is to analyze the challenges and recent developments involved in providing security to the smart grid. In this paper, a proposal for security framework for the implementation of security in the smart grid has been given. The proposed framework in this paper encompasses the optimum security required to achieve confidentiality, integrity, and availability in the smart grid.","2575-7288","978-1-6654-0521-8","10.1109/ICACCS51430.2021.9442000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9442000","Smart Grid;Electricity Theft Detection;Blockchain;Cyber-Physical System","Data privacy;Protocols;Machine learning;Production;Data processing;Real-time systems;Smart grids","data integrity;learning (artificial intelligence);power engineering computing;power system security;security of data;smart power grids","intelligent machine learning;security framework;smart grid security;emerging grid concept;ICT","","","","40","","3 Jun 2021","","","IEEE","IEEE Conferences"
"Chatter: Classifying malware families using system event ordering","A. Mohaisen; A. G. West; A. Mankin; O. Alrawi","Verisign Labs, VA, USA; Verisign Labs, VA, USA; Verisign Labs, VA, USA; Qatar Foundation, Doha, Qatar","2014 IEEE Conference on Communications and Network Security","29 Dec 2014","2014","","","283","291","Using runtime execution artifacts to identify malware and its associated “family” is an established technique in the security domain. Many papers in the literature rely on explicit features derived from network, file system, or registry interaction. While effective, use of these fine-granularity data points makes these techniquse computationally expensive. Moreover, the signatures and heuristics this analysis produces are often circumvented by subsequent malware authors. To this end we propose CHATTER, a system that is concerned only with the order in which high-level system events take place. Individual events are mapped onto an alphabet and execution traces are captured via terse concatenations of those letters. Then, leveraging an analyst labeled corpus of malware, n-gram document classification techniques are applied to produce a classifier predicting malware family. This paper describes that technique and its proof-of-concept evaluation. In its prototype form only network events are considered and three malware families are highlighted. We show the technique achieves roughly 80% accuracy in isolation and makes non-trivial performance improvements when integrated with a baseline classifier of non-ordered features (with an accuracy of roughly 95%).","","978-1-4799-5890-0","10.1109/CNS.2014.6997496","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6997496","","Malware;Accuracy;Support vector machines;Machine learning algorithms;Decision trees;Feature extraction","document handling;invasive software;pattern classification","Chatter;malware families classification;system event ordering;runtime execution artifacts;malware identification;security domain;file system;registry interaction;fine granularity data points;heuristics;malware authors;high level system events;n-gram document classification;classifier predicting malware family;proof-of-concept evaluation;network events","","10","1","53","","29 Dec 2014","","","IEEE","IEEE Conferences"
"Trust Management for Vehicular Networks: An Adversary-Oriented Overview","C. A. Kerrache; C. T. Calafate; J. Cano; N. Lagraa; P. Manzoni","Informatics and Mathematics Laboratory, University of Laghouat, route de Ghardaia Laghouat, Algeria; Department of Computer Engineering, Polytechnic University of Valencia, Camino de Vera S/N, Valencia, Spain; Department of Computer Engineering, Polytechnic University of Valencia, Camino de Vera S/N, Valencia, Spain; Informatics and Mathematics Laboratory, University of Laghouat, route de Ghardaia Laghouat, Algeria; Department of Computer Engineering, Polytechnic University of Valencia, Camino de Vera S/N, Valencia, Spain","IEEE Access","20 May 2017","2016","4","","9293","9307","Cooperative Intelligent Transportation Systems, mainly represented by vehicular ad hoc networks (VANETs), are among the key components contributing to the Smart City and Smart World paradigms. Based on the continuous exchange of both periodic and event triggered messages, smart vehicles can enhance road safety, while also providing support for comfort applications. In addition to the different communication protocols, securing such communications and establishing a certain trustiness among vehicles are among the main challenges to address, since the presence of dishonest peers can lead to unwanted situations. To this end, existing security solutions are typically divided into two main categories, cryptography and trust, where trust appeared as a complement to cryptography on some specific adversary models and environments where the latter was not enough to mitigate all possible attacks. In this paper, we provide an adversary-oriented survey of the existing trust models for VANETs. We also show when trust is preferable to cryptography, and the opposite. In addition, we show how trust models are usually evaluated in VANET contexts, and finally, we point out some critical scenarios that existing trust models cannot handle, together with some possible solutions.","2169-3536","","10.1109/ACCESS.2016.2645452","Ministerio de Economía y Competitividad, Programa Estatal de Investigación Desarrollo e Innovación Orientada a los Retos de la Sociedad, Proyectos I+D+I 2014, Spain(grant numbers:TEC2014-52690-R); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7797493","VANETs;trust management;attacker models","Cryptography;Vehicular ad hoc networks;Vehicles;Privacy;Biological system modeling;Safety","cryptography;telecommunication security;vehicular ad hoc networks","cryptography;communication protocols;road safety enhancement;smart vehicles;event triggered messages;smart world paradigms;smart city;adversary-oriented overview;VANETs;vehicular ad hoc networks;cooperative intelligent transportation systems;trust management","","87","","94","OAPA","26 Dec 2016","","","IEEE","IEEE Journals"
"Creating Cyber Deception Games","M. Major; S. Fugate; J. Mauger; K. Ferguson-Walter",Naval Information Warfare Center Pacific; Naval Information Warfare Center Pacific; Naval Information Warfare Center Pacific; Laboratory for Advanced Cybersecurity Research,"2019 IEEE First International Conference on Cognitive Machine Intelligence (CogMI)","17 Feb 2020","2019","","","102","111","Cyber deception has typically been a tool used by attackers to mask reconnaissance activities and infiltrate networks while keeping hidden from watchful defenders. We believe the use of deception is a necessary component of network and system defense. This paper uses game theory to reason about a cyberattack scenario in which a deceiving defender uses lightweight decoys to hide and defend real hosts. In our model, a defender and an attacker play out a game with resources consisting of both real and decoy systems, a set of pre-determined actions for each player, and a method for defining and evaluating individual player strategies and payoffs. Our research provides a general framework for representing deception games using multiple game trees and an explicit representation of each individual player's knowledge of game structure and payoffs. We present a graphical representation of our multiple game tree model and a framework for representing and evaluating the strategy selection when an attacker is unaware of a subset of the defender's available strategies. Finally, we present several cyber deception scenarios using our framework.","","978-1-7281-6737-4","10.1109/CogMI48466.2019.00023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8998787","game theory;cyber deception;game tree;cyber defense;computer networks","Games;Adaptation models;Computational modeling;Game theory;Monitoring;Reconnaissance;Cyberattack","computer games;game theory;trees (mathematics)","game theory;cyberattack scenario;deceiving defender;lightweight decoys;decoy systems;pre-determined actions;individual player strategies;payoffs;game structure;multiple game tree model;cyber deception games;reconnaissance activities;infiltrate networks;watchful defenders;system defense","","","","19","","17 Feb 2020","","","IEEE","IEEE Conferences"
