"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Table of Contents","",,"2020 International Conference on Communication and Signal Processing (ICCSP)","1 Sep 2020","2020","","","i","xl","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-4988-2","10.1109/ICCSP48568.2020.9182154","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9182154","","","","","","","","","","1 Sep 2020","","","IEEE","IEEE Conferences"
"IRI 2019 Panel II: Integration of Artificial Intelligence and Security","",,"2019 IEEE 20th International Conference on Information Reuse and Integration for Data Science (IRI)","19 Sep 2019","2019","","","29","30","Summary form only given. The complete presentation was not made available for publication as part of the conference proceedings. Artificial Intelligence (AI) emerged as a field of study in Computer Science in the late 1950s. Researchers were interested in designing and developing systems that could behave like humans. While AI techniques are being applied to solve cyber security problems, the AI systems have to be protected. For example, how can the machine learning systems be protected from the attacks? What are the threats to the planning systems? How can expert system carry out their functions in the midst of malware attacks? What are the appropriate access control models for AI systems? How can we develop appropriate security policies for AI systems? These are questions that researchers are beginning to provide answers to. To assess the developments on the integration of AI and Security over the past decade and to determine future directions, the panel will focus on two major questions: (i) how can the developments in AI techniques be used to solve security problems and (ii) how can we ensure that the AI systems are secure and adapt to adversarial attacks? The panel will first provide an overview of the security and privacy considerations for AI systems. Second, it will describe the application of AI including machine learning for cyber security applications such as insider threat detection. Third, it will discuss the trends in areas such as adversarial machine learning that take into consideration the attacker’s behavior in developing machine learning techniques. Fourth, it will discuss some emerging trends in carrying out trustworthy AI so that the AI techniques can be secured against malicious attacks. Fifth, it will focus on the privacy threats due to the collection of massive amounts of data and potential solutions. Finally, it will discuss the integration of services computing including cloud-based services for AI and Security.","","978-1-7281-1337-1","10.1109/IRI.2019.00014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8843471","","Machine learning;Data privacy;Malware;Computer crime;Expert systems","","","","","","","","19 Sep 2019","","","IEEE","IEEE Conferences"
"Table of contents","",,"2019 Eleventh International Conference on Advanced Computational Intelligence (ICACI)","29 Jul 2019","2019","","","i","iv","Presents the table of contents/splash page of the proceedings record.","2573-3311","978-1-5386-7732-2","10.1109/ICACI.2019.8778509","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8778509","","","","","","","","","","29 Jul 2019","","","IEEE","IEEE Conferences"
"Table of contents","",,"2019 2nd International Conference of the IEEE Nigeria Computer Chapter (NigeriaComputConf)","6 Jan 2020","2019","","","1","5","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-0713-4","10.1109/NigeriaComputConf45974.2019.8949639","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8949639","","","","","","","","","","6 Jan 2020","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2021 International Conference on Communications, Information System and Computer Engineering (CISCE)","9 Jun 2021","2021","","","1","12","Presents the table of contents/splash page of the proceedings record.","","978-1-6654-0352-8","10.1109/CISCE52179.2021.9446037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9446037","","","","","","","","","","9 Jun 2021","","","IEEE","IEEE Conferences"
"NFV-SDN 2019 Table of Contents","",,"2019 IEEE Conference on Network Function Virtualization and Software Defined Networks (NFV-SDN)","19 Mar 2020","2019","","","i","iv","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-4545-7","10.1109/NFV-SDN47374.2019.9039954","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9039954","","","","","","","","","","19 Mar 2020","","","IEEE","IEEE Conferences"
"Adversarial Machine Learning: Attacks From Laboratories to the Real World","H. -Y. Lin; B. Biggio","Huawei International.; University of Cagliari, Italy","Computer","10 May 2021","2021","54","5","56","60","Adversarial machine learning (AML) is a recent research field that investigates potential security issues related to the use of machine learning (ML) algorithms in modern artificial intelligence (AI)-based systems, along with defensive techniques to protect ML algorithms against such threats. The main threats against ML encompass a set of techniques that aim to mislead ML models through adversarial input perturbations. Unlike ML-enabled crimes, in which ML is used for malicious and offensive purposes, and ML-enabled security mechanisms, in which ML is used for securing existing systems, AML techniques exploit and specifically address the security vulnerabilities of ML algorithms.","1558-0814","","10.1109/MC.2021.3057686","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9426997","","Adversarial machine learning;Data models;Training data;Biological system modeling","learning (artificial intelligence);security of data","adversarial machine learning;defensive techniques;ML algorithms;ML models;adversarial input perturbations;ML-enabled crimes;ML-enabled security mechanisms;AML techniques;modern artificial intelligence-based systems;AI-based systems;security vulnerabilities","","","","15","IEEE","10 May 2021","","","IEEE","IEEE Magazines"
"Table of contents","",,"2018 14th IEEE International Conference on Signal Processing (ICSP)","28 Feb 2019","2018","","","1","21","Presents the table of contents/splash page of the proceedings record.","2164-5221","978-1-5386-4673-1","10.1109/ICSP.2018.8652480","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8652480","","","","","","","","","","28 Feb 2019","","","IEEE","IEEE Conferences"
"Program","",,"2020 IEEE 31st Annual International Symposium on Personal, Indoor and Mobile Radio Communications","8 Oct 2020","2020","","","i","xxxvii","Provides a schedule of conference events and a listing of which papers were presented in each session.","2166-9589","978-1-7281-4490-0","10.1109/PIMRC48278.2020.9217245","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9217245","","","","","","","","","","8 Oct 2020","","","IEEE","IEEE Conferences"
"Detailed Program","",,"2019 IEEE/ACS 16th International Conference on Computer Systems and Applications (AICCSA)","16 Mar 2020","2019","","","1","12","Provides a schedule of conference events and a listing of which papers were presented in each session.","2161-5330","978-1-7281-5052-9","10.1109/AICCSA47632.2019.9035306","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9035306","","","","","","","","","","16 Mar 2020","","","IEEE","IEEE Conferences"
"NOMS 2020 Author Index","",,"NOMS 2020 - 2020 IEEE/IFIP Network Operations and Management Symposium","8 Jun 2020","2020","","","65","107","Presents an index of the authors whose articles are published in the conference proceedings record.","2374-9709","978-1-7281-4973-8","10.1109/NOMS47738.2020.9110412","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9110412","","","","","","","","","","8 Jun 2020","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 International Conference on Artificial Intelligence and Computer Engineering (ICAICE)","1 Mar 2021","2020","","","5","16","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-9146-1","10.1109/ICAICE51518.2020.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9361254","","","","","","","","","","1 Mar 2021","","","IEEE","IEEE Conferences"
"Table of contents","",,"2020 IEEE 45th Conference on Local Computer Networks (LCN)","15 Jan 2021","2020","","","iii","vii","Presents the table of contents/splash page of the proceedings record.","0742-1303","978-1-7281-7158-6","10.1109/LCN48667.2020.9314824","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9314824","","","","","","","","","","15 Jan 2021","","","IEEE","IEEE Conferences"
"Final program","",,"2020 IEEE 91st Vehicular Technology Conference (VTC2020-Spring)","30 Jun 2020","2020","","","i","xliv","Provides a schedule of conference events and a listing of which papers were presented in each session.","2577-2465","978-1-7281-5207-3","10.1109/VTC2020-Spring48590.2020.9129225","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9129225","","","","","","","","","","30 Jun 2020","","","IEEE","IEEE Conferences"
"Table of contents","",,"2019 IEEE International Symposium on INnovations in Intelligent SysTems and Applications (INISTA)","29 Jul 2019","2019","","","C-i","C-iv","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-1862-8","10.1109/INISTA.2019.8778411","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8778411","","","","","","","","","","29 Jul 2019","","","IEEE","IEEE Conferences"
"Technical Program of LCN 2020","",,"2020 IEEE 45th Conference on Local Computer Networks (LCN)","15 Jan 2021","2020","","","2","11","Provides a schedule of conference events and a listing of which papers were presented in each session.","0742-1303","978-1-7281-7158-6","10.1109/LCN48667.2020.9314792","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9314792","","","","","","","","","","15 Jan 2021","","","IEEE","IEEE Conferences"
"[ICOIN 2021 Front Matter]","",,"2021 International Conference on Information Networking (ICOIN)","2 Feb 2021","2021","","","i","xli","Conference proceedings front matter may contain various advertisements, welcome messages, committee or program information, and other miscellaneous conference information. This may in some cases also include the cover art, table of contents, copyright statements, title-page or half title-pages, blank pages, venue maps or other general information relating to the conference that was part of the original conference proceedings.","1976-7684","978-1-7281-9101-0","10.1109/ICOIN50884.2021.9333887","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9333887","","","","","","","","","","2 Feb 2021","","","IEEE","IEEE Conferences"
"Table of contents","",,"2020 IEEE 11th International Conference on Software Engineering and Service Science (ICSESS)","4 Nov 2020","2020","","","1","8","Presents the table of contents/splash page of the proceedings record.","2327-0594","978-1-7281-6579-0","10.1109/ICSESS49938.2020.9237648","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9237648","","","","","","","","","","4 Nov 2020","","","IEEE","IEEE Conferences"
"[Front matter]","",,"2021 International Conference on Cyber Situational Awareness, Data Analytics and Assessment (CyberSA)","12 Jul 2021","2021","","","i","xiv","Conference proceedings front matter may contain various advertisements, welcome messages, committee or program information, and other miscellaneous conference information. This may in some cases also include the cover art, table of contents, copyright statements, title-page or half title-pages, blank pages, venue maps or other general information relating to the conference that was part of the original conference proceedings.","","978-1-6654-2529-2","10.1109/CyberSA52016.2021.9478202","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9478202","","","","","","","","","","12 Jul 2021","","","IEEE","IEEE Conferences"
"Table of contents","",,"IEEE Transactions on Geoscience and Remote Sensing","22 Jan 2020","2020","58","2","751","753","Presents the table of contents for this issue of this publication.","1558-0644","","10.1109/TGRS.2019.2963599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8964530","","","","","","","","","IEEE","22 Jan 2020","","","IEEE","IEEE Journals"
"CAC 2020 Table of Contents","",,"2020 Chinese Automation Congress (CAC)","29 Jan 2021","2020","","","i","l","Presents the table of contents/splash page of the proceedings record.","2688-0938","978-1-7281-7687-1","10.1109/CAC51589.2020.9326833","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9326833","","","","","","","","","","29 Jan 2021","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 International Conference on Networking and Network Applications (NaNA)","19 Feb 2021","2020","","","v","xvi","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-8954-3","10.1109/NaNA51271.2020.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9353789","","","","","","","","","","19 Feb 2021","","","IEEE","IEEE Conferences"
"SmartGridComm 2019 Program & Papers","",,"2019 IEEE International Conference on Communications, Control, and Computing Technologies for Smart Grids (SmartGridComm)","25 Nov 2019","2019","","","i","viii","Provides a schedule of conference events and a listing of which papers were presented in each session.","","978-1-5386-8099-5","10.1109/SmartGridComm.2019.8909737","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8909737","","","","","","","","","","25 Nov 2019","","","IEEE","IEEE Conferences"
"Table of contents","",,"2020 3rd International Conference on Intelligent Sustainable Systems (ICISS)","18 Jan 2021","2020","","","i","xv","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-7089-3","10.1109/ICISS49785.2020.9316039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9316039","","","","","","","","","","18 Jan 2021","","","IEEE","IEEE Conferences"
"ICCMC 2020 Table of Contents","",,"2020 Fourth International Conference on Computing Methodologies and Communication (ICCMC)","23 Apr 2020","2020","","","i","x","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-4889-2","10.1109/ICCMC48092.2020.9076526","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9076526","","","","","","","","","","23 Apr 2020","","","IEEE","IEEE Conferences"
"In this Issue","I. Bojanova",NA,"IT Professional","30 Mar 2021","2021","23","2","4","6","Editor-in-Chief, Irena Bojanova, presents the articles featured in this issue of the publication.","1941-045X","","10.1109/MITP.2021.3066735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9390432","","","","","","","","4","USGov","30 Mar 2021","","","IEEE","IEEE Magazines"
"Table of Contents","",,"2019 38th Symposium on Reliable Distributed Systems (SRDS)","30 Mar 2020","2019","","","5","55","Presents the table of contents/splash page of the proceedings record.","2575-8462","978-1-7281-4222-7","10.1109/SRDS47363.2019.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9049605","","","","","","","","","","30 Mar 2020","","","IEEE","IEEE Conferences"
"[Front cover]","",,"2019 IEEE CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)","10 Feb 2020","2019","","","c1","c65","Presents the front cover or splash screen of the proceedings record.","","978-1-7281-3185-6","10.1109/CHILECON47746.2019.8987523","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8987523","","","","","","","","","","10 Feb 2020","","","IEEE","IEEE Conferences"
"MELECON 2020 Program","",,"2020 IEEE 20th Mediterranean Electrotechnical Conference ( MELECON)","15 Jul 2020","2020","","","i","xvii","Provides a schedule of conference events and a listing of which papers were presented in each session.","2158-8481","978-1-7281-5200-4","10.1109/MELECON48756.2020.9140465","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9140465","","","","","","","","","","15 Jul 2020","","","IEEE","IEEE Conferences"
"Table of contents","",,"2020 IEEE 4th Information Technology, Networking, Electronic and Automation Control Conference (ITNEC)","4 May 2020","2020","1","","1","30","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-4390-3","10.1109/ITNEC48623.2020.9084820","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9084820","","","","","","","","","","4 May 2020","","","IEEE","IEEE Conferences"
"SSCI 2019 Table of Contents","",,"2019 IEEE Symposium Series on Computational Intelligence (SSCI)","20 Feb 2020","2019","","","i","xlii","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-2485-8","10.1109/SSCI44817.2019.9003051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9003051","","","","","","","","","","20 Feb 2020","","","IEEE","IEEE Conferences"
"2019 Index IEEE Communications Letters Vol. 23","",,"IEEE Communications Letters","30 Dec 2019","2019","23","12","2447","2526","This index covers all technical items - papers, correspondence, reviews, etc. - that appeared in this periodical during the year, and items from previous years that were commented upon or corrected in this year. Departments and other items may also be covered if they have been judged to have archival value. The Author Index contains the primary entry for each item, listed under the first author's name. The primary entry includes the co-authors' names, the title of the paper or other item, and its location, specified by the publication abbreviation, year, month, and inclusive pagination. The Subject Index contains entries describing the item under all appropriate subject headings, plus the first author's name, the publication abbreviation, month, and year, and inclusive pages. Note that the item title is found only under the primary entry in the Author Index.","1558-2558","","10.1109/LCOMM.2019.2962286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8945150","","","","","","","","","IEEE","30 Dec 2019","","","IEEE","IEEE Journals"
"Table of contents","",,"2019 IEEE European Symposium on Security and Privacy Workshops (EuroS&PW)","19 Aug 2019","2019","","","5","10","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-3026-2","10.1109/EuroSPW.2019.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8802477","","","","","","","","","","19 Aug 2019","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 International Conference on UK-China Emerging Technologies (UCET)","29 Sep 2020","2020","","","i","x","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-9488-2","10.1109/UCET51115.2020.9205354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9205354","","","","","","","","","","29 Sep 2020","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2020 IEEE 7th International Conference on Data Science and Advanced Analytics (DSAA)","20 Nov 2020","2020","","","5","15","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-8206-3","10.1109/DSAA49011.2020.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9260110","","","","","","","","","","20 Nov 2020","","","IEEE","IEEE Conferences"
"Contents","",,"2018 37th Chinese Control Conference (CCC)","7 Oct 2018","2018","","","1","78","Presents the table of contents/splash page of the proceedings record.","1934-1768","978-988-15639-5-8","10.23919/ChiCC.2018.8483573","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8483573","","","","","","","","","","7 Oct 2018","","","IEEE","IEEE Conferences"
"Table of contents","",,"2020 Second IEEE International Conference on Trust, Privacy and Security in Intelligent Systems and Applications (TPS-ISA)","19 Jan 2021","2020","","","v","ix","Presents the table of contents/splash page of the proceedings record.","","978-1-7281-8543-9","10.1109/TPS-ISA50397.2020.00004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9325354","","","","","","","","","","19 Jan 2021","","","IEEE","IEEE Conferences"
"LCN 2018 Author Index","",,"2018 IEEE 43rd Conference on Local Computer Networks (LCN)","10 Feb 2019","2018","","","i","xvi","Presents an index of the authors whose articles are published in the conference proceedings record.","0742-1303","978-1-5386-4413-3","10.1109/LCN.2018.8638157","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8638157","","","","","","","","","","10 Feb 2019","","","IEEE","IEEE Conferences"
"Table of Contents","",,"2021 3rd International Cyber Resilience Conference (CRC)","5 Apr 2021","2021","","","1","3","Presents the table of contents/splash page of the proceedings record.","","978-1-6654-1844-7","10.1109/CRC50527.2021.9392435","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9392435","","","","","","","","","","5 Apr 2021","","","IEEE","IEEE Conferences"
"Proceedings of the 2020 International Conference on Hardware/Software Codesign and System Synthesis (CODES+ISSS)","",,"2020 International Conference on Hardware/Software Codesign and System Synthesis (CODES+ISSS)","9 Nov 2020","2020","","","1","60","Presents the title page of the proceedings record.","","978-1-7281-9198-0","10.1109/CODESISSS51650.2020.9244033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9244033","","","","","","","","","","9 Nov 2020","","","IEEE","IEEE Conferences"
"Index","",,"2021 International Conference on Computer Communication and Informatics (ICCCI)","21 Apr 2021","2021","","","1","13","Lists the articles and their sequence numbers.","2329-7190","978-1-7281-5875-4","10.1109/ICCCI50826.2021.9402353","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9402353","","","","","","","","","","21 Apr 2021","","","IEEE","IEEE Conferences"
"Technical papers: Table of contents","",,"2017 IEEE Symposium Series on Computational Intelligence (SSCI)","5 Feb 2018","2017","","","xl","lxxiii","Presents the table of contents/splash page of the proceedings record.","","978-1-5386-2726-6","10.1109/SSCI.2017.8280787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8280787","","","","","","","","","","5 Feb 2018","","","IEEE","IEEE Conferences"
