"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Detection of Early-Stage Enterprise Infection by Mining Large-Scale Log Data","A. Oprea; Z. Li; T. Yen; S. H. Chin; S. Alrwais","RSA Labs., Cambridge, MA, USA; RSA Labs., Cambridge, MA, USA; E8 Security, Palo Alto, CA, USA; Draper Lab., Cambridge, MA, USA; Indiana Univ., Bloomington, IN, USA","2015 45th Annual IEEE/IFIP International Conference on Dependable Systems and Networks","17 Sep 2015","2015","","","45","56","Recent years have seen the rise of sophisticated attacks including advanced persistent threats (APT) which pose severe risks to organizations and governments. Additionally, new malware strains appear at a higher rate than ever before. Since many of these malware evade existing security products, traditional defenses deployed by enterprises today often fail at detecting infections at an early stage. We address the problem of detecting early-stage APT infection by proposing a new framework based on belief propagation inspired from graph theory. We demonstrate that our techniques perform well on two large datasets. We achieve high accuracy on two months of DNS logs released by Los Alamos National Lab (LANL), which include APT infection attacks simulated by LANL domain experts. We also apply our algorithms to 38TB of web proxy logs collected at the border of a large enterprise and identify hundreds of malicious domains overlooked by state-of-the-art security products.","2158-3927","978-1-4799-8629-3","10.1109/DSN.2015.14","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7266837","Advanced Persistent Threats;Data Analysis;Belief Propagation","Belief propagation;Malware;System-on-chip;Electronic mail;IP networks;Servers","belief networks;business data processing;data mining;graph theory;Internet;invasive software","early-stage enterprise infection detection;large-scale log data mining;advanced persistent threats;malware strains;security products;early-stage APT infection;belief propagation;graph theory;DNS logs;Los Alamos National Lab;LANL;APT infection attacks;Web proxy logs","","54","2","42","","17 Sep 2015","","","IEEE","IEEE Conferences"
"Data clustering-based anomaly detection in industrial control systems","I. Kiss; B. Genge; P. Haller; G. Sebestyén","Technical University of Cluj-Napoca, Romania; Technical University of Cluj-Napoca, Romania; Technical University of Cluj-Napoca, Romania; Technical University of Cluj-Napoca, Romania","2014 IEEE 10th International Conference on Intelligent Computer Communication and Processing (ICCP)","30 Oct 2014","2014","","","275","281","Modern Networked Critical Infrastructures (NCI), involving cyber and physical systems, are exposed to intelligent cyber attacks targeting the stable operation of these systems. In order to ensure anomaly awareness, the observed data can be used in accordance with data mining techniques to develop Intrusion Detection Systems (IDS) or Anomaly Detection Systems (ADS). There is an increase in the volume of sensor data generated by both cyber and physical sensors, so there is a need to apply Big Data technologies for real-time analysis of large data sets. In this paper, we propose a clustering based approach for detecting cyber attacks that cause anomalies in NCI. Various clustering techniques are explored to choose the most suitable for clustering the time-series data features, thus classifying the states and potential cyber attacks to the physical system. The Hadoop implementation of MapReduce paradigm is used to provide a suitable processing environment for large datasets. A case study on a NCI consisting of multiple gas compressor stations is presented.","","978-1-4799-6569-4","10.1109/ICCP.2014.6937009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6937009","cyber-physical security;intrusion detection;anomaly detection;clustering;big data","Vectors;Clustering algorithms;Data mining;Security;Big data;Density measurement;Temperature measurement","Big Data;control engineering computing;critical infrastructures;data mining;industrial control;pattern clustering;real-time systems;security of data","data clustering-based anomaly detection;industrial control systems;modern networked critical infrastructures;NCI;cyber and physical systems;intelligent cyber attacks;anomaly awareness;data mining techniques;intrusion detection systems;IDS;anomaly detection systems;ADS;sensor data;cyber sensor;physical sensor;Big Data technology;real-time analysis;large data sets;cyber attack detection;clustering techniques;time-series data feature;Hadoop implementation;MapReduce paradigm;multiple gas compressor stations","","22","10","20","","30 Oct 2014","","","IEEE","IEEE Conferences"
"Proactive Antifragility: A New Paradigm for Next-Generation Cyber Defence at the Edge","A. V. Uzunov; S. Nepal; M. Baruwal Chhetri",CSIRO Data61; Defence Science and Technology Group; CSIRO Data61; Cyber Security Cooperative Research Centre; CSIRO Data61,"2019 IEEE 5th International Conference on Collaboration and Internet Computing (CIC)","13 Feb 2020","2019","","","246","255","Recent advances in the Internet of Things (IoT) and, more generally, distributed computing research have given rise to various edge-oriented computing paradigms including Edge-, Fog-, and Mobile Cloud-Computing. Systems adhering to these paradigms exhibit a number of characteristics such as high levels of heterogeneity and dynamicity, leading to high complexity, that exacerbate the problems associated with traditional cyber defence. These problems are further exacerbated when edge-oriented systems operate in adversarial environments, e.g. the Internet of Battle Things (IoBT). Current generations of cyber defence approaches straddling attack prevention, detection, response and tolerance are arguably insufficient for edge-oriented systems operating in IoBT environments, especially given the constant increase in cyber attack sophistication. In this paper, we propose proactive antifragility as a new paradigm for the next generation of cyber defence approaches capable of taking into account the aforementioned system characteristics and environmental challenges. We propose a conceptualization of proactive antifragility, and then outline associated challenges and research directions indicating which existing approaches can be re-used or advanced/developed further in order for proactive antifragility to be achieved ""at the edge"".","","978-1-7281-6739-8","10.1109/CIC48465.2019.00039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8998511","Internet of Things;Edge Computing;Fog Computing;Cyber Security;Antifragility;Cyber Resilience","Runtime;Prediction algorithms;Internet of Things;Cloud computing;Resilience;Adaptation models;Analytical models","cloud computing;Internet of Things;mobile computing;security of data","proactive antifragility;next-generation cyber defence;distributed computing research;edge-oriented computing paradigms;traditional cyber defence;Internet of Battle Things;IoBT environments;cyber attack sophistication;mobile cloud-computing","","","","117","","13 Feb 2020","","","IEEE","IEEE Conferences"
"Unmasking Windows Advanced Persistent Threat Execution","R. Coulter; J. Zhang; L. Pan; Y. Xiang","Swinburne University of Technology, Australia; Swinburne University of Technology, Australia; Deakin University, Australia; Swinburne University of Technology, Australia","2020 IEEE 19th International Conference on Trust, Security and Privacy in Computing and Communications (TrustCom)","9 Feb 2021","2020","","","268","276","The advanced persistent threat (APT) landscape has been studied without quantifiable data, for which indicators of compromise (IoC) may be uniformly analyzed, replicated, or used to support security mechanisms. This work culminates extensive academic and industry APT analysis, not as an incremental step in existing approaches to APT detection, but as a new benchmark of APT related opportunity. We collect 15,259 APT IoC hashes, retrieving subsequent sandbox execution logs across 41 different file types. This work forms an initial focus on Windows-based threat detection. We present a novel Windows APT executable (APT-EXE) dataset, made available to the research community. Manual and statistical analysis of the APT-EXE dataset is conducted, along with supporting feature analysis. We draw upon repeat and common APT paths access, file types, and operations within the APT-EXE dataset to generalize APT execution footprints. A baseline case analysis successfully identifies a majority of 117 of 152 live APT samples from campaigns across 2018 and 2019.","2324-9013","978-1-6654-0392-4","10.1109/TrustCom50675.2020.00046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9343214","Advanced persistent threat, APT, APT Execution, Dataset, Cyber Security","Industries;Data privacy;Statistical analysis;Conferences;Manuals;Feature extraction;Security","security of data;statistical analysis","Windows-based threat detection;novel Windows APT executable dataset;statistical analysis;APT-EXE dataset;feature analysis;common APT paths access;APT execution footprints;baseline case analysis;152 live APT samples;persistent threat landscape;quantifiable data;extensive academic industry APT analysis;APT detection;APT related opportunity;subsequent sandbox execution;APT IoC;Windows advanced persistent threat execution","","","","26","","9 Feb 2021","","","IEEE","IEEE Conferences"
"VMGuard: A VMI-Based Security Architecture for Intrusion Detection in Cloud Environment","P. Mishra; V. Varadharajan; E. S. Pilli; U. Tupakula","Department of Computer Science and Engineering, Graphic Era Deemed to be University, Dehradun, India; Faculty of Engineering and Built Environment & Advanced Cyber Security Engineering Research Centre (ACSRC), University of Newcastle, Callaghan, Australia; Department of Computer Science and Engineering, Malaviya National Institute of Technology, Jaipur, India; Faculty of Engineering and Built Environment & Advanced Cyber Security Engineering Research Centre (ACSRC), University of Newcastle, Callaghan, Australia","IEEE Transactions on Cloud Computing","3 Sep 2020","2020","8","3","957","971","Cloud security is of paramount importance in the new era of computing. Advanced malware can hide their behavior on detection of the presence of a security tool at a tenant virtual machine (TVM). Hence, TVM-layer security solutions are not reliable. In this paper, we propose a Virtual Machine Introspection (VMI) based security architecture design for fine granular monitoring of the virtual machines to detect known attacks and their variants. We have developed techniques for monitoring the TVMs at the process level and system call level to detect attacks such as those based on malicious hidden processes, attacks that disable security tools in the virtual machines and attacks that alter the behavior of legitimate applications to access sensitive data. Our architecture, VMGuard, utilizes the introspection feature at the VMM-layer to analyze system call traces of programs running on TVM. VMGuard applies the software breakpoint injection technique which is OS agnostic and can be used to trap the execution of programs. Motivated by text mining approaches, VMGuard provides `Bag of n-grams (BonG)' approach integrated with Term Frequency-Inverse Document Frequency (TF-IDF) method, to extract and select features of normal and attack traces. It then applies the Random Forest classifier to produce a generic behavior for different categories of intrusions of the monitored TVM. We have implemented a prototype and conducted a detailed analysis using University of New Mexico (UNM) datasets and a Windows malware dataset obtained from the University of California. The results obtained are promising and demonstrate the applicability of the VMGuard. We compare VMGuard with existing techniques and discuss its advantages.","2168-7161","","10.1109/TCC.2018.2829202","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8344510","Intrusion detection;virtual machine introspection;cloud security;anomaly detection;system call analysis","Cloud computing;Security;Virtual machine monitors;Computer architecture;Virtual machining;Feature extraction;Monitoring","cloud computing;data mining;invasive software;operating systems (computers);software architecture;text analysis;virtual machines","VMGuard;introspection feature;software breakpoint injection technique;term frequency-inverse document frequency method;TVM;VMI-based security architecture;intrusion detection;cloud environment;cloud security;tenant virtual machine;virtual machine introspection based security architecture design;malware;text mining","","3","","44","IEEE","20 Apr 2018","","","IEEE","IEEE Journals"
"Attribute Restoration Framework for Anomaly Detection","Y. Fei; C. Huang; C. Jinkun; M. Li; Y. Zhang; C. Lu","Cooperative Medianet Innovation Center, Shanghai Jiao Tong University, 12474 Shanghai, China, (e-mail: yf3310@sjtu.edu.cn); Cooperative Medianet Innovation Center, Shanghai Jiao Tong University, 12474 Shanghai, China, (e-mail: huangchaoqin@sjtu.edu.cn); Department of Computer Science, Shanghai Jiao Tong University, 12474 Shanghai, China, (e-mail: caojinkun@sjtu.edu.cn); Cooperative Medianet Innovation Center, Shanghai Jiao Tong University, 12474 Shanghai, China, China, 200240 (e-mail: maosen_li@sjtu.edu.cn); Cooperative Medianet Innovation Center, Shanghai Jiao Tong University, 12474 Shanghai, China, (e-mail: ya_zhang@sjtu.edu.cn); Department of Computer science, Shanghai Jiao Tong University, 12474 Shanghai, China, (e-mail: lucewu@sjtu.edu.cn)","IEEE Transactions on Multimedia","","2020","PP","99","1","1","With the recent advances in deep neural networks, anomaly detection in multimedia has received much attention in the computer vision community. While reconstruction-based methods have recently shown great promise for anomaly detection, the information equivalence among input and supervision for reconstruction tasks can not effectively force the network to learn semantic feature embeddings. We here propose to break this equivalence by erasing selected attributes from the original data and reformulate it as a restoration task, where the normal and the anomalous data are expected to be distinguishable based on restoration errors. Through forcing the network to restore the original image, the semantic feature embeddings related to the erased attributes are learned by the network. During testing phases, because anomalous data are restored with the attribute learned from the normal data, the restoration error is expected to be large. Extensive experiments have demonstrated that the proposed method significantly outperforms several state-of-thearts on multiple benchmark datasets, especially on ImageNet, increasing the AUROC of the top-performing baseline by 10.1%. We also evaluate our method on a real-world anomaly detection dataset MVTec AD.","1941-0077","","10.1109/TMM.2020.3046884","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9311201","Anomaly detection;attribute restoration framework;semantic feature embedding","Image restoration;Anomaly detection;Feature extraction;Semantics;Task analysis;Training;Image reconstruction","","","","3","","","IEEE","30 Dec 2020","","","IEEE","IEEE Early Access Articles"
"Dynamic Protection for Critical Health Care Systems Using Cisco CWS: Unleashing the Power of Big Data Analytics","R. Vargheese","Cisco, Austin, TX, USA","2014 Fifth International Conference on Computing for Geospatial Research and Application","25 Sep 2014","2014","","","77","81","Critical Care IT systems such as life support devices, vitals monitoring systems, information systems that provide point of care guidance to care teams are a key component of a lifesaving effort in Healthcare. The mega trends of mobility, social, cloud combined with wide spread increase and sophistication of malware, has created new challenges and the point in time detection methods at the hospitals are no longer effective and pose a big threat to the critical care systems. To maintain the availability and integrity of these critical care systems, new adaptive, learning security defense systems are required that not only learns from the traffic entering the hospital, but also proactively learns from the traffic worldwide. Cisco's Cloud web security (CWS) provides industry-leading security and control for the distributed enterprise by protecting users everywhere, anytime through Cisco worldwide threat intelligence, advanced threat defense capabilities, and roaming user protection. It leverages the big data to perform behavioral analysis, anomaly detection, evasion resistance, rapid Detection services using flow based, signature based, behavior based and full packet capture models to identify threats. This tech talk looks at how big Data Analytics is used in combination with other security capabilities to proactively identify threats and prevent wide spread damage to healthcare critical assets.","","978-1-4799-4321-0","10.1109/COM.Geo.2014.28","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6910124","Healthcare;Security;Critical Care;Cloud Web Security;Big Data Analytics;Behavior Analysis;Machine Learning;Malware;Cloud","Malware;Medical services;Big data;Monitoring;Industries","Big Data;cloud computing;data analysis;data protection;health care;hospitals;medical information systems;security of data","critical health care systems;dynamic protection;Cisco CWS;critical care IT systems;life support devices;monitoring systems;information systems;care guidance;care teams;lifesaving effort;Cisco Cloud Web security;Cisco worldwide threat intelligence;advanced threat defense capabilities;roaming user protection;behavioral analysis;anomaly detection;evasion resistance;rapid detection services;healthcare critical assets;big data analytics","","6","","5","","25 Sep 2014","","","IEEE","IEEE Conferences"
"Federated Learning for Internet of Things: A Comprehensive Survey","D. C. Nguyen; M. Ding; P. N. Pathirana; A. Seneviratne; J. Li; H. Vincent Poor","School of Engineering, Deakin University, Waurn Ponds, VIC, Australia; Data61, CSIRO, Sydney, NSW, Australia; School of Engineering, Deakin University, Waurn Ponds, VIC, Australia; School of Electrical Engineering and Telecommunications, University of New South Wales, Sydney, NSW, Australia; School of Electrical and Optical Engineering, Nanjing University of Science and Technology, Nanjing, China; Department of Electrical and Computer Engineering, Princeton University, Princeton, NJ, USA","IEEE Communications Surveys & Tutorials","20 Aug 2021","2021","23","3","1622","1658","The Internet of Things (IoT) is penetrating many facets of our daily life with the proliferation of intelligent services and applications empowered by artificial intelligence (AI). Traditionally, AI techniques require centralized data collection and processing that may not be feasible in realistic application scenarios due to the high scalability of modern IoT networks and growing data privacy concerns. Federated Learning (FL) has emerged as a distributed collaborative AI approach that can enable many intelligent IoT applications, by allowing for AI training at distributed IoT devices without the need for data sharing. In this article, we provide a comprehensive survey of the emerging applications of FL in IoT networks, beginning from an introduction to the recent advances in FL and IoT to a discussion of their integration. Particularly, we explore and analyze the potential of FL for enabling a wide range of IoT services, including IoT data sharing, data offloading and caching, attack detection, localization, mobile crowdsensing, and IoT privacy and security. We then provide an extensive survey of the use of FL in various key IoT applications such as smart healthcare, smart transportation, Unmanned Aerial Vehicles (UAVs), smart cities, and smart industry. The important lessons learned from this review of the FL-IoT services and applications are also highlighted. We complete this survey by highlighting the current challenges and possible directions for future research in this booming area.","1553-877X","","10.1109/COMST.2021.3075439","CSIRO Data61, Australia; U.S. National Science Foundation(grant numbers:CCF-1908308); National Natural Science Foundation of China(grant numbers:61872184); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9415623","Federated learning;Internet of Things;artificial intelligence;machine learning;privacy","Internet of Things;Data privacy;Training;Data models;Computational modeling;Medical services;Computer architecture","computer crime;data privacy;Internet of Things;learning (artificial intelligence)","modern IoT networks;data privacy concerns;federated learning;distributed collaborative AI approach;intelligent IoT applications;AI training;distributed IoT devices;data sharing;IoT data;attack detection;security;extensive survey;FL-IoT services;federated Learning;intelligent services;artificial intelligence;AI techniques;data collection","","2","","209","CCBY","26 Apr 2021","","","IEEE","IEEE Journals"
"Robust support vector machines against evasion attacks by random generated malicious samples","Z. He; J. Su; M. Hu; G. Wen; S. Xu; F. Zhang","School of Electronic and Information Engineering, Foshan University, Foshan 528000, China; School of Electronic and Information Engineering, Foshan University, Foshan 528000, China; School of Electronic and Information Engineering, Foshan University, Foshan 528000, China; School of Electronic and Information Engineering, Foshan University, Foshan 528000, China; School of Electronic and Information Engineering, Foshan University, Foshan 528000, China; College of Computer and Information Engineering, Henan Normal University, Xinxiang 453007, China","2017 International Conference on Wavelet Analysis and Pattern Recognition (ICWAPR)","23 Oct 2017","2017","","","243","247","Pattern recognition techniques have been widely used in security-sensitive applications to distinguish malicious samples from legitimate ones. However, there usually exist some intelligent attackers who intend to have malicious samples to be mis-classified as legitimate at test time, i.e. evasion attack. Current researches show that traditional Support Vector Machines (SVMs) are vulnerable to evasion attacks as they do not consider the existence of an attack. In this paper, we propose to increase the robustness of SVMs against evasion attacks by adding random generated malicious samples to the training set. The experimental result on spam filtering shows that the proposed method can increase the true positive rate of SVMs under evasion attacks without significantly affecting the false positive rate.","2158-5709","978-1-5386-0412-0","10.1109/ICWAPR.2017.8076696","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8076696","Evasion attack;Adversarial learning;Random noise;Support Vector Machine","Training;Support vector machines;Robustness;Electronic mail;Pattern recognition;Kernel;Intrusion detection","pattern classification;pattern recognition;security of data;support vector machines;unsolicited e-mail","robust support vector machines;random generated malicious samples;intelligent attackers;evasion attacks;pattern recognition;security-sensitive applications;SVM;spam filtering;true positive rate;false positive rate","","2","","32","","23 Oct 2017","","","IEEE","IEEE Conferences"
"Trust Management Schemes for Secure Routing in VANETs — A Survey","M. Gillani; A. Ullah; H. A. Niaz","Department of Computer Engineering, College of EME, National University of Science and Technology, Rawalpindi, 46000, Pakistan; Department of Computer Science, National University of Modern Languages (NUML), Islamabad, 44000, Pakistan; Department of Computer Engineering, College of EME, National University of Science and Technology, Rawalpindi, 46000, Pakistan","2018 12th International Conference on Mathematics, Actuarial Science, Computer Science and Statistics (MACS)","31 Jan 2019","2018","","","1","6","With the dynamic growth of smart devices and connectivity with vehicles, researchers are getting growing interest due to variety of enormous application scenarios. Vehicular ad hoc networks (VANETs) comprises of huge number of vehicles and roadside units that communicate with each other in several realtime scenarios and internet application services. Security in VANET is more crucial, because of different network layers and trusting on unknown intermediate vehicles. There is critical demand of efficient trust management for VANETs, because it prevents fabricated information directed by suspicious nodes connected to the network. A number of factors including lack of infrastructure, autonomous modules, auto-pilot support and dynamic topology due to mobility can result in hardening the reliable trust management solutions. In this paper, we present a comprehensive overview of trust management schemes for routing protocols. This survey specifically elaborates Trust management approaches applicable for secure release of information for real time application services. Moreover, these schemes are analyzed and presented in a tabular form to highlight the concept, methodology, algorithm, QoS and performance capabilities. It can help the researcher in this field to quickly identify the weak and strong features of schemes. We have also provided categorical discussion for comparative overview. As a finals task, we have identified open research challenges.","","978-1-7281-0415-7","10.1109/MACS.2018.8628440","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8628440","Trust Management;VANETs;Routing;Security","Trust management;Routing;Vehicular ad hoc networks;Peer-to-peer computing;Quality of service;Reliability","mobility management (mobile radio);quality of service;routing protocols;telecommunication network topology;telecommunication security;vehicular ad hoc networks","trust management schemes;secure routing;VANET;smart devices;roadside units;internet application services;unknown intermediate vehicles;dynamic topology;reliable trust management solutions;routing protocols;vehicular ad hoc networks;network layers","","2","","34","","31 Jan 2019","","","IEEE","IEEE Conferences"
"MLIDS: Handling Raw High-Dimensional CAN Bus Data Using Long Short-Term Memory Networks for Intrusion Detection in In-Vehicle Networks","A. K. Desta; S. Ohira; I. Arai; K. Fujikawa","Graduate School of Science and Technology Nara Institute of Science and Technology,Nara,Japan; Graduate School of Science and Technology Nara Institute of Science and Technology,Nara,Japan; Information iniTiative Center Nara Institute of Science and Technology,Nara,Japan; Information iniTiative Center Nara Institute of Science and Technology,Nara,Japan","2020 30th International Telecommunication Networks and Applications Conference (ITNAC)","13 Jan 2021","2020","","","1","7","CAN uses no authentication and encryption mechanisms for secure communication. To solve the security issues of the CAN bus, a deep learning-based intrusion detection systems have been proposed. But due to the high dimensional property of the CAN bus data, it was not possible to create an effective Intrusion Detection System (IDS) in the CAN bus that can take the property of the CAN data into consideration. In this paper, we are proposing a Long Short-Term Memory Networks (LSTM) based IDS that can handle the high dimensional property of the CAN bus data . Unlike the conventional methods which required a single network architecture for each unique arbitration ID, our method gives a single overall anomaly signal over a certain detection window without the need for reverese-engineering the CAN bus data. Using this anomaly signal we have managed to achieve 100% detection precision for insertion, fuzzy and targeted attacks in our data and in a public data that is prepared for this specific purpose.","2474-154X","978-1-7281-8827-0","10.1109/ITNAC50341.2020.9315024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9315024","CAN bus;In-vehicle network security;Intrusion Detection;Long Short Term Memory Networks","Standards;Protocols;Mathematical model;Logic gates;Intrusion detection;Automobiles;Anomaly detection","computer network security;controller area networks;learning (artificial intelligence);recurrent neural nets","handling raw high-dimensional CAN bus data;Long Short-Term Memory Networks;In-Vehicle Networks;authentication;encryption mechanisms;secure communication;security issues;deep learning-based intrusion detection systems;high dimensional property;effective Intrusion Detection System;IDS;CAN data;single network architecture;unique arbitration ID;detection window;100% detection precision","","","","20","","13 Jan 2021","","","IEEE","IEEE Conferences"
"Data Exfiltration Techniques and Data Loss Prevention System","H. AlKilani; M. Nasereddin; A. Hadi; S. Tedmori","Princess Sumaya University for Technology,Department of Computer Science,Amman,Jordan; Princess Sumaya University for Technology,Department of Computer Science,Amman,Jordan; Princess Sumaya University for Technology,Department of Computer Science,Amman,Jordan; Princess Sumaya University for Technology,Department of Computer Science,Amman,Jordan","2019 International Arab Conference on Information Technology (ACIT)","13 Feb 2020","2019","","","124","127","One of the primary concerns of data security specialists is to mitigate insider threats and prevent data leaks. Often, unfortunately, insider threats go unnoticed. In most cases, the longer such activity goes unnoticed, the greater the resulting damages are likely to be. This paper provides an overview of the basic data exfiltration techniques that deal with file structures and were utilized in multiple scenarios in an attempt to bypass a Data Loss Prevention system. Details show which of the scenarios have been detected and which have not been by the Data Loss Prevention system. The paper also proposed solutions for the undetected scenarios.","","978-1-7281-3010-1","10.1109/ACIT47987.2019.8991131","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8991131","Data Exfiltration;Data Loss Prevention;DLP;Insider Threat;Sensitive Data","","data analysis;data protection;security of data","data security;insider threats;data exfiltration;data loss prevention system;data leak prevention;European General Data Protection Regulation","","1","","22","","13 Feb 2020","","","IEEE","IEEE Conferences"
"Selection of Deep Neural Network Models for IoT Anomaly Detection Experiments","D. Gaifulina; I. Kotenko","St. Petersburg Institute for Informatics and Automation of the Russian Academy of Sciences,St. Petersburg Federal Research Center of the Russian Academy of Sciences (SPC RAS),14th Liniya, St. Petersburg,Russia; St. Petersburg Institute for Informatics and Automation of the Russian Academy of Sciences,St. Petersburg Federal Research Center of the Russian Academy of Sciences (SPC RAS),14th Liniya, St. Petersburg,Russia","2021 29th Euromicro International Conference on Parallel, Distributed and Network-Based Processing (PDP)","21 Apr 2021","2021","","","260","265","This research is about selection of deep neural network models for anomaly detection in Internet of Things network traffic. We are experimentally evaluating deep neural network models using the same software, hardware and the same subsets of the UNSW-NB 15 dataset for training and testing. The assessment results are quality metrics of anomaly detection and the time spent on training models.","2377-5750","978-1-6654-1455-5","10.1109/PDP52278.2021.00049","Russian Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9407189","deep learning;deep neural networks;anomaly detection;Internet of Things;information security","Training;Deep learning;Analytical models;Recurrent neural networks;Telecommunication traffic;Software;Hardware","computer network security;Internet of Things;learning (artificial intelligence);neural nets;telecommunication traffic","deep neural network models;IoT anomaly detection experiments;Internet of Things network traffic","","","","26","","21 Apr 2021","","","IEEE","IEEE Conferences"
"A Hybrid Game Theory and Reinforcement Learning Approach for Cyber-Physical Systems Security","J. Khoury; M. Nassar","American University of Beirut,Department of Computer Science,Beirut,Lebanon; American University of Beirut,Department of Computer Science,Beirut,Lebanon","NOMS 2020 - 2020 IEEE/IFIP Network Operations and Management Symposium","8 Jun 2020","2020","","","1","9","Cyber-Physical Systems (CPS) are monitored and controlled by Supervisory Control and Data Acquisition (SCADA) systems that use advanced computing, sensors, control systems, and communication networks. At first, CPS and SCADA systems were protected and secured by isolation. However, with recent industrial technology advances, the increased connectivity of CPSs and SCADA systems to enterprise networks has uncovered them to new cybersecurity threats and made them a primary target for cyber-attacks with the potential of causing catastrophic economic, social, and environmental damage. Recent research focuses on new methodologies for risk modeling and assessment using game theory and reinforcement learning. This paperwork proposes to frame CPS security on two different levels, strategic and battlefield, by meeting ideas from game theory and Multi-Agent Reinforcement Learning (MARL). The strategic level is modeled as imperfect information, extensive form game. Here, the human administrator and the malware author decide on the strategies of defense and attack, respectively. At the battlefield level, strategies are implemented by machine learning agents that derive optimal policies for run-time decisions. The outcomes of these policies manifest as the utility at a higher level, where we aim to reach a Nash Equilibrium (NE) in favor of the defender. We simulate the scenario of a virus spreading in the context of a CPS network. We present experiments using the MiniCPS simulator and the OpenAI Gym toolkit and discuss the results.","2374-9709","978-1-7281-4973-8","10.1109/NOMS47738.2020.9110453","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9110453","CPS;ICS;SCADA Systems;Virus Spreading;Game Theory;Multi-Agent Reinforcement Learning","","cyber-physical systems;game theory;invasive software;learning (artificial intelligence);multi-agent systems;SCADA systems","hybrid game theory;cyber-physical systems security;supervisory control and data acquisition systems;SCADA systems;cyber-attacks;CPS security;multiagent reinforcement learning;CPS network;Nash equilibrium;malware author","","","","16","","8 Jun 2020","","","IEEE","IEEE Conferences"
"Intrusion Detection for Wireless Edge Networks Based on Federated Learning","Z. Chen; N. Lv; P. Liu; Y. Fang; K. Chen; W. Pan","Information and Navigation College, Air Force Engineering University, Xi'an, China; Information and Navigation College, Air Force Engineering University, Xi'an, China; Information and Navigation College, Air Force Engineering University, Xi'an, China; Information and Navigation College, Air Force Engineering University, Xi'an, China; Information and Navigation College, Air Force Engineering University, Xi'an, China; Information and Navigation College, Air Force Engineering University, Xi'an, China","IEEE Access","11 Dec 2020","2020","8","","217463","217472","Edge computing provides off-load computing and application services close to end-users, greatly reducing cloud pressure and communication overhead. However, wireless edge networks still face the risk of network attacks. To ensure the security of wireless edge networks, we present Federated Learning-based Attention Gated Recurrent Unit (FedAGRU), an intrusion detection algorithm for wireless edge networks. FedAGRU differs from current centralized learning methods by updating universal learning models rather than directly sharing raw data among edge devices and a central server. We also apply the attention mechanism to increase the weight of important devices, by avoiding the upload of unimportant updates to the server, FedAGRU can greatly reduce communication overhead while ensuring learning convergence. Our experimental results show that, compared with other centralized learning algorithms, FedAGRU improves detection accuracy by approximately 8%. In addition, FedAGRU's communication cost is 70% less than other federated learning algorithms, and it exhibits strong robustness against poisoning attacks.","2169-3536","","10.1109/ACCESS.2020.3041793","National Natural Science Foundation of China Youth Program(grant numbers:61703427); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9274294","Wireless edge;intrusion detection;federated learning;gated recurrent unit","Intrusion detection;Data models;Collaborative work;Training;Image edge detection;Wireless communication;Servers","learning (artificial intelligence);radio networks;security of data;telecommunication computing;telecommunication security","wireless edge networks;FedAGRU;centralized learning methods;communication overhead;centralized learning algorithms;federated learning algorithms;edge computing;federated learning-based attention gated recurrent unit;intrusion detection algorithm;poisoning attacks","","3","","32","CCBY","1 Dec 2020","","","IEEE","IEEE Journals"
