"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Energy Big Data Analytics and Security: Challenges and Opportunities","J. Hu; A. V. Vasilakos","University of New South Wales, Canberra, ACT, Australia; Department of Computer, Electrical and Space Engineering, Luea University of Technology, Lulea, Sweden","IEEE Transactions on Smart Grid","19 Aug 2016","2016","7","5","2423","2436","The limited available fossil fuels and the call for sustainable environment have brought about new technologies for the high efficiency in the use of fossil fuels and introduction of renewable energy. Smart grid is an emerging technology that can fulfill such demands by incorporating advanced information and communications technology (ICT). The pervasive deployment of the advanced ICT, especially the smart metering, will generate big energy data in terms of volume, velocity, and variety. The generated big data can bring huge benefits to the better energy planning, efficient energy generation, and distribution. As such data involve end users' privacy and secure operation of the critical infrastructure, there will be new security issues. This paper is to survey and discuss new findings and developments in the existing big energy data analytics and security. Several taxonomies have been proposed to express the intriguing relationships of various variables in the field.","1949-3061","","10.1109/TSG.2016.2563461","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7466849","Energy;big data;analytics;cyber security;smart grid;anomaly detection;SCOPF","Big data;Security;Taxonomy;Smart grids;Real-time systems;Control systems;Voltage control","power system security;smart meters","energy big data analytics;security;fossil fuels;sustainable environment;information and communications technology;advanced 'CT;smart metering;energy planning;energy generation;energy distribution;security issues;taxonomies","","106","","88","EU","9 May 2016","","","IEEE","IEEE Journals"
"When Machine Learning Meets Privacy in 6G: A Survey","Y. Sun; J. Liu; J. Wang; Y. Cao; N. Kato","State Key Laboratory of Integrated Services Networks, School of Cyber Engineering, Xidian University, Xi’an, China; National Engineering Laboratory for Integrated Aero-Space-Ground-Ocean Big Data Application Technology, School of Cybersecurity, Northwestern Polytechnical University, Xi’an, China; State Key Laboratory of Integrated Services Networks, School of Cyber Engineering, Xidian University, Xi’an, China; State Key Laboratory of Integrated Services Networks, School of Cyber Engineering, Xidian University, Xi’an, China; Graduate School of Information Sciences, Tohoku University, Sendai, Japan","IEEE Communications Surveys & Tutorials","20 Nov 2020","2020","22","4","2694","2724","The rapid-developing Artificial Intelligence (AI) technology, fast-growing network traffic, and emerging intelligent applications (e.g., autonomous driving, virtual reality, etc.) urgently require a new, faster, more reliable and flexible network form. At this time, researchers in both industry and academia have turned their attention to the sixth generation (6G) communication networks. In the 6G vision, various intelligent application scenarios that utilize Machine Learning (ML) technology (the most important branch of AI) will bring rich heterogeneous connections, as well as massive information storage and operations. When ML meets 6G, new opportunities will emerge along with numerous privacy challenges. On one hand, a secure ML structure, or the correct application of ML, can protect privacy in 6G. On the other hand, ML may be attacked or abused, resulting in privacy violation. It is worth noting that the alliance between 6G and ML may also be a double-edged sword in many cases, rather than absolutely infringe or protect privacy. Therefore, based on lots of existing meaningful works, this paper aims to provide a comprehensive survey of ML and privacy in 6G, with a view to further promoting the development of 6G and privacy protection technologies.","1553-877X","","10.1109/COMST.2020.3011561","National Natural Science Foundation of China(grant numbers:61771374,61771373,61801360,61601357); Natural Science Basic Research Program of Shaanxi(grant numbers:2020JC-15,2020JM-109); Fundamental Research Funds for the Central Universities(grant numbers:3102019PY005,31020190QD040,31020200QD010); Special Funds for Central Universities Construction of World-Class Universities (Disciplines) and Special Development Guidance(grant numbers:06390-20GH020114); China 111 Project(grant numbers:B16037); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9146540","Privacy;machine learning;6G;violation;protection;communication;double-edged sword","6G mobile communication;Data privacy;Big Data;MIMO communication;Tutorials;Machine learning","6G mobile communication;data privacy;learning (artificial intelligence);telecommunication computing;telecommunication traffic","privacy protection technologies;double-edged sword;privacy violation;secure ML structure;information storage;heterogeneous connections;intelligent application scenarios;6G communication networks;sixth generation communication networks;network traffic;AI;artificial intelligence technology;machine learning","","11","","201","IEEE","23 Jul 2020","","","IEEE","IEEE Journals"
"SHIELD: A novel NFV-based cybersecurity framework","G. Gardikis; K. Tzoulas; K. Tripolitis; A. Bartzas; S. Costicoglou; A. Lioy; B. Gaston; C. Fernandez; C. Davila; A. Litke; N. Papadakis; D. Papadopoulos; A. Pastor; J. Nunez; L. Jacquin; H. Attak; N. Davri; G. Xylouris; M. Kafetzakis; D. Katsianis; I. Neokosmidis; M. Terranova; C. Giustozzi; T. Batista; R. Preto; E. Trouva; Y. Angelopoulos; A. Kourtis","R&D Department, Space Hellas S.A., Athens, Greece; R&D Department, Space Hellas S.A., Athens, Greece; R&D Department, Space Hellas S.A., Athens, Greece; R&D Department, Space Hellas S.A., Athens, Greece; R&D Department, Space Hellas S.A., Athens, Greece; Politecnico di Torino, Torino, Italy; Open Big Data Technologies and Software Networks, research units. Fundacio privada I2CAT Barcelona, Spain; Open Big Data Technologies and Software Networks, research units. Fundacio privada I2CAT Barcelona, Spain; Open Big Data Technologies and Software Networks, research units. Fundacio privada I2CAT Barcelona, Spain; R&D Department, Infili Technologies PC, Athens, Greece; R&D Department, Infili Technologies PC, Athens, Greece; R&D Department, Infili Technologies PC, Athens, Greece; Telefonica I+D, Madrid, Spain; Telefonica I+D, Madrid, Spain; Hewlett Packard Labs, Hewlett Packard Enterprise, Bristol, United Kingdom; Hewlett Packard Labs, Hewlett Packard Enterprise, Bristol, United Kingdom; ORION Innovations P.C., Athens, Greece; ORION Innovations P.C., Athens, Greece; ORION Innovations P.C., Athens, Greece; INCITES Consulting SARL, Strassen, Luxembourg; INCITES Consulting SARL, Strassen, Luxembourg; Agenzia per l'Italia Digitale, Rome, Italy; Agenzia per l'Italia Digitale, Rome, Italy; UBIWHERE Lda., Aveiro, Portugal; UBIWHERE Lda., Aveiro, Portugal; Institute of Informatics and Telecommunications, NCSR ""Demokritos"", Aghia Paraskevi, Greece; Institute of Informatics and Telecommunications, NCSR ""Demokritos"", Aghia Paraskevi, Greece; Institute of Informatics and Telecommunications, NCSR ""Demokritos"", Aghia Paraskevi, Greece","2017 IEEE Conference on Network Softwarization (NetSoft)","14 Aug 2017","2017","","","1","6","SHIELD is an EU-funded project, targeting at the design and development of a novel cybersecurity framework, which offers security-as-a-Service in an evolved telco environment. The SHIELD framework leverages NFV (Network Functions Virtualization) and SDN (Software-Defined Networking) for virtualization and dynamic placement of virtualised security appliances in the network (virtual Network Security Functions - vNSFs), Big Data analytics for real-time incident detection and mitigation, as well as attestation techniques for securing both the infrastructure and the services. This papers discusses key use cases and requirements for the SHIELD framework and presents a high-level architectural approach.","","978-1-5090-6008-5","10.1109/NETSOFT.2017.8004228","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8004228","cybersecurity;NFV;big data analytics;infrastructure and service attestation","Monitoring;Computer crime;Big Data;Software;Computer architecture","Big Data;computer network security;software defined networking;virtualisation","SHIELD;EU-funded project;cybersecurity framework;security-as-a-service;evolved telco environment;SDN;network function virtualization;software-defined networking;Big Data analytics;real-time incident detection;real-time incident mitigation;high-level architectural approach;securing against intruders and other threats through an NFV-enabled environment","","10","","17","","14 Aug 2017","","","IEEE","IEEE Conferences"
"A task analysis toward characterizing cyber-cognitive situation awareness (CCSA) in cyber defense analysts","R. S. Gutzwiller; S. M. Hunt; D. S. Lange","Space and Naval Warfare Systems Center Pacific, San Diego, CA (92106), USA; Space and Naval Warfare Systems Center Pacific, San Diego, CA (92106), USA; Space and Naval Warfare Systems Center Pacific, San Diego, CA (92106), USA","2016 IEEE International Multi-Disciplinary Conference on Cognitive Methods in Situation Awareness and Decision Support (CogSIMA)","23 Jun 2016","2016","","","14","20","Cyberspace is an increasingly crucial part of everyday living. We have long recognized that defending this space is complex, requiring information integration, and decisions of man and machine to coalesce in a dynamic environment full of shifting priorities. These properties suggest that, as in other domains with similar characteristics, situation awareness (SA) of a human cyber defender is paramount to the quality of decision outcomes in cyber defense. The majority of existing research in cyber situation awareness, centers on information systems and computers, which piece together disparate data. Fused data from multiple sources, for example, is necessary for cyberspace visualization efforts. The judgment for successful cyber SA from this perspective is different from one that is human-centered. In comparison, we rarely assess human cognitive awareness in cyberspace. In part, this reflects a need, based on prior theory, to first define critical elements of information that the human must perceive, work to elucidate how humans combine these elements to comprehend the state of the network, and how together, this awareness helps analysts predict the future state of the network. In other words, although data fusion can provide value by reducing the cognitive load created to piece together disparate sources of information, human awareness of the network (cyber-cognitive situation awareness - CCSA) is perhaps the ultimate intermediary for defense performance. Toward such an understanding, we discuss the results of a cognitive task analysis (CTA) which sought to determine the goals and abstracted elements of awareness that cyber analysts seek in network defense. We present the foundation for a series of planned experiments that establishes CCSA measurement, and baselines the efforts of cyber defenders. Once assessed, we can then begin to consider the help offered by fusion systems, automation of defensive capabilities, and cyber visualizations in a methodologically rigorous manner that has been lacking.","2379-1675","978-1-5090-0632-8","10.1109/COGSIMA.2016.7497780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7497780","cyber network defense;cyber-cognitive situation awareness;cyber situation awareness;decision-making;cognitive task analysis","Cyberspace;Interviews;Government;Data integration;Computers;Decision making","computer network security;data visualisation;sensor fusion","cyber-cognitive situation awareness characterization;CCSA;cyber defense analysis;information integration;dynamic environment;human cyber defender;cyber situation awareness;information systems;computers;cyberspace visualization;human cognitive awareness;network state comprehension;data fusion;cognitive load;defense performance;cognitive task analysis;CTA;network defense;defensive capability automation;cyber visualization","","18","","33","","23 Jun 2016","","","IEEE","IEEE Conferences"
"Adversarial Machine Learning Applied to Intrusion and Malware Scenarios: A Systematic Review","N. Martins; J. M. Cruz; T. Cruz; P. Henriques Abreu","Faculty of Engineering, University of Porto, Porto, Portugal; Faculty of Engineering, University of Porto, Porto, Portugal; Faculty of Sciences and Technology, University of Coimbra, Coimbra, Portugal; Faculty of Sciences and Technology, University of Coimbra, Coimbra, Portugal","IEEE Access","3 Mar 2020","2020","8","","35403","35419","Cyber-security is the practice of protecting computing systems and networks from digital attacks, which are a rising concern in the Information Age. With the growing pace at which new attacks are developed, conventional signature based attack detection methods are often not enough, and machine learning poses as a potential solution. Adversarial machine learning is a research area that examines both the generation and detection of adversarial examples, which are inputs specially crafted to deceive classifiers, and has been extensively studied specifically in the area of image recognition, where minor modifications are performed on images that cause a classifier to produce incorrect predictions. However, in other fields, such as intrusion and malware detection, the exploration of such methods is still growing. The aim of this survey is to explore works that apply adversarial machine learning concepts to intrusion and malware detection scenarios. We concluded that a wide variety of attacks were tested and proven effective in malware and intrusion detection, although their practicality was not tested in intrusion scenarios. Adversarial defenses were substantially less explored, although their effectiveness was also proven at resisting adversarial attacks. We also concluded that, contrarily to malware scenarios, the variety of datasets in intrusion scenarios is still very small, with the most used dataset being greatly outdated.","2169-3536","","10.1109/ACCESS.2020.2974752","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9001114","Cybersecurity;adversarial machine learning;intrusion detection;malware detection","Machine learning;Malware;Perturbation methods;Intrusion detection;Computer security;Computational modeling;Machine learning algorithms","invasive software;learning (artificial intelligence)","cyber-security;digital attacks;adversarial machine learning;classifier;image recognition;malware detection;adversarial defenses;intrusion detection;adversarial attacks;signature based attack detection methods","","8","","72","CCBY","18 Feb 2020","","","IEEE","IEEE Journals"
"A Fine-Grained Approach for Anomaly Detection in File System Accesses With Enhanced Temporal User Profiles","S. Mehnaz; E. Bertino","Department of Computer Science, Purdue University, West Lafayette, IN, USA; Department of Computer Science, Cyber Center, Purdue University, West Lafayette, IN, USA","IEEE Transactions on Dependable and Secure Computing","10 Nov 2021","2021","18","6","2535","2550","Protecting sensitive data from theft, exfiltration, and other kinds of abuses by malicious insiders is a challenging problem. While access control mechanisms cannot always prevent the insiders from misusing sensitive data (since, in most of the cases, authorized users within organizations are granted access permissions), malicious outsiders also pose severe threats due to different security vulnerabilities in the systems, e.g., phishing attacks, memory corruptions, etc., which enable them to steal the credentials of the authorized users who have access to the data. To protect sensitive data from such attackers, anomaly detection techniques are often combined with other existing security measures, e.g., access control and encryption. An anomaly detection technique for identifying anomalies in file system accesses is based on the key idea that there should be significant differences between the file access behaviors of a benign user and an attacker. In this article, we propose an approach to create fine-grained profiles of the users’ regular file access activities while extensively analyzing the timestamp information of the file accesses. According to our observation, even if a user’s access to a file seems benign, only a fine-grained analysis of the access (such as the size of access, the timestamp of access) can determine the original intention of the user. We exploit the users’ file access information at the block level to model their regular file access behaviors (user profiles) which are then securely stored and used for identifying anomalous file system accesses in the detection phase. We are also able to automatically profile new files and new users added to the system dynamically. Finally, our performance evaluations demonstrate that our proposed approach has an accuracy of 98.7 percent in detecting anomalies while incurring an overhead of only 2 percent.","1941-0018","","10.1109/TDSC.2019.2954507","Schlumberger Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8907413","Insider attacks;anomaly detection;file system access","Cyberattack;Anomaly detection;Access control;Data protection;File systems;Feature extraction","","","","","","60","IEEE","20 Nov 2019","","","IEEE","IEEE Journals"
"ASNM Datasets: A Collection of Network Attacks for Testing of Adversarial Classifiers and Intrusion Detectors","I. Homoliak; K. Malinka; P. Hanacek","Centre of Excellence IT4Innovations, Faculty of Information Technology, Brno University of Technology, Brno, Czech Republic; Centre of Excellence IT4Innovations, Faculty of Information Technology, Brno University of Technology, Brno, Czech Republic; Centre of Excellence IT4Innovations, Faculty of Information Technology, Brno University of Technology, Brno, Czech Republic","IEEE Access","25 Jun 2020","2020","8","","112427","112453","In this paper, we present three datasets that have been built from network traffic traces using ASNM (Advanced Security Network Metrics) features, designed in our previous work. The first dataset was built using a state-of-the-art dataset CDX 2009 that was collected during a cyber defense exercise, while the remaining two datasets were collected by us in 2015 and 2018 using publicly available network services containing buffer overflow and other high severity vulnerabilities. These two datasets contain several adversarial obfuscation techniques that were applied onto malicious as well as legitimate traffic samples during “the execution” of their TCP network connections. Adversarial obfuscation techniques were used for evading machine learning-based network intrusion detection classifiers. We show that the performance of such classifiers can be improved when partially augmenting their training data by samples obtained from obfuscation techniques. In detail, we utilized tunneling obfuscation in HTTP(S) protocol and non-payload-based obfuscations modifying various properties of network traffic by, e.g., TCP segmentation, re-transmissions, corrupting and reordering of packets, etc. To the best of our knowledge, this is the first collection of network traffic data that contains adversarial techniques and is intended for non-payload-based network intrusion detection and adversarial classification. Provided datasets enable testing of the evasion resistance of arbitrary machine learning-based classifiers.","2169-3536","","10.1109/ACCESS.2020.3001768","The Ministry of Education, Youth and Sports of the Czech Republic from the National Programme of Sustainability (NPU II); project IT4Innovations excellence in science–LQ1602; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9115004","Dataset;network intrusion detection;adversarial classification;evasions;ASNM features;buffer overflow;non-payload-based obfuscations;tunneling obfuscations","Feature extraction;Protocols;Network intrusion detection;Servers;Detectors","computer network security;computer testing;learning (artificial intelligence);pattern classification;telecommunication traffic;transport protocols","adversarial classification;arbitrary machine learning-based classifiers;ASNM datasets;Network attacks;adversarial classifiers;intrusion detectors;ASNM features;Advanced Security Network Metrics;cyber defense exercise;publicly available network services;adversarial obfuscation techniques;TCP network connections;network intrusion detection classifiers;network traffic data;adversarial techniques;legitimate traffic samples;CDX 2009 dataset","","","","99","CCBY","11 Jun 2020","","","IEEE","IEEE Journals"
"A Bandwidth Monitoring Strategy Under Uncertainty of the Adversary’s Activity","A. Garnaev; W. Trappe","Wireless Information Network Laboratory, Rutgers University, North Brunswick, NJ, USA; Wireless Information Network Laboratory, Rutgers University, North Brunswick, NJ, USA","IEEE Transactions on Information Forensics and Security","11 Feb 2016","2016","11","4","837","849","When an adversary illicitly uses spectrum that it is not authorized for, it does so with a purpose in mind, such as to download a file or perhaps engage in a real-time communication session. In this paper, we examine how the incorporation of knowledge related to an adversary's purpose can improve the effectiveness of spectrum scanning protocols. First, we study the difference in the thief's behavior when considering throughput and delay as the two primary QoS parameters he is concerned with. Through our analysis, we show that the detection probability of unlicensed access to spectrum resources depends on the application type. Knowledge of the application type can be incorporated to spectrum scanning to tune better it to detect the thief. To illustrate this, we examine two Bayesian games. In the first game, the scanner wants to minimize the time needed to detect the invader. In the second game, the scanner wants to maximize the detection probability at each time slot by adapting its belief regarding the adversary's activity. In particular, it is shown in the minimizing detection time game that the equilibrium strategies are continuous with respect to priori knowledge of the invader's activity. Meanwhile, for the maximizing detection probability game, the strategies can have a jump discontinuity. This phenomena can be explained as the difference between tactical and strategic decision making: tactical decision making allows short-term, unpredictable moves, while strategic decision making is inclined to predictable moves. Finally, since the bandwidth model used in this paper is general, the conclusion as well as the approach provided can be applied to a variety of different network protection problems.","1556-6021","","10.1109/TIFS.2015.2510959","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7362001","Intrusion detection;wireless networks;Bayes methods","Signal to noise ratio;Interference;Games;Jamming;Throughput;Delays;Security","Bayes methods;game theory;probability;protocols;radio spectrum management","bandwidth monitoring strategy;spectrum scanning protocol;QoS;Bayesian game theory;detection probability game;decision making;network protection problem","","29","","32","IEEE","22 Dec 2015","","","IEEE","IEEE Journals"
"Survey on securing a querying process by blocking SQL injection","Y. Gomaa; A. El Aziz Ahmed; M. A. Mahmood; H. Hefny","Dept. of Computer & Information Sciences, Institute of Statistical Studies and Research, Cairo University; Dept. of Computer & Information Sciences, Institute of Statistical Studies and Research, Cairo University; Dept. of Computer & Information Sciences, Institute of Statistical Studies and Research, Cairo University; Dept. of Computer & Information Sciences, Institute of Statistical Studies and Research, Cairo University","2015 Third World Conference on Complex Systems (WCCS)","2 Jun 2016","2015","","","1","7","Web site applications are an important part of our daily life. Hence, attacking those sites increases quick, one of these attacks is SQL injection attack (SQLIA). The SQLIA is a well known way of attack in terms of common threats and document structure nowadays, this attack is launched through specially crafted user inputs and target web applications that used backend databases. Characteristics feature of this attack is, it will change the intended query structure. To avoid this type of attack, the best solution is to do not allow user to enter any part of the SQL query directly. This survey will support the future research and development work as well as to raise the awareness for the presented approaches.","","978-1-4673-9669-1","10.1109/ICoCS.2015.7483271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7483271","KEYWORDS;SQLI;detecting attacks;preventing attacks;static analysis;hotspot","Databases;Servers;Testing;Encoding;Security;White spaces","database management systems;document handling;query processing;security of data;SQL;Web sites","querying process security;SQL injection blocking;Web site applications;SQL injection attack;SQLIA;common threats;document structure;specially crafted user inputs;backend databases;query structure","","2","1","30","","2 Jun 2016","","","IEEE","IEEE Conferences"
"Using cyber defense exercises to obtain additional data for attacker profiling","J. Brynielsson; U. Franke; M. Adnan Tariq; S. Varga","KTH Royal Institute of Technology, SE-100 44 Stockholm, Sweden; SICS Swedish Institute of Computer Science, P.O. Box 1263, SE-164 29 Kista, Sweden; KTH Royal Institute of Technology, SE-100 44 Stockholm, Sweden; KTH Royal Institute of Technology, SE-100 44 Stockholm, Sweden","2016 IEEE Conference on Intelligence and Security Informatics (ISI)","17 Nov 2016","2016","","","37","42","In order to be able to successfully defend an IT system it is useful to have an accurate appreciation of the cyber threat that goes beyond stereotypes. To effectively counter potentially decisive and skilled attackers it is necessary to understand, or at least model, their behavior. Although the real motives for untraceable anonymous attackers will remain a mystery, a thorough understanding of their observable actions can still help to create well-founded attacker profiles that can be used to design effective countermeasures and in other ways enhance cyber defense efforts. In recent work empirically founded attacker profiles, so-called attacker personas, have been used to assess the overall threat situation for an organization. In this paper we elaborate on 1) the use of attacker personas as a technique for attacker profiling, 2) the design of tailor-made cyber defense exercises for the purpose of obtaining the necessary empirical data for the construction of such attacker personas, and 3) how attacker personas can be used for enhancing the situational awareness within the cyber domain. The paper concludes by discussing the possibilities and limitations of using cyber defense exercises for data gathering, and what can and cannot be studied in such exercises.","","978-1-5090-3865-7","10.1109/ISI.2016.7745440","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7745440","Cyber defense exercise;behavioral modeling;attacker persona;cyber situational awareness","Training;Organizations;User centered design;Computer security;Computers;Internet;Buildings","security of data","cyber defense exercises;attacker profiling;IT system;cyber threat;untraceable anonymous attackers;attacker personas;empirical data;situational awareness;cyber domain","","6","","38","","17 Nov 2016","","","IEEE","IEEE Conferences"
"Generating IoT traffic: A Case Study on Anomaly Detection","H. Nguyen-An; T. Silverston; T. Yamazaki; T. Miyoshi","Shibaura Institute of Technology,Tokyo,Japan; Shibaura Institute of Technology,Tokyo,Japan; Shibaura Institute of Technology,Tokyo,Japan; Shibaura Institute of Technology,Tokyo,Japan","2020 IEEE International Symposium on Local and Metropolitan Area Networks (LANMAN","31 Jul 2020","2020","","","1","6","The Internet of Things (IoT) is expected to count for a large part of the Internet traffic and its impact on the network is still widely unknown. It is therefore essential to study the IoT Traffic in order to characterize its properties and evaluate its performances. In this paper, we propose a novel IoT traffic generator called IoTTGen. We model the IoT traffic and we generate synthetic traffic for smart home and bio-medical IoT environments. We also extracted anomalous IoT traffic from a real dataset and study the IoT traffic properties by computing the entropy value of traffic parameters. Our generator succeeds in capturing the characteristics of the IoT traffic, which can be visually observed on Behavior Shape graphs. Our generator can also serve to describe the main IoT traffic properties and also to detect IoT traffic anomalies.","1944-0375","978-1-7281-8154-7","10.1109/LANMAN49260.2020.9153235","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9153235","IoT;Traffic Analysis;Entropy;Anomaly detection;Traffic Generator","Smart homes;Generators;Internet of Things;Monitoring;Plugs;Smart cameras","","","","1","","20","","31 Jul 2020","","","IEEE","IEEE Conferences"
"Semi-supervised Anomaly Detection on Attributed Graphs","A. Kumagai; T. Iwata; Y. Fujiwara","NTT Software Innovation Center,Tokyo,Japan; NTT Communication Science Laboratories,Kyoto,Japan; NTT Communication Science Laboratories,Kanagawa,Japan","2021 International Joint Conference on Neural Networks (IJCNN)","20 Sep 2021","2021","","","1","8","We propose a simple yet effective method for detecting anomalous instances on an attribute graph with label information of a small number of instances. Although standard anomaly detection methods usually assume that instances are independent and identically distributed, in many real-world applications, instances are often explicitly connected, resulting in so-called attributed graphs. The proposed method embeds nodes (instances) on the attributed graph in a latent space by taking into account their attributes as well as the graph structure on the basis of graph convolutional networks (GCNs). To learn node embeddings specialized for anomaly detection, in which there is a class imbalance due to the rarity of anomalies, the parameters of a GCN are trained to minimize the volume of a hypersphere that encloses the node embeddings of normal instances while embedding anomalous ones outside the hypersphere. This enables us to detect anomalies by simply calculating the distances between the node embeddings and hypersphere center. The proposed method can effectively propagate label information on a small amount of nodes to unlabeled ones by taking into account the node's attributes, graph structure, and class imbalance. In experiments with five real-world attributed graph datasets, we demonstrate that the proposed method outperforms various existing anomaly detection methods.","2161-4407","978-1-6654-3900-8","10.1109/IJCNN52387.2021.9533507","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9533507","","Training;Neural networks;Anomaly detection;Standards","","","","","","61","","20 Sep 2021","","","IEEE","IEEE Conferences"
"Mobile Application Network Behavior Detection and Evaluation with WGAN and Bi-LSTM","S. Wei; P. Jiang; Q. Yuan; J. Wang","School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, 210094, China; School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, 210094, China; School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, 210094, China; School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, 210094, China","TENCON 2018 - 2018 IEEE Region 10 Conference","24 Feb 2019","2018","","","0044","0049","In this paper, we present a modeling and learning method to analyze the network behavior of mobile applications based on the Android platform. Various application system sand environmental factors are simulated in order to trigger different categories of application behaviors. The sequence of network event behavior is retrieved and classified according to the behavior sequence combination using a Bi-directional Long Short-term Memory network. The trained classifier is applied to separate Android apps in eight different categories for normal behaviors, and achieves an optimal classification accuracy of 96.89%. The trained model can further be extended for the purpose of malware detection. In addition, we use Wasserstein Generative Adversarial networks to enhance the data and thus efficiently magnify the underlying behavior features in the training dataset. This solves the problem of limited data samples and time overhead and increases the diversity of data. The accuracy of the original Bi-LSTM model is further improved by 9% across the tested categories of Android apps.","2159-3450","978-1-5386-5457-6","10.1109/TENCON.2018.8650372","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8650372","network behavior;application classification;application detection;WGAN;Bi-LSTM;android","Telecommunication traffic;Generators;IP networks;Generative adversarial networks;Data models;Classification algorithms;Advertising","Android (operating system);invasive software;learning (artificial intelligence);mobile computing;pattern classification;recurrent neural nets","mobile application network behavior detection;mobile applications;Android platform;network event behavior;behavior sequence combination;trained classifier;malware detection;Bi-LSTM model;learning method;bidirectional long short-term memory network;Android applications;Wasserstein generative adversarial networks;modeling method","","","","14","","24 Feb 2019","","","IEEE","IEEE Conferences"
"Selecting Scalable Network Features for Infiltration Detection","P. Kendrick; A. Hussain; N. Criado; M. Randles","Dept. of Comput. Sci., Liverpool John Moores Univ., Liverpool, UK; Dept. of Comput. Sci., Liverpool John Moores Univ., Liverpool, UK; Dept. of Inf., King's Coll. London, London, UK; Dept. of Comput. Sci., Liverpool John Moores Univ., Liverpool, UK","2017 10th International Conference on Developments in eSystems Engineering (DeSE)","12 Feb 2018","2017","","","88","93","The objective of this study is to explore feature selection for the detection of internal intruders within a local network during the early stages of an attack. As the sophistication of attackers increase, current security systems have proven incapable of detecting advanced stealthy attackers whose aim is to compromise internal networks and remain undetected. We study the available features that are commonly used during network-layer attacker detection and propose two new features to model the extent to which a given networked endpoint conforms with network traffic norms. The proposed features are analysed using several attribute evaluation methods to compare the predictiveness of commonly used features. The results of the analysis show that the proposed features are highly predictive and work towards overcoming the identified deployability issues of previous systems.","2161-1343","978-1-5386-1721-2","10.1109/DeSE.2017.25","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8285802","Network Security;Post Compromise Detection;Feature Selection","Feature extraction;Electronic mail;Anomaly detection;Monitoring;Intrusion detection;Servers","computer network security","internal networks;network-layer attacker detection;given networked endpoint;network traffic norms;scalable network features;infiltration detection;feature selection;internal intruders;local network","","","","23","","12 Feb 2018","","","IEEE","IEEE Conferences"
"Collaborative Anomaly Detection in Distributed SDN","L. Zhou; J. Shu; X. Jia","School of Computer Science and Technology, Harbin Institute of Technology,Shenzhen,China; Cyberspace Security Research Center, Peng Cheng Laboratory,Shenzhen,China; City University of Hong Kong,Department of Computer Science,Hong Kong,China","GLOBECOM 2020 - 2020 IEEE Global Communications Conference","25 Jan 2021","2020","","","1","6","To mitigate the issues of scalability and reliability in centralized SDN, distributed SDN has emerged. However, cyber attacks in distributed SDN become increasingly serious. Since each distributed SDN controller can only obtain the network flows of its sub-network, a single controller with the biased flow information cannot detect all types of attacks in the entire network and the overall detection is a challenge. To solve the biased flow problem, we propose a collaborative anomaly detection scheme in distributed SDN, which enables multiple SDN controllers jointly train a global detection model to identify cyber attacks. We evaluate its performance based on a real-world dataset and the results show that our scheme is efficient and accurate in cyber attack detection.","2576-6813","978-1-7281-8298-8","10.1109/GLOBECOM42002.2020.9322364","Natural Science Foundation of China(grant numbers:61732022,61672195); Peng Cheng Laboratory Project of Guangdong(grant numbers:PCL2018KP004,PCL2018KP005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9322364","Collaborative anomaly detection;cyber attacks;distributed SDN;generative adversarial networks","Servers;Generators;Collaboration;Training;Cyberattack;Anomaly detection;Generative adversarial networks","computer network performance evaluation;computer network reliability;computer network security;software defined networking;telecommunication control","centralized SDN;distributed SDN controller;collaborative anomaly detection scheme;cyber attack detection;scalability issues;reliability issues;network flows;biased flow information;global detection model;performance evaluation","","","","18","","25 Jan 2021","","","IEEE","IEEE Conferences"
