"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Extending Advanced Evasion Techniques Using Combinatorial Search","M. Chammem; M. Hamdi; T. Kim","IsetCom, Tunis, Tunisia; Sup'Com, Univ. of Carthage, Carthage, Tunisia; Dept. of Convergence Security, Sungshin Women's Univ., Seoul, South Korea","2014 7th International Conference on Security Technology","29 Jan 2015","2014","","","41","46","In this paper, we extend the concept of Advanced Evasion Techniques (AETs) by exploring new alternatives to reduce the complexity of existing evasion tools. The major objective is to enhance the security testing potential brought by AETs by increasing the number of combinations that can be tested and checked on the Device Under Test (DUT). We analyze the performance of non-exhaustive search strategies by the use of clusters where multiple evasion techniques are combined. To this end, we propose the use of probabilistic trees to design scenario-based AETs where multiple architectures are considered. For an accurate analysis of the contribution resulting from the proposed idea, we illustrate our idea using a practical evasion tool, namely the EVADER tool designed by McAfee.","","978-1-4799-7776-5","10.1109/SecTech.2014.18","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7023282","Advanced Evasion Techniques;combinatorial search;probabilistic trees","Complexity theory;Testing;Protocols;Computer crime;Malware;IP networks","probability;program testing;search problems;security of data;trees (mathematics)","advanced evasion techniques;combinatorial search;security testing potential;device under test;DUT;probabilistic trees;scenario-based AET design;EVADER tool","","3","","14","","29 Jan 2015","","","IEEE","IEEE Conferences"
"Security in wireless sensor networks for health monitoring helmet with anomaly detection using power analysis and probabilistic model","B. Panja; Z. Scott; P. Meharia","University of Michigan-Flint, Flint, MI 48502; University of Michigan-Flint, Flint, MI 48502; Eastern Michigan University, Ypsilanti, MI 48197","2014 IEEE Conference on Wireless Sensors (ICWiSE)","16 Feb 2015","2014","","","73","78","Litigation faced by the NFL has called for better prevention and understanding of concussions and other sports injuries. To achieve this, sports officials have turned to wireless sensor networks, or WSNs, in the form of helmet sensors that automatically report any harmful injuries to attendants on the sidelines. While this approach provides players with a greater assurance of safety and a faster response to their injuries, the security weaknesses of WSNs must be addressed. These systems, being not only recently developed but also highly resource-constrained, may be easily manipulated by those looking to gain information about players (a form of passive attack) or even attempting to remove them from the game through the sending of false reports (a form of active attack). To prevent attacks such as these, we propose a system that uses a modification of the AES-CCM protocol as well as a novel attack detection system that uses probabilistic methods to report any harmful behavior to the user. The system's power usage due to injury reports is compared to a probability model that is based on past research that recorded the likelihood of injury for the positions played in professional football. This system offers many advantages over conventional cryptography as it is a lightweight approach that costs few resources; individual helmet sensors need only send simple power reports to a central base station which uses on-the-grid power to conduct security analysis. Provided below is detail of the paper which describes the problem in greater detail, a section that details the system architecture, a section that explains the AES-CCM protocol, and an explanation of the probabilistic approach. This is followed by a security analysis that compares the approach to several other approaches found in the literature, and finally a conclusion.","","978-1-4799-5594-7","10.1109/ICWISE.2014.7042664","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7042664","security;wireless sensors;power analysis","Wireless sensor networks;Sensors;Cryptography;Protocols;Base stations;Injuries","biomedical communication;cryptographic protocols;injuries;patient monitoring;telecommunication security;wireless sensor networks","wireless sensor network security;health monitoring helmet;anomaly detection;power analysis;probabilistic model;helmet sensor;harmful injury report;passive attack;active attack;AES-CCM protocol;attack detection system;conventional cryptography;central base station;on-the-grid power;security analysis","","1","","21","","16 Feb 2015","","","IEEE","IEEE Conferences"
"An Approach for Detection of Advanced Persistent Threat Attacks","Q. Zou; X. Sun; P. Liu; A. Singhal","Pennsylvania State University, University Park, Pennsylvania United States; California State University, Sacramento, California United States; Cyber-Security, Information Privacy, and Trust, Pennsylvania State University, University Park, Pennsylvania United States; Computer Security Division, National Institute of Standards and Technology","Computer","24 Nov 2020","2020","53","12","92","96","Advanced persistent threat campaigns employ sophisticated strategies and tactics to achieve their attack goal.","1558-0814","","10.1109/MC.2020.3021548","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9269909","","Computer worms;Computer security;Rain;Government;Operating systems","computer network security","advanced persistent threat attacks;advanced persistent threat campaigns;sophisticated strategies;attack goal","","","","9","IEEE","24 Nov 2020","","","IEEE","IEEE Magazines"
"Preventing Timing Analysis in Networks: A Statistical Inference Perspective","S. Kadloor; P. Venkitasubramaniam; N. Kiyavash","Electrical and Computer Engineering, University of Illinois, Urbana-Champaign, Champaign, Illinois 61820 United States; Electrical and Computer Engineering, Lehigh University, Bethlehem, Pennsylvania 18015 United States; ise, university of Illinois, Urbana, Illinois 61801 United States","IEEE Signal Processing Magazine","19 Aug 2013","2013","30","5","76","85","Information security requires the protection of not only the contents of data transmitted but also the timing of network operations. Knowledge of timing alone can reveal to an adversary the nature of users' online behavior, including, but not restricted to, Web sites accessed, recipients of e-mails and chat messages, financial resources considered, and more. It is imperative that current network protocols be redesigned to prevent the retrieval of packet timing in a network and limit the ""networking"" information inferable from the timing. Timing information can be retrieved by adversaries both passive and active: active adversaries masquerade as network users and retrieve the timing of other legitimate users using delays experienced at shared schedulers, while passive adversaries utilize sophisticated snooping equipment to detect timing without actively participating in the network. In this article, a signal processing perspective is presented to study the protection against each kind of adversary, and a path to a unified solution to prevent timing analysis is discussed. Such unified scheduling strategies are shown to require a limited transmission of ""dummy"" packets to obfuscate the information retrieved by any adversary.","1558-0792","","10.1109/MSP.2013.2261131","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6582730","","Privacy;Data privacy;Computer security;DSL;Data mining;Information security;Internet;Web sites","scheduling;security of data;signal processing","dummy packets;unified scheduling;signal processing;passive adversaries;active adversaries;chat messages;e-mails;Web sites;online behavior;network operations;information security;statistical inference;timing information;timing analysis","","4","","29","","19 Aug 2013","","","IEEE","IEEE Magazines"
"Mobile Security Catching Up? Revealing the Nuts and Bolts of the Security of Mobile Devices","M. Becher; F. C. Freiling; J. Hoffmann; T. Holz; S. Uellenbeck; C. Wolf","Univ. of Mannheim, Mannheim, Germany; Univ. of Mannheim, Mannheim, Germany; Horst Gortz Inst. (HGI), Ruhr-Univ. Bochum, Bochum, Germany; Horst Gortz Inst. (HGI), Ruhr-Univ. Bochum, Bochum, Germany; Horst Gortz Inst. (HGI), Ruhr-Univ. Bochum, Bochum, Germany; Horst Gortz Inst. (HGI), Ruhr-Univ. Bochum, Bochum, Germany","2011 IEEE Symposium on Security and Privacy","18 Jul 2011","2011","","","96","111","We are currently moving from the Internet society to a mobile society where more and more access to information is done by previously dumb phones. For example, the number of mobile phones using a full blown OS has risen to nearly 200% from Q3/2009 to Q3/2010. As a result, mobile security is no longer immanent, but imperative. This survey paper provides a concise overview of mobile network security, attack vectors using the back end system and the web browser, but also the hardware layer and the user as attack enabler. We show differences and similarities between ""normal"" security and mobile security, and draw conclusions for further research opportunities in this area.","2375-1207","978-0-7695-4402-1","10.1109/SP.2011.29","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5958024","mobile security;smartphones;survey","Mobile communication;Security;Smart phones;Mobile computing;Operating systems;Computers","Internet;mobile computing;security of data","mobile devices;Internet society;mobile network security;Web browser;nuts;bolts","","89","21","101","","18 Jul 2011","","","IEEE","IEEE Conferences"
"Non-interactive OS fingerprinting through memory de-duplication technique in virtual machines","R. Owens; W. Wang","Department of SIS and CyberDNA Center, University of North Carolina at Charlotte, Charlotte, NC 28223; Department of SIS and CyberDNA Center, University of North Carolina at Charlotte, Charlotte, NC 28223","30th IEEE International Performance Computing and Communications Conference","19 Dec 2011","2011","","","1","8","OS fingerprinting tries to identify the type and version of a system based on gathered information of a target host. It is an essential step for many subsequent penetration attempts and attacks. Traditional OS fingerprinting depends on banner grabbing schemes or network traffic analysis results to identify the system. These interactive procedures can be detected by intrusion detection systems (IDS) or fooled by fake network packets. In this paper, we propose a new OS fingerprinting mechanism in virtual machine hypervisors that adopt the memory de-duplication technique. Specifically, when multiple memory pages with the same contents occupy only one physical page, their reading and writing access delay will demonstrate some special properties. We use the accumulated access delay to the memory pages that are unique to some specific OS images to derive out whether or not our VM instance and the target VM are using the same OS. The experiment results on VMware ESXi hypervisor with both Windows and Ubuntu Linux OS images show the practicability of the attack. We also discuss the mechanisms to defend against such attacks by the hypervisors and VMs.","2374-9628","978-1-4673-0012-4","10.1109/PCCC.2011.6108094","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6108094","","Delay;Virtual machine monitors;Random access memory;Writing;Virtual machining;Hard disks","fingerprint identification;operating systems (computers);security of data;virtual machines","noninteractive OS fingerprinting;memory deduplication technique;virtual machines;network traffic analysis;interactive procedures;intrusion detection systems;IDS;OS fingerprinting mechanism;memory pages;VM;VMware ESXi hypervisor;Ubuntu Linux OS images","","21","1","24","","19 Dec 2011","","","IEEE","IEEE Conferences"
"Hey! Preparing Humans to do Tasks in Self-adaptive Systems","N. Li; J. Cámara; D. Garlan; B. Schmerl; Z. Jin",Peking University; University of York; Carnegie Mellon University; Carnegie Mellon University; Peking University,"2021 International Symposium on Software Engineering for Adaptive and Self-Managing Systems (SEAMS)","29 Jun 2021","2021","","","48","58","Many self-adaptive systems benefit from human involvement, where human operators can complement the capabilities of systems (e.g., by supervising decisions, or performing adaptations and tasks involving physical changes that cannot be automated). However, insufficient preparation (e.g., lack of task context comprehension) may hinder the effectiveness of human involvement, especially when operators are unexpectedly interrupted to perform a new task. Preparatory notification of a task provided in advance can sometimes help human operators focus their attention on the forthcoming task and understand its context before task execution, hence improving effectiveness. Nevertheless, deciding when to use preparatory notification as a tactic is not obvious and entails considering different factors that include uncertainties induced by human operator behavior (who might ignore the notice message), human attributes (e.g., operator training level), and other information that refers to the state of the system and its environment. In this paper, informed by work in cognitive science on human attention and context management, we introduce a formal framework to reason about the usage of preparatory notifications in self-adaptive systems involving human operators. Our framework characterizes the effects of managing attention via task notification in terms of task context comprehension. We also build on our framework to develop an automated probabilistic reasoning technique able to determine when and in what form a preparatory notification tactic should be used to optimize system goals. We illustrate our approach in a representative scenario of human-robot collaborative goods delivery.","2157-2321","978-1-6654-0289-7","10.1109/SEAMS51251.2021.00017","National Natural Science Foundation of China(grant numbers:61620106007,61751210,N00014172899); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9462012","","Training;Uncertainty;Adaptive systems;Collaboration;Probabilistic logic;Cognition;Cognitive science","adaptive systems;cognition;human factors;human-robot interaction;inference mechanisms;uncertainty handling","operator training level;human attention;self-adaptive systems;task context comprehension;preparatory notification tactic;system goals;human-robot collaborative goods delivery;human operator behavior;human attributes;preparatory task notification;automated probabilistic reasoning technique;cognitive science","","","","39","","29 Jun 2021","","","IEEE","IEEE Conferences"
"A Survey on Security Threats and Defensive Techniques of Machine Learning: A Data Driven View","Q. Liu; P. Li; W. Zhao; W. Cai; S. Yu; V. C. M. Leung","College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; Department of Electrical and Computer Engineering, The University of British Columbia, Vancouver, BC, Canada; School of Information Technology, Deakin University Melbourne Burwood Campus, Burwood, VIC, Australia; Department of Electrical and Computer Engineering, The University of British Columbia, Vancouver, BC, Canada","IEEE Access","19 Mar 2018","2018","6","","12103","12117","Machine learning is one of the most prevailing techniques in computer science, and it has been widely applied in image processing, natural language processing, pattern recognition, cybersecurity, and other fields. Regardless of successful applications of machine learning algorithms in many scenarios, e.g., facial recognition, malware detection, automatic driving, and intrusion detection, these algorithms and corresponding training data are vulnerable to a variety of security threats, inducing a significant performance decrease. Hence, it is vital to call for further attention regarding security threats and corresponding defensive techniques of machine learning, which motivates a comprehensive survey in this paper. Until now, researchers from academia and industry have found out many security threats against a variety of learning algorithms, including naive Bayes, logistic regression, decision tree, support vector machine (SVM), principle component analysis, clustering, and prevailing deep neural networks. Thus, we revisit existing security threats and give a systematic survey on them from two aspects, the training phase and the testing/inferring phase. After that, we categorize current defensive techniques of machine learning into four groups: security assessment mechanisms, countermeasures in the training phase, those in the testing or inferring phase, data security, and privacy. Finally, we provide five notable trends in the research on security threats and defensive techniques of machine learning, which are worth doing in-depth studies in future.","2169-3536","","10.1109/ACCESS.2018.2805680","National Natural Science Foundation of China(grant numbers:61702539,61728201); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8290925","Machine learning;adversarial samples;security threats;defensive techniques","Security;Training;Machine learning algorithms;Training data;Support vector machines;Testing;Taxonomy","Bayes methods;decision trees;invasive software;learning (artificial intelligence);neural nets;pattern classification;pattern recognition;principal component analysis;regression analysis;security of data;support vector machines","security threats;machine learning;data driven view learning;principle component analysis;data security;defensive techniques;computer science;image processing;natural language processing;pattern recognition;cybersecurity;facial recognition;malware detection;automatic driving;intrusion detection;naive Bayes;logistic regression;decision tree;support vector machine;SVM;deep neural networks;clustering","","62","","111","OAPA","13 Feb 2018","","","IEEE","IEEE Journals"
"Security in Software Defined Networks: A Survey","I. Ahmad; S. Namal; M. Ylianttila; A. Gurtov","Dept. of Commun. Eng., Univ. of Oulu, Oulu, Finland; Dept. of Commun. Eng., Univ. of Oulu, Oulu, Finland; Dept. of Commun. Eng., Univ. of Oulu, Oulu, Finland; Dept. of Comput. Sci., Aalto Univ., Aalto, Finland","IEEE Communications Surveys & Tutorials","19 Nov 2015","2015","17","4","2317","2346","Software defined networking (SDN) decouples the network control and data planes. The network intelligence and state are logically centralized and the underlying network infrastructure is abstracted from applications. SDN enhances network security by means of global visibility of the network state where a conflict can be easily resolved from the logically centralized control plane. Hence, the SDN architecture empowers networks to actively monitor traffic and diagnose threats to facilitates network forensics, security policy alteration, and security service insertion. The separation of the control and data planes, however, opens security challenges, such as man-in-the middle attacks, denial of service (DoS) attacks, and saturation attacks. In this paper, we analyze security threats to application, control, and data planes of SDN. The security platforms that secure each of the planes are described followed by various security approaches for network-wide security in SDN. SDN security is analyzed according to security dimensions of the ITU-T recommendation, as well as, by the costs of security solutions. In a nutshell, this paper highlights the present and future security challenges in SDN and future directions for secure SDN.","1553-877X","","10.1109/COMST.2015.2474118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7226783","SDN;OpenFlow;Network Security;SDN Security;Application Plane;Control Plane;Data Plane;SDN;OpenFlow;network security;SDN security;application plane;control plane;data plane","Computer security;Communication networks;Computer architecture;Control systems;Software defined networking;Network security","computer network security;software defined networking","software defined network security;data planes;network control;network intelligence;network state;global visibility;centralized control plane;SDN architecture;network forensics;security policy alteration;security service insertion;security threats;ITU-T recommendation","","238","6","162","IEEE","27 Aug 2015","","","IEEE","IEEE Journals"
"A passive technique for fingerprinting wireless devices with Wired-side Observations","A. S. Uluagac; S. V. Radhakrishnan; C. Corbett; A. Baca; R. Beyah","GT CAP Group, School of ECE, Georgia Institute of Technology, Atlanta, 30332, USA; GT CAP Group, School of ECE, Georgia Institute of Technology, Atlanta, 30332, USA; Johns Hopkins Applied Physics Lab, 11100 Johns Hopkins Road, Laurel, Maryland 20723, USA; Johns Hopkins Applied Physics Lab, 11100 Johns Hopkins Road, Laurel, Maryland 20723, USA; GT CAP Group, School of ECE, Georgia Institute of Technology, Atlanta, 30332, USA","2013 IEEE Conference on Communications and Network Security (CNS)","12 Dec 2013","2013","","","305","313","In this paper, we introduce GTID, a technique that passively fingerprints wireless devices and their types from the wired backbone. GTID exploits the heterogeneity of devices, which is a function of different device hardware compositions and variations in devices' clock skew. We use statistical techniques to create unique, reproducible device and device type signatures that represent time variant behavior in network traffic and use artificial neural networks (ANNs) to classify devices and device types. We demonstrate the efficacy of our technique on both an isolated testbed and a live campus network (during peak hours) using a corpus of 27 devices representing a wide range of device classes. We collected more than 100 GB of traffic captures for ANN training and classification. We assert that for any fingerprinting technique to be practical, it must be able to detect previously unseen devices (i.e., devices for which no stored signature is available) and must be able to withstand various attacks. GTID is the first fingerprinting technique to detect previously unseen devices and to illustrate its resilience under various attacker models. We measure the performance of GTID by considering accuracy, recall, and processing time and illustrate how it can be used to complement existing authentication systems and to detect counterfeit devices.","","978-1-4799-0895-0","10.1109/CNS.2013.6682720","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6682720","GTID;Device Fingerprinting;Wireless Device Fingerprinting;Device Type Fingerprinting;Access Control","Wireless communication;Communication system security;Protocols;Object recognition;Security;Clocks;Vectors","neural nets;radiocommunication;statistical analysis;telecommunication computing;telecommunication security","passive technique;wireless device fingerprinting;wired-side observations;GTID fingerprinting technique;device heterogeneity;device hardware composition;device clock skew;statistical technique;device-type signature;time-variant behavior;network traffic;artificial neural networks;ANN classification;device classification;isolated testbed;live campus network;device class range;traffic captures;ANN training;attacker model;authentication systems;counterfeit device detection","","18","3","17","","12 Dec 2013","","","IEEE","IEEE Conferences"
"An SR-ISODATA algorithm for IDS alerts aggregation","C. Long; H. Shen; J. Li; J. Ge","Computer Network Information Center, Chinese Academy of Science, Beijing, 100190, China; Computer Network Information Center, Chinese Academy of Science, Beijing, 100190, China; Computer Network Information Center, Chinese Academy of Science, Beijing, 100190, China; Computer Network Information Center, Chinese Academy of Science, Beijing, 100190, China","2014 IEEE International Conference on Information and Automation (ICIA)","23 Oct 2014","2014","","","92","97","Intrusion detection Systems(IDS) can produce large amount of alert data which usually possesses the characteristics of high redundancy and high repetition. Such kind of data makes the event processing for network security significantly difficult. Current cluster algorithms use cluster center to calculate the distance which leads to fairly big calculation errors. In order to aggregate the massive alert data effectively and identify important security events accurately, we propose an improved Iterative Self-Organizing Data Analysis Techniques Algorithm based on Similarity Radius (SR-ISODATA). In the presented algorithm, optimal sequence comparison method is used to calculate the attribute weight of alert data, and different similarity calculation methods are chosen due to different properties of alert data; the merging and splitting criteria are revised, the clustering center in the original ISODATA algorithm is replaced by the average similarity radius and the distance calculation in the original algorithm is replaced by the similarity. Extensive experiments using the alert experimental data on KDDCUP99 show that the SR-ISODATA algorithm gets a high alert compression rate and a higher purity of each cluster.","","978-1-4799-4100-1","10.1109/ICInfA.2014.6932632","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6932632","IDS alerts aggregation;SR-ISODATA;similarity radius","Clustering algorithms;IP networks;Algorithm design and analysis;Protocols;Security;Merging;Correlation","computer network security;data analysis;merging","SR-ISODATA algorithm;IDS alert aggregation;intrusion detection systems;alert data;network security;cluster algorithms;massive alert data aggregation;security events;iterative self-organizing data analysis technique algorithm based on similarity radius;optimal sequence comparison method;splitting criteria;merging criteria;clustering center;average similarity radius;distance calculation","","1","2","14","","23 Oct 2014","","","IEEE","IEEE Conferences"
"Smart Grids Data Analysis: A Systematic Mapping Study","B. Rossi; S. Chren","Faculty of Informatics and the Institute of Computer Science, Masaryk University, Brno, Czech Republic; Faculty of Informatics, Masaryk University, Brno, Czech Republic","IEEE Transactions on Industrial Informatics","6 Mar 2020","2020","16","6","3619","3639","Data analytics and data science play a significant role in nowadays society. In the context of smart grids, the collection of vast amounts of data has seen the emergence of a plethora of data analysis approaches. In this article, we conduct a systematic mapping study aimed at getting insights about different facets of SG data analysis: application subdomains (e.g., power load control), aspects covered (e.g., forecasting), used techniques (e.g., clustering), tool support, research methods (e.g., experiments/simulations), and replicability/reproducibility of research. The final goal is to provide a view of the current status of research. Overall, we found that each subdomain has its peculiarities in terms of techniques, approaches, and research methodologies applied. Simulations and experiments play a crucial role in many areas. The replicability of studies is limited concerning the provided implemented algorithms, and to a lower extent due to the usage of private datasets.","1941-0050","","10.1109/TII.2019.2954098","European Regional Development Fund(grant numbers:CZ.02.1.01/0.0/0.0/16_013/0001802); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8903549","Cyber-physical systems;data analytics;literature survey;smart grids (SG);systematic mapping study (SMS)","Data analysis;Systematics;Smart meters;Informatics;Smart grids;Reliability;Renewable energy sources","data analysis;power engineering computing;smart power grids","smart grids data analysis;systematic mapping study;data science;SG data analysis;data analytics","","","","38","IEEE","18 Nov 2019","","","IEEE","IEEE Journals"
"It’s a Matter of Style: Detecting Social Bots through Writing Style Consistency","M. Cardaioli; M. Conti; A. D. Sorbo; E. Fabrizio; S. Laudanna; C. A. Visaggio","University of Padua,Department of Mathematics,Padua,Italy; University of Padua,Department of Mathematics,Padua,Italy; University of Sannio,Department of Engineering,Benevento,Italy; Open Reply,Rome,Italy; University of Sannio,Department of Engineering,Benevento,Italy; University of Sannio,Department of Engineering,Benevento,Italy","2021 International Conference on Computer Communications and Networks (ICCCN)","31 Aug 2021","2021","","","1","9","Social bots are computer algorithms able to produce content and interact with other users on social media autonomously, trying to emulate and possibly influence humans’ behavior. Indeed, bots are largely employed for malicious purposes, like spreading disinformation and conditioning electoral campaigns. Nowadays, bots’ capability of emulating human behaviors has become increasingly sophisticated, making their detection harder. In this paper, we aim at recognizing bot-driven accounts by evaluating the consistency of users’ writing style over time. In particular, we leverage the intuition that while bots compose posts according to fairly deterministic processes, humans are influenced by subjective factors (e.g., emotions) that can alter their writing style. To verify this assumption, by using stylistic consistency indicators, we characterize the writing style of more than 12,000 among bot-driven and human-operated Twitter accounts and find that statistically significant differences can be observed between the different types of users. Thus, we evaluate the effectiveness of different machine learning (ML) algorithms based on stylistic consistency features in discerning between human-operated and bot-driven Twitter accounts and show that the experimented ML algorithms can achieve high performance (i.e., F-measure values up to 98%) in social bot detection tasks.","2637-9430","978-1-6654-1278-0","10.1109/ICCCN52240.2021.9522339","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9522339","Social bot;Stylometry;Bot detection","Measurement;Support vector machines;Machine learning algorithms;Social networking (online);Blogs;Machine learning;Writing","Internet;invasive software;learning (artificial intelligence);social networking (online)","computer algorithms;social media;human behaviors;bot-driven accounts;stylistic consistency indicators;machine learning;stylistic consistency features;Twitter accounts;social bot detection tasks;writing style consistency","","","","57","","31 Aug 2021","","","IEEE","IEEE Conferences"
"Systematic Mining of Associated Server Herds for Malware Campaign Discovery","J. Zhang; S. Saha; G. Gu; S. Lee; M. Mellia",NA; NA; NA; NA; NA,"2015 IEEE 35th International Conference on Distributed Computing Systems","23 Jul 2015","2015","","","630","641","HTTP is a popular channel for malware to communicate with malicious servers (e.g., Command & Control, drive-by download, drop-zone), as well as to attack benign servers. By utilizing HTTP requests, malware easily disguises itself under a large amount of benign HTTP traffic. Thus, identifying malicious HTTP activities is challenging. We leverage an insight that cyber criminals are increasingly using dynamic malicious infrastructures with multiple servers to be efficient and anonymous in (i) malware distribution (using redirectors and exploit servers), (ii) control (using C&C servers) and (iii) monetization (using payment servers), and (iv) being robust against server takedowns (using multiple backups for each type of servers). Instead of focusing on detecting individual malicious domains, we propose a complementary approach to identify a group of closely related servers that are potentially involved in the same malware campaign, which we term as Associated Server Herd (ASH). Our solution, SMASH (Systematic Mining of Associated Server Herds), utilizes an unsupervised framework to infer malware ASHs by systematically mining the relations among all servers from multiple dimensions. We build a prototype system of SMASH and evaluate it with traces from a large ISP. The result shows that SMASH successfully infers a large number of previously undetected malicious servers and possible zero-day attacks, with low false positives. We believe the inferred ASHs provide a better global view of the attack campaign that may not be easily captured by detecting only individual servers.","1063-6927","978-1-4673-7214-5","10.1109/ICDCS.2015.70","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7164948","","Servers;Malware;Ash;IP networks;Silicon;Robustness;Communities","data mining;hypermedia;invasive software;network servers","malware campaign discovery;HTTP requests;HTTP traffic;malicious HTTP activities;cyber criminals;dynamic malicious infrastructures;malware distribution;SMASH;systematic mining of associated server herds;ISP;undetected malicious servers;zero-day attacks","","12","1","31","","23 Jul 2015","","","IEEE","IEEE Conferences"
"Privacy-Preserving Detection of Sensitive Data Exposure","X. Shu; D. Yao; E. Bertino","Department of Computer Science, Virginia Tech, Blacksburg, VA, USA; Department of Computer Science, Virginia Tech, Blacksburg, VA, USA; Department of Computer Science, Purdue University, West Lafayette, IN, USA","IEEE Transactions on Information Forensics and Security","19 May 2017","2015","10","5","1092","1103","Statistics from security firms, research institutions and government organizations show that the number of data-leak instances have grown rapidly in recent years. Among various data-leak cases, human mistakes are one of the main causes of data loss. There exist solutions detecting inadvertent sensitive data leaks caused by human mistakes and to provide alerts for organizations. A common approach is to screen content in storage and transmission for exposed sensitive information. Such an approach usually requires the detection operation to be conducted in secrecy. However, this secrecy requirement is challenging to satisfy in practice, as detection servers may be compromised or outsourced. In this paper, we present a privacy-preserving data-leak detection (DLD) solution to solve the issue where a special set of sensitive data digests is used in detection. The advantage of our method is that it enables the data owner to safely delegate the detection operation to a semihonest provider without revealing the sensitive data to the provider. We describe how Internet service providers can offer their customers DLD as an add-on service with strong privacy guarantees. The evaluation results show that our method can support accurate detection with very small number of false alarms under various data-leak scenarios.","1556-6021","","10.1109/TIFS.2015.2398363","Security and Software Engineering Research Center, an NSF sponsored multi-university Industry/University Cooperative Research Center; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7038200","Data leak;network security;privacy;collection intersection;Data leak;network security;privacy;collection intersection","Data privacy;Security;Organizations;Protocols;Privacy;Data models;Electronic mail","computer network security;data privacy;Internet","privacy preserving detection;data leak detection;Internet service provider;DLD;add-on service;sensitive data exposure","","49","","56","OAPA","10 Feb 2015","","","IEEE","IEEE Journals"
"Robust Deep Radio Frequency Spectrum Learning for Future Wireless Communications Systems","D. Adesina; J. Bassey; L. Qian","Center of Excellence in Research and Education for Big Military Data Intelligence (CREDIT Center), Prairie View A&M University, Texas A&M University System, Prairie View, TX, USA; Center of Excellence in Research and Education for Big Military Data Intelligence (CREDIT Center), Prairie View A&M University, Texas A&M University System, Prairie View, TX, USA; Center of Excellence in Research and Education for Big Military Data Intelligence (CREDIT Center), Prairie View A&M University, Texas A&M University System, Prairie View, TX, USA","IEEE Access","19 Aug 2020","2020","8","","148528","148540","Intelligent capabilities are of utmost importance in future wireless communication systems. For optimum resource utilization, wireless communication systems require knowledge of the prevalent situation in a frequency band through learning. To learn appropriately, it is imperative for practitioners to select the right parameters for building robust data-driven learning models as well as use the appropriate algorithms and performance evaluation methods. In this paper, we evaluate the performance of deep learning models against the performance of other machine learning methods for wireless communication systems. We explore the different wireless communication scenarios in which deep learning can be used given Radio Frequency (RF) data, and evaluate its performance in various scenarios. Furthermore, we express it as a distribution alignment problem in which deep learning models do not perform well when learning from RF data of a particular distribution and evaluating on RF data from a different distribution. We also discuss our results in the light of how signal quality affects deep learning model leveraging on the knowledge from computer vision domain. The effect of Signal-to-Noise Ratio (SNR) selection for training on the model performance as it relates to practical implementation of deep learning in communications systems is also discussed. From our analysis, we conclude that the design and use of RF spectrum learning must be tailored to each specific scenario being considered in practice.","2169-3536","","10.1109/ACCESS.2020.3015939","U.S. Dept. of Navy(grant numbers:N00014-17-1-3062); U.S. Office of the Under Secretary of Defense for Research and Engineering (OUSD(R&E))(grant numbers:FA8750-15-2-0119); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9164974","Radio frequency learning;signal-to-noise ratio;training and testing strategy;spectrum data;convolutional neural network","Radio frequency;Machine learning;Wireless communication;Signal to noise ratio;Robustness;Data models;Training","learning (artificial intelligence);neural nets;radio spectrum management;telecommunication computing","frequency band;data-driven learning models;machine learning;radio frequency data;RF data;deep learning;RF spectrum learning;future wireless communication systems;optimum resource utilization;distribution alignment problem;signal quality;computer vision domain;signal-to-noise ratio;deep radio frequency spectrum learning","","","","49","CCBY","11 Aug 2020","","","IEEE","IEEE Journals"
