"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Log Analytics in HPC: A Data-driven Reinforcement Learning Framework","Z. Luo; T. Hou; T. T. Nguyen; H. Zeng; Z. Lu","University of South Florida,Tampa,FL,USA; University of South Florida,Tampa,FL,USA; Intelligent Automation Inc.,Rockville,MD,USA; Intelligent Automation Inc.,Rockville,MD,USA; University of South Florida,Tampa,FL,USA","IEEE INFOCOM 2020 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)","10 Aug 2020","2020","","","550","555","High Performance Computing (HPC) has been employed in many fields such as aerospace, weather forecast, numerical simulation, scientific research etc. Security of HPC, especially anomaly/intrusion detection, has attracted many attentions in recent years. Given the heavily instrumented property of HPC systems, logs become an effective and direct data source that can be utilized to evaluate the system status, further, to detect anomalies or malicious users. In this paper, we offer a novel perspective, treating the anomaly detection in HPC as a sequential decision process, and further applying reinforcement learning techniques to learn the state transition process, based on which we build a framework named as ReLog to detect anomalies or malicious users. Besides, a common challenge of employing machine learning techniques is lacking sufficient data, we provide a generative adversarial network (GAN)-based solution to generate sufficient training data in HPC. The experimental validations are conducted based on real-world collected MPI logs, and our results demonstrate a 93% of detection accuracy on the collected dataset.","","978-1-7281-8695-5","10.1109/INFOCOMWKSHPS50562.2020.9162664","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9162664","High performance computing;security;reinforcement learning;defenses and attacks;log analytics","Feature extraction;Learning (artificial intelligence);Security;Machine learning;Generative adversarial networks;Microsoft Windows;Data mining","data analysis;learning (artificial intelligence);neural nets;parallel processing;security of data","data source;malicious users;anomaly detection;machine learning techniques;log analytics;data-driven reinforcement learning framework;high performance computing;HPC systems;generative adversarial network;GAN;ReLog;sequential decision process","","","","26","","10 Aug 2020","","","IEEE","IEEE Conferences"
"A Light-weight Blockchain Architecture for V2V Knowledge Sharing at Vehicular Edges","S. Islam; S. Badsha; S. Sengupta","University of Nevada, Reno,Reno,NV,USA; University of Nevada, Reno,Reno,NV,USA; University of Nevada, Reno,Reno,NV,USA","2020 IEEE International Smart Cities Conference (ISC2)","29 Oct 2020","2020","","","1","8","Autonomous vehicles (AV) utilize various machine learning (ML) models for performing tasks such as pedestrian detection, charging station prediction, routing path prediction, intrusion detection, to name a few. To improve the robustness of such applications, decentralized collaboration is imperative in a vehicular network. Moreover, decentralized collaboration poses threats, such as forged message injection, forged identity, and repudiatory activities, as most vehicles are stranger to each other. In recent years, blockchain technology has been widely used in the vehicular network to enhance trust, provenance, and eliminate unauthorized access to the vehicular services. However, most of the existing vehicular blockchain suffers from issues related to scalability, efficiency, and transaction verification. In this paper, we propose a lightweight vehicular blockchain architecture for distributed model sharing to enhance trust, verifiability, and non-repudiation in distributed vehicular collaboration. We propose a novel PoVS-BFT protocol and an effective two-step transaction verification mechanism for model sharing applications. Finally, simulation results are presented to conform to the efficacy of our proposed architecture. Simulation results show that the proposed PoVS-BFT protocol can minimize the size of consensus committee up to 62.5% which in turn reduces communication complexity during the consensus process.","2687-8860","978-1-7281-8294-0","10.1109/ISC251055.2020.9239055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9239055","Blockchain;Model Sharing;PoVS-BFT;VANET;Smart City;Consensus;Vehicular Edge","Adaptation models;Protocols;Simulation;Scalability;Collaboration;Blockchain;Complexity theory","communication complexity;cryptographic protocols;learning (artificial intelligence);mobile robots;telecommunication computing;telecommunication security;vehicular ad hoc networks","vehicular network;decentralized collaboration;forged message injection;forged identity;blockchain technology;unauthorized access;vehicular services;vehicular blockchain;lightweight vehicular blockchain architecture;distributed model;distributed vehicular collaboration;two-step transaction verification mechanism;model sharing applications;light-weight blockchain architecture;V2V Knowledge Sharing;autonomous vehicles;machine learning models;pedestrian detection;station prediction;path prediction;intrusion detection;PoVS-BFT protocol;communication complexity;consensus process","","2","","36","","29 Oct 2020","","","IEEE","IEEE Conferences"
"Energy Depletion Attacks in Low Power Wireless Networks","V. Nguyen; P. Lin; R. Hwang","Department of Computer Science and Information Engineering, National Chung Cheng University, Chiayi, Taiwan; Department of Computer Science and Information Engineering, National Chung Cheng University, Chiayi, Taiwan; Department of Computer Science and Information Engineering, National Chung Cheng University, Chiayi, Taiwan","IEEE Access","26 Apr 2019","2019","7","","51915","51932","Low Power Wireless (LPW) networks have recently been emerging as key candidates to offer affordable connectivity for the constrained devices in the Internet of Things (IoT). However, they also raise major security concerns due to the inherent security vulnerabilities of built-in communication protocols. By exploiting these flaws, an adversary can attack sensors or actuators in an LPW network and force them to execute energy-hungry tasks such as verifying unauthenticated garbage messages repeatedly. This attack, namely energy depletion attack (EDA), can drain the batteries of the devices rapidly and lead to soaring network-wide energy expenditure. Consequently, the offense can leave the victims disabled, and even shut down the whole network due to the battery exhaustion of all the devices. In this paper, we investigate existing studies and provide a systematic review of EDAs and defenses in LPW networks. Through this work, we conclude that most existing LPW technologies are vulnerable to EDAs. This paper also indicates the security challenges in LPW networks related to EDAs along with the potential research directions. While LPW technologies have already hit the market with the promising deployment schedules, our attempt can inspire the research community to enhance the security of underlying protocols that will shape the connectivity of billions of devices in the future IoT ecosystem.","2169-3536","","10.1109/ACCESS.2019.2911424","Ministry of Science and Technology, Taiwan(grant numbers:MOST 107-2218-E-194-014); Taiwan Information Security Center at National Sun Yat-sen University (TWISC@NSYSU); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8691738","Energy depletion attacks;IoT security;IoT embedded devices;low power wireless sensor networks","Wireless sensor networks;Security;Batteries;Wireless communication;Communication system security;Temperature sensors","protocols;radio networks;telecommunication scheduling;telecommunication security","energy depletion attack;inherent security vulnerabilities;attack sensors;actuators;LPW network;energy-hungry tasks;EDA;IoT ecosystem;communication protocols;Internet of Things;network-wide energy expenditure;unauthenticated garbage messages;low power wireless networks","","5","","81","OAPA","14 Apr 2019","","","IEEE","IEEE Journals"
"Auditing Anti-Malware Tools by Evolving Android Malware and Dynamic Loading Technique","Y. Xue; G. Meng; Y. Liu; T. H. Tan; H. Chen; J. Sun; J. Zhang","Nanyang Technological University, Singapore; Nanyang Technological University, Singapore; Nanyang Technological University, Singapore; Acronis Software, Singapore; Nanyang Technological University, Singapore; Singapore University of Technology and Design, Singapore; Nanyang Technological University, Singapore","IEEE Transactions on Information Forensics and Security","19 May 2017","2017","12","7","1529","1544","Although a previous paper shows that existing anti-malware tools (AMTs) may have high detection rate, the report is based on existing malware and thus it does not imply that AMTs can effectively deal with future malware. It is desirable to have an alternative way of auditing AMTs. In our previous paper, we use malware samples from android malware collection Genome to summarize a malware meta-model for modularizing the common attack behaviors and evasion techniques in reusable features. We then combine different features with an evolutionary algorithm, in which way we evolve malware for variants. Previous results have shown that the existing AMTs only exhibit detection rate of 20%-30% for 10 000 evolved malware variants. In this paper, based on the modularized attack features, we apply the dynamic code generation and loading techniques to produce malware, so that we can audit the AMTs at runtime. We implement our approach, named Mystique-S, as a service-oriented malware generation system. Mystique-S automatically selects attack features under various user scenarios and delivers the corresponding malicious payloads at runtime. Relying on dynamic code binding (via service) and loading (via reflection) techniques, Mystique-S enables dynamic execution of payloads on user devices at runtime. Experimental results on real-world devices show that existing AMTs are incapable of detecting most of our generated malware. Last, we propose the enhancements for existing AMTs.","1556-6021","","10.1109/TIFS.2017.2661723","National Research Foundation, Prime Ministers Office, Singapore under its National Cybersecurity Research and Development Program and administered by the National Cybersecurity Research and Development Directorate(grant numbers:NRF2014NCRNCR001-30); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837653","Android feature model;defense capability;malware generation;dynamic loading;linear programming","Malware;Androids;Humanoid robots;Genomics;Bioinformatics;Runtime;Loading","Android (operating system);evolutionary computation;invasive software;mobile computing","antimalware tool auditing;AMT;Android malware;dynamic loading;evolutionary algorithm;dynamic code generation;Mystique-S;service-oriented malware generation system","","31","","65","IEEE","31 Jan 2017","","","IEEE","IEEE Journals"
"Session-level Adversary Intent-Driven Cyberattack Simulator","M. Drašar; S. Moskal; S. Yang; P. Zat'ko","Institute of Computer Science, Masaryk University,Brno,Czechia; Rochester Institute of Technology,Department of Computer Engineering,Rochester,NY,USA; Rochester Institute of Technology,Department of Computer Engineering,Rochester,NY,USA; Faculty of Informatics, Masaryk University,Brno,Czechia","2020 IEEE/ACM 24th International Symposium on Distributed Simulation and Real Time Applications (DS-RT)","6 Oct 2020","2020","","","1","9","Recognizing the need for proactive analysis of cyber adversary behavior, this paper presents a new event-driven simulation model and implementation to reveal the efforts needed by attackers who have various entry points into a network. Unlike previous models which focus on the impact of attackers' actions on the defender's infrastructure, this work focuses on the attackers' strategies and actions. By operating on a request-response session level, our model provides an abstraction of how the network infrastructure reacts to access credentials the adversary might have obtained through a variety of strategies. We present the current capabilities of the simulator by showing three variants of Bronze Butler APT on a network with different user access levels.","1550-6525","978-1-7281-7343-6","10.1109/DS-RT50469.2020.9213690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9213690","DEVS;cybersecurity;adversary behavior;APT","Analytical models;Data models;Cyberattack;Malware;Tools","authorisation;Internet","entry points;attackers;defender;request-response session level;network infrastructure;session-level adversary intent-driven cyberattack simulator;proactive analysis;cyber adversary behavior;event-driven simulation model;user access levels;Bronze Butler APT","","","","46","","6 Oct 2020","","","IEEE","IEEE Conferences"
"Evaluating Unsupervised Anomaly Detection Models to Detect Faults in Heavy Haul Railway Operations","D. F.N. Oliveira; L. F. Vismari; J. R. de Almeida; P. S. Cugnasca; J. B. Camargo; E. Marreto; D. R. Doimo; L. P. F. de Almeida; R. Gripp; M. M. Neves","University of São Paulo; University of São Paulo; University of São Paulo; University of São Paulo; University of São Paulo; University of São Paulo; University of São Paulo; VALE S.A. Vitória, Brazil; VALE S.A. Vitória, Brazil; VALE S.A. Vitória, Brazil","2019 18th IEEE International Conference On Machine Learning And Applications (ICMLA)","17 Feb 2020","2019","","","1016","1022","Tuning a fault detector to balance false positive and false negative rates is fundamental to optimize maintenance operations. Unbalanced detectors can either lead to a high demand rate on the maintenance team (biased to false positives) or let failures happen with no preventive action (biased to false negatives), causing stoppages and accidents. In the context of railway operations, the use of sensors and their maintenance history generates rich data sources that can be explored to detect, identify, predict and treat faults before a possible incident. Machine Learning has been applied to this fault management context, in which supervised and semi-supervised models are extensively used to discriminate faulty observations. Supervised and semi-supervised models are effective for wellknown cases, but they are limited in novel cases, since faults can happen in unpredictable ways. Thus, unsupervised models are an alternative approach to deal with this limitation. This paper aims to evaluate the metrics and effectiveness of two unsupervised anomaly detection models - Isolation Forest and Autoencoders - to detect faults on rail cars. These models were applied to real measurements obtained from thermal, acoustic and impact sensors installed in a heavy haul railway line in Brazil. The results were compared to maintenance rules that guide general decisions for field inspections from railway operators. As main outcomes, Autoencoders produced balanced results in different scenarios, showing that these models can autonomously detect faults with great robustness. Therefore, they can compose predictive methods, improving the efficiency of maintenance tasks and railway operations.","","978-1-7281-4550-1","10.1109/ICMLA.2019.00172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8999291","anomaly detection, fault detection, isolation forest, autoencoder, machine learning","Maintenance engineering;Fault detection;Anomaly detection;Machine learning;Sensors;Rail transportation;Data models","data analysis;fault diagnosis;feature extraction;inspection;maintenance engineering;neural nets;railway engineering;railway safety;railways;sensor fusion;supervised learning;unsupervised learning","supervised models;Brazil;impact sensors;acoustic sensors;thermal sensors;rail car fault detection;autoencoders;isolation forest;machine learning;heavy haul railway line operations;maintenance operations;unsupervised anomaly detection models;semisupervised models;fault management","","","","38","","17 Feb 2020","","","IEEE","IEEE Conferences"
"Evaluation of Deep Neural Networks for Reduction of Credit Card Fraud Alerts","R. San Miguel Carrasco; M. -Á. Sicilia-Urbán","Minsait (Indra), Madrid, Spain; Department of Computer Science, University of Alcalá, Alcalá de Henares, Spain","IEEE Access","21 Oct 2020","2020","8","","186421","186432","Fraud detection systems support advanced detection techniques based on complex rules, statistical modelling and machine learning. However, alerts triggered by these systems still require expert judgement to either confirm a fraud case or discard a false positive. Reducing the number of false positives that fraud analysts investigate, by automating their detection with computer-assisted techniques, can lead to significant cost efficiencies. Alert reduction has been achieved with different techniques in related fields like intrusion detection. Furthermore, deep learning has been used to accomplish this task in other fields. In our paper, a set of deep neural networks have been tested to measure their ability to detect false positives, by processing alerts triggered by a fraud detection system. The performance achieved by each neural network setting is presented and discussed. The optimal setting allowed to capture 91.79% of total fraud cases with 35.16% less alerts. Obtained alert reduction rate would entail a significant reduction in cost of human labor, because alerts classified as false positives by the neural network wouldn't require human inspection.","2169-3536","","10.1109/ACCESS.2020.3026222","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9204699","Neural networks;deep learning;fraud detection;alert reduction","Neural networks;Machine learning;Credit cards;Support vector machines;Decision trees;Forestry;Feature extraction","financial data processing;fraud;learning (artificial intelligence);neural nets;security of data;statistical analysis","deep neural networks;credit card fraud alerts;fraud detection systems support;detection techniques;complex rules;statistical modelling machine learning;expert judgement;fraud case;false positives;fraud analysts;computer-assisted techniques;significant cost efficiencies;intrusion detection;deep learning;fraud detection system;neural network setting;total fraud cases;obtained alert reduction rate","","1","","45","CCBY","23 Sep 2020","","","IEEE","IEEE Journals"
"Taming Cross-Layer Attacks in Wireless Networks: A Bayesian Learning Approach","L. Zhang; F. Restuccia; T. Melodia; S. M. Pudlewski","Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; Air Force Research Laboratory, RITF, Rome, NY, USA","IEEE Transactions on Mobile Computing","4 Jun 2019","2019","18","7","1688","1702","Wireless networks are extremely vulnerable to a plethora of security threats, including eavesdropping, jamming, and spoofing, to name a few. Recently, a number of next-generation cross-layer attacks have been unveiled, which leverage small changes on one network layer to stealthily and significantly compromise another target layer. Since cross-layer attacks are stealthy, dynamic, and unpredictable in nature, novel security techniques are needed. Since models of the environment and attacker's behavior may be hard to obtain in practical scenarios, machine learning techniques become the ideal choice to tackle cross-layer attacks. In this paper, we propose FORMAT, a novel framework to tackle cross-layer security attacks in wireless networks. FORMAT is based on Bayesian learning and made up by a detection and a mitigation component. On one hand, the attack detection component constructs a model of observed evidence to identify stealthy attack activities. On the other hand, the mitigation component uses optimization theory to achieve the desired trade-off between security and performance. The proposed FORMAT framework has been extensively evaluated and compared with existing work by simulations and experiments obtained with a real-world testbed made up by Ettus Universal Software Radio Peripheral (USRP) radios. Results demonstrate the effectiveness of the proposed methodology as FORMAT is able to effectively detect and mitigate the considered cross-layer attacks.","1558-0660","","10.1109/TMC.2018.2864155","Air Force Research Laboratory(grant numbers:FA8750-15-3-6001-NU); National Science Foundation(grant numbers:CNS-1618727); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8428428","Security;wireless;cross-layer;Bayesian;machine learning;USRP;software-defined radio","Jamming;Bayes methods;Security;Wireless networks;Mobile computing;Machine learning","Bayes methods;learning (artificial intelligence);optimisation;radio networks;software radio;telecommunication computing;telecommunication security","next-generation cross-layer attacks;network layer;cross-layer security attacks;wireless networks;stealthy attack activities;Bayesian learning approach;attack detection component;security threats;security techniques;machine learning techniques;mitigation component;optimization theory;FORMAT framework;real-world testbed;Ettus universal software radio peripheral radios","","2","","42","IEEE","7 Aug 2018","","","IEEE","IEEE Journals"
"Learning to detect and mitigate cross-layer attacks in wireless networks: Framework and applications","L. Zhang; F. Restuccia; T. Melodia; S. M. Pudlewski","Department of Electrical and Computer Engineering, Northeastern University, Boston, MA 02215 USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA 02215 USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA 02215 USA; Air Force Research Laboratory, RITF, Rome, NY 13440 USA","2017 IEEE Conference on Communications and Network Security (CNS)","21 Dec 2017","2017","","","1","9","Security threats such as jamming and route manipulation can have significant consequences on the performance of modern wireless networks. To increase the efficacy and stealthiness of such threats, a number of extremely challenging, next-generation cross-layer attacks have been recently unveiled. Although existing research has thoroughly addressed many single-layer attacks, the problem of detecting and mitigating cross-layer attacks still remains unsolved. For this reason, in this paper we propose a novel framework to analyze and address cross-layer attacks in wireless networks. Specifically, our framework consists of a detection and a mitigation component. The attack detection component is based on a Bayesian learning detection scheme that constructs a model of observed evidence to identify stealthy attack activities. The mitigation component comprises a scheme that achieves the desired trade-off between security and performance. We specialize and evaluate the proposed framework by considering a specific cross-layer attack that uses jamming as an auxiliary tool to achieve route manipulation. Simulations and experimental results obtained with a testbed made up by USRP software-defined radios demonstrate the effectiveness of the proposed methodology.","","978-1-5386-0683-4","10.1109/CNS.2017.8228631","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8228631","","Jamming;Wireless networks;Security;Interference;Throughput;Delays;Signal to noise ratio","computer network security;jamming;learning (artificial intelligence);software radio;telecommunication computing;wireless channels","route manipulation;modern wireless networks;next-generation cross-layer attacks;single-layer attacks;mitigation component;attack detection component;Bayesian learning detection scheme;stealthy attack activities;specific cross-layer attack;cross-layer attacks;wireless networks;security threats;USRP software-defined radios","","4","","23","","21 Dec 2017","","","IEEE","IEEE Conferences"
"Distributed Data Mining with Differential Privacy","N. Zhang; M. Li; W. Lou","Dept. of Electr. & Comput. Eng., Worcester Polytech. Inst., Worcester, MA, USA; Dept. of Electr. & Comput. Eng., Worcester Polytech. Inst., Worcester, MA, USA; Dept. of Electr. & Comput. Eng., Worcester Polytech. Inst., Worcester, MA, USA","2011 IEEE International Conference on Communications (ICC)","28 Jul 2011","2011","","","1","5","With recent advances in communication and data storage technology, an explosive amount of information is being collected and stored in the Internet. Even though such vast amount of information presents great opportunities for knowledge discovery, organizations might not want to share their data due to legal or competitive reasons. This posts the challenge of mining knowledge while preserving privacy. Current efficient privacy-preserving data mining algorithms are based on an assumption that it is acceptable to release all the intermediate results during the data mining operations. However, it has been shown that such intermediate results can still leak private information. In this work, we use differential privacy to quantitatively limit such information leak. Differential privacy is a newly emerged privacy definition that is capable of providing strong measurable privacy guarantees. We propose Secure group Differential private Query (SDQ), a new algorithm that combines techniques from differential privacy and secure multiparty computation. Using decision tree induction as a case study, we show that SDQ can achieve stronger privacy than current efficient secure multiparty computation approach, and better accuracy than current differential privacy approach while maintaining efficiency.","1938-1883","978-1-61284-233-2","10.1109/icc.2011.5962863","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5962863","","Data privacy;Privacy;Noise;Distributed databases;Decision trees","data mining;data privacy;decision trees;groupware;Internet;law;storage management","distributed data mining;data communication;data storage technology;Internet;knowledge discovery;legal reasons;competitive reasons;private information;secure group differential private query;secure multiparty computation;decision tree","","20","26","21","","28 Jul 2011","","","IEEE","IEEE Conferences"
"HomeAlone: Co-residency Detection in the Cloud via Side-Channel Analysis","Y. Zhang; A. Juels; A. Oprea; M. K. Reiter","Univ. of North Carolina, Chapel Hill, NC, USA; RSA Labs., Cambridge, MA, USA; RSA Labs., Cambridge, MA, USA; Univ. of North Carolina, Chapel Hill, NC, USA","2011 IEEE Symposium on Security and Privacy","18 Jul 2011","2011","","","313","328","Security is a major barrier to enterprise adoption of cloud computing. Physical co-residency with other tenants poses a particular risk, due to pervasive virtualization in the cloud. Recent research has shown how side channels in shared hardware may enable attackers to exfiltrate sensitive data across virtual machines (VMs). In view of such risks, cloud providers may promise physically isolated resources to select tenants, but a challenge remains: Tenants still need to be able to verify physical isolation of their VMs. We introduce Home Alone, a system that lets a tenant verify its VMs' exclusive use of a physical machine. The key idea in Home Alone is to invert the usual application of side channels. Rather than exploiting a side channel as a vector of attack, Home Alone uses a side-channel (in the L2 memory cache) as a novel, defensive detection tool. By analyzing cache usage during periods in which ""friendly"" VMs coordinate to avoid portions of the cache, a tenant using Home Alone can detect the activity of a co-resident ""foe"" VM. Key technical contributions of Home Alone include classification techniques to analyze cache usage and guest operating system kernel modifications that minimize the performance impact of friendly VMs sidestepping monitored cache portions. Home Alone requires no modification of existing hyper visors and no special action or cooperation by the cloud provider.","2375-1207","978-0-7695-4402-1","10.1109/SP.2011.31","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5958037","Cloud computing;Infrastructure-as-a-Service (IaaS);co-residency detection;side-channel analysis","Cloud computing;Timing;Virtual machine monitors;Probes;Hardware;Monitoring;Virtual machining","cache storage;cloud computing;formal verification;operating system kernels;security of data;ubiquitous computing;virtual machines;virtualisation","HomeAlone;co-residency detection;cloud computing;side-channel analysis;physical co-residency;pervasive virtualization;virtual machines;L2 memory cache;defensive detection tool;cache usage;co-resident foe VM activity detection;guest operating system kernel modifications","","170","4","49","","18 Jul 2011","","","IEEE","IEEE Conferences"
"An Effective Address Mutation Approach for Disrupting Reconnaissance Attacks","J. H. Jafarian; E. Al-Shaer; Q. Duan","CyberDNA Center, University of North Carolina at Charlotte, Charlotte, NC, USA; CyberDNA Center, University of North Carolina at Charlotte, Charlotte, NC, USA; CyberDNA Center, University of North Carolina at Charlotte, Charlotte, NC, USA","IEEE Transactions on Information Forensics and Security","25 Sep 2015","2015","10","12","2562","2577","Network reconnaissance of addresses and ports is prerequisite to a vast majority of cyber attacks. Meanwhile, the static address configuration of networks and hosts simplifies adversarial reconnaissance for target discovery. Although the randomization of host addresses has been suggested as a proactive disruption mechanism against such reconnaissance, the proposed approaches do not exploit the full potentials of address randomization in provision of unpredictability and attack adaptability. Moreover, these approaches do not provide thorough analysis on effectiveness and limitations of address randomization against relevant threat models, including stealthy scanning and worms. In this paper, we present an effective address randomization technique, called random host address mutation (RHM), that turns end-hosts into untraceable moving targets. This technique achieves maximum efficacy by allowing address randomization to be highly unpredictable and fast, and adaptive to adversarial behavior, while incurring low operational and reconfiguration overhead. Our approach achieves the following objectives: (1) it achieves high uncertainty in adversary scanning by modeling address mutation randomization as a multi-level satisfiability problem; (2) it adapts the mutation scheme by fast characterization of adversarial reconnaissance patterns; (3) it achieves high mutation rate by separating mutation from end-hosts and managing it via network appliances; and (4) it preserves network integrity, manageability and performance by bounding the size of routing tables, preserving end-to-end reachability, and efficient handling of reconfiguration updates. Our extensive analyses and simulation show that the RHM distorts adversarial reconnaissance, slows down (deters) the attack, and increases its detectability. Consequently, the RHM is effective in countering a significant number of sophisticated threat models, including reconnaissance, stealthy/evasive scanning methods, and targeted attacks. We also address limitations of our approach in terms of effectiveness and applicability.","1556-6021","","10.1109/TIFS.2015.2467358","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7185417","IP address randomization;Moving Target Defense (MTD);reconnaissance;scanning;IP address randomization;moving target defense (MTD);reconnaissance;scanning","IP networks;Reconnaissance;Routing;Entropy;Analytical models;Grippers;Nickel","computer network management;computer network performance evaluation;computer network security;IP networks;telecommunication network routing;telecommunication traffic","reconnaissance attack disruption;network reconnaissance;cyber attacks;static address configuration;target discovery;proactive disruption mechanism;unpredictability;attack adaptability;address randomization;threat models;random host address mutation;RHM;end-hosts;untraceable moving targets;adversarial behavior;operational overhead;reconfiguration overhead;adversary scanning;multilevel satisfiability problem;adversarial reconnaissance patterns;mutation rate;network appliances;network integrity;network manageability;network performance;routing tables;end-to-end reachability;reconfiguration updates;adversarial reconnaissance;threat models;stealthy scanning method;targeted attacks;evasive scanning method","","59","","34","IEEE","11 Aug 2015","","","IEEE","IEEE Journals"
"Using Behavioral Similarity for Botnet Command-and-Control Discovery","J. Jusko; M. Rehak; J. Stiborek; J. Kohout; T. Pevny",Cisco and Czech Technical University in Prague; Cisco and Czech Technical University in Prague; Cisco and Czech Technical University in Prague; Cisco and Czech Technical University in Prague; Cisco and Czech Technical University in Prague,"IEEE Intelligent Systems","29 Sep 2016","2016","31","5","16","22","Malware authors and operators typically collaborate to achieve the optimal profit. They also frequently change their behavior and resources to avoid detection. The authors propose a social similarity metrics that exploits these relationships to improve the effectiveness and stability of the threat propagation algorithm typically used to discover malicious collaboration. Furthermore, they propose behavioral modeling as a way to group similarly behaving servers, enabling extension of the ground truth that's so expensive to obtain in the field of network security. The authors also show that seeding the threat propagation algorithm from a set of coherently behaving servers (instead of from a single known malicious server identified by threat intelligence) makes the algorithm far more effective and significantly more robust, without compromising the precision of findings.","1941-1294","","10.1109/MIS.2016.88","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7579414","Security;threat modeling;behavioral modeling;intelligent systems","Servers;Algorithm design and analysis;Malware;Measurement;Detectors;Classification algorithms;Uniform resource locators;Computer security;Behavioral science","artificial intelligence;invasive software","behavioral similarity;botnet command-and-control discovery;malware;social similarity metrics;threat propagation algorithm;malicious collaboration;network security;malicious server;threat intelligence","","3","","9","","29 Sep 2016","","","IEEE","IEEE Magazines"
"Taxonomy of Biometric-based Authentication Schemes for Mobile Computing Devices","M. A. Ferrag; L. Maglaras; A. Derhab; A. A. Korba","Department of Computer Science, Guelma University, 24000, Algeria; School of Computer Science and Informatics, De Montfort University, Leicester, UK; Center of Excellence in Information Assurance (CoEIA), King Saud University, Saudi Arabia; Networks and Systems Laboratory (LRS), Badji Mokhtar-Annaba University, Annaba, 23000, Algeria","2018 3rd International Conference on Pattern Analysis and Intelligent Systems (PAIS)","3 Jan 2019","2018","","","1","8","In this paper, we provide a comprehensive review of state-of-the-art results for biometric-based authentication schemes in mobile computing devices. We select and examine twenty biometric-based authentication schemes developed for mobile computing devices. We discuss current issues that hinder biometrics models' development and deployment on a large scale, including human physiological (e.g., face, eyes, fingerprints-palm, or electrocardiogram) and behavioral features (e.g., signature, voice, gait, or keystroke). Threat models and countermeasures used by biometrics-based authentication schemes for mobile computing devices are also presented. Throughout, we identify the pitfalls and limitations of the existing biometric-based authentication schemes for mobile computing devices. Based on the current taxonomy, we discuss the research problems and outline directions for future research efforts in biometrics-based authentication schemes for mobile devices.","","978-1-5386-4238-2","10.1109/PAIS.2018.8598491","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8598491","Security;Authentication;Mobile Computing Devices;Biometrics","Authentication;Mobile computing;Biometrics (access control);Mobile handsets;Biological system modeling;Computational modeling;Performance evaluation","biometrics (access control);mobile computing","mobile computing devices;biometrics-based authentication schemes;biometric-based authentication schemes;biometrics models","","2","","60","","3 Jan 2019","","","IEEE","IEEE Conferences"
