"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Highly Accurate Deep Learning Based Approach for Developing Wireless Sensor Network Middleware","R. A. Alshinina; K. M. Elleithy","Department of Computer Science and Engineering, University of Bridgeport, Bridgeport, CT, USA; Department of Computer Science and Engineering, University of Bridgeport, Bridgeport, CT, USA","IEEE Access","18 Jun 2018","2018","6","","29885","29898","Despite the popularity of wireless sensor networks (WSNs) in a wide range of applications, security problems associated with them have not been completely resolved. Middleware is generally introduced as an intermediate layer between WSNs and the end user to resolve some limitations, but most of the existing middleware is unable to protect data from malicious and unknown attacks during transmission. This paper introduces a secure wireless sensor network middleware (SWSNM) based on an unsupervised learning technique called generative adversarial network algorithm. SWSNM consists of two networks: a generator (G) network and a discriminator (D) network. The G creates fake data that are similar to the real sample and combines it with real data from the sensors to confuse the attacker. The D contains multi-layers that have the ability to differentiate between real and fake data. The output intended for this algorithm shows an actual interpretation of the data that is securely communicated through the WSN. The framework is implemented in Python with experiments performed using Keras. Results illustrate that SWSNM algorithm improves the accuracy of the data and enhances its security by protecting data from adversaries. In addition, the SWSNM algorithm consumes significantly less energy, has higher throughput, and lower end-to-end delay when compared with a similar conventional approach.","2169-3536","","10.1109/ACCESS.2018.2844255","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8373695","Middleware;unsupervised learning;WSNs;generator;discriminator;visualization;confusion matrix;security;GANs;energy consumption;delay","Wireless sensor networks;Middleware;Security;Sensors;Machine learning algorithms;Machine learning;Support vector machines","data protection;middleware;unsupervised learning;wireless sensor networks","secure wireless sensor network middleware;generative adversarial network algorithm;generator network;discriminator network;fake data;SWSNM algorithm;malicious attacks;unknown attacks;unsupervised learning;data security;data protection;deep learning","","7","","58","OAPA","6 Jun 2018","","","IEEE","IEEE Journals"
"RanDroid: Structural Similarity Approach for Detecting Ransomware Applications in Android Platform","A. Alzahrani; A. Alshehri; H. Alshahrani; R. Alharthi; H. Fu; A. Liu; Y. Zhu","Department of Computer Science and Engineering, Oakland University, Rochester, Michigan, 48309; Department of Computer Science and Engineering, Oakland University, Rochester, Michigan, 48309; Department of Computer Science and Engineering, Oakland University, Rochester, Michigan, 48309; Department of Computer Science and Engineering, Oakland University, Rochester, Michigan, 48309; Department of Computer Science and Engineering, Oakland University, Rochester, Michigan, 48309; Department of Computer Science and Engineering, Oakland University, Rochester, Michigan, 48309; Electrical and Computer Engineering Department, Cleveland State University, Cleveland, OH, 44115","2018 IEEE International Conference on Electro/Information Technology (EIT)","21 Oct 2018","2018","","","0892","0897","The worldwide epidemic of ransomware monetary gains has grown astonishingly. This crimeware form is emerged to extort innocent users under the threat of locking their devices and/or encrypting their files. To mitigate the growth of ransomware attacks, cybersecurity researchers have proposed various solutions based on the functionalities of those attacks. However, this polymorphic type is kept refined to increase the appearance of new families and survive against mitigation approaches. This paper introduces RanDroid, a new automated lightweight approach for detecting ransomware variants in Android platform by measuring the structural similarity between a set of collected information from an inspected application and a set of predefined threatening information collected from known ransomware variants. Furthermore, RanDroid performs a linguistic analysis on the app's code as well as image textural strings to enhance further revelation. RanDroid was evaluated using 950 ransomware samples. In addition, this approach is capable of extracting threatening messages from samples that use evasion techniques such as sophisticated codes or dynamic payloads.","2154-0373","978-1-5386-5398-2","10.1109/EIT.2018.8500161","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8500161","Ransomware;similarity measurement;threatening images;extorting texts","Ransomware;Cryptography;Androids;Humanoid robots;XML","Android (operating system);computer crime;cryptography;image texture;invasive software","RanDroid;structural similarity approach;Android platform;crimeware form;ransomware attacks;cybersecurity researchers;polymorphic type;encrypting files;dynamic payloads;sophisticated codes;evasion techniques;extracting threatening messages;image textural strings;apps code;linguistic analysis","","2","","37","","21 Oct 2018","","","IEEE","IEEE Conferences"
"Data Logic Attack on Heavy-Duty Industrial Manipulators","L. Li; L. Xie; B. Hao; L. Yang; T. Hu; Z. Wang","School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China; CITIC Heavy Industries Company, Ltd., Luoyang, China; CITIC Heavy Industries Company, Ltd., Luoyang, China; CITIC Heavy Industries Company, Ltd., Luoyang, China; School of Computer and Communication Engineering, University of Science and Technology Beijing, Beijing, China","IEEE Access","28 Jan 2020","2020","8","","17419","17433","The anticipated widespread use of the heavy-duty industrial manipulator (HDIM) makes it an important role in the field of modern industrial automation. Research on the attack of cyber-physical systems based on industrial manipulator vulnerabilities is booming, while there are few studies on the data logic and attack impact for HDIMs. This paper proposes a new cyber-physical attack mechanism named data logic attack mechanism on HDIMs, including network protocol data logic attack, system data integrity logic attack, and process logic attack. Meanwhile, data logic attack models for HDIMs and an attack impact analysis model are established. Besides, for the proposed data logic attack mechanism, a hardware-in-the-loop cosimulation based on Simulink and Adams is carried out to demonstrate the impact of data logic attacks on the system integrity, availability, accuracy, and integrity. A test platform has also been established to test the attack mechanism's effectiveness. The results of cosimulation and test show the attack impact ranking and effectiveness of the attack mechanism.","2169-3536","","10.1109/ACCESS.2020.2966764","National Basic Research Program of China (973 Program)(grant numbers:2017YFB1302104); National Natural Science Foundation of China(grant numbers:61672093,61432004); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8960324","Industrial manipulator;data logic attack;impact analysis model;cosimulation","Manipulators;Data models;Protocols;Analytical models;Data integrity","control engineering computing;cyber-physical systems;data integrity;hardware-in-the loop simulation;industrial manipulators;production engineering computing;security of data","system integrity;Adams;Simulink;hardware-in-the-loop cosimulation;attack impact analysis model;data logic attack models;process logic attack;system data integrity logic attack;network protocol data logic attack;data logic attack mechanism;cyber-physical attack mechanism;industrial manipulator vulnerabilities;cyber-physical systems;industrial automation;HDIM;heavy-duty industrial manipulator","","","","41","CCBY","15 Jan 2020","","","IEEE","IEEE Journals"
"Book of abstracts of 50th IEEE conference on decision and control and European control conference","",,"2011 50th IEEE Conference on Decision and Control and European Control Conference","1 Mar 2012","2011","","","1","294","Summary form only given. Provides an abstract for each of the presentations in the conference proceedings.","0743-1546","978-1-61284-801-3","10.1109/CDC.2011.6161539","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6161539","","","","","","","","","","1 Mar 2012","","","IEEE","IEEE Conferences"
"Black Box Attacks on Explainable Artificial Intelligence(XAI) methods in Cyber Security","A. Kuppa; N. -A. Le-Khac","University College Dublin,School of Computer Science,Dublin,Ireland; University College Dublin,School of Computer Science,Dublin,Ireland","2020 International Joint Conference on Neural Networks (IJCNN)","28 Sep 2020","2020","","","1","8","Cybersecurity community is slowly leveraging Machine Learning (ML) to combat ever evolving threats. One of the biggest drivers for successful adoption of these models is how well domain experts and users are able to understand and trust their functionality. As these black-box models are being employed to make important predictions, the demand for transparency and explainability is increasing from the stakeholders.Explanations supporting the output of ML models are crucial in cyber security, where experts require far more information from the model than a simple binary output for their analysis. Recent approaches in the literature have focused on three different areas: (a) creating and improving explainability methods which help users better understand the internal workings of ML models and their outputs; (b) attacks on interpreters in white box setting; (c) defining the exact properties and metrics of the explanations generated by models. However, they have not covered, the security properties and threat models relevant to cybersecurity domain, and attacks on explainable models in black box settings.In this paper, we bridge this gap by proposing a taxonomy for Explainable Artificial Intelligence (XAI) methods, covering various security properties and threat models relevant to cyber security domain. We design a novel black box attack for analyzing the consistency, correctness and confidence security properties of gradient based XAI methods. We validate our proposed system on 3 security-relevant data-sets and models, and demonstrate that the method achieves attacker's goal of misleading both the classifier and explanation report and, only explainability method without affecting the classifier output. Our evaluation of the proposed approach shows promising results and can help in designing secure and robust XAI methods.","2161-4407","978-1-7281-6926-2","10.1109/IJCNN48605.2020.9206780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9206780","Adversarial Attack;Explainable Artificial Intelligence;Cyber security;gradient-based XAI;deep learning","Data models;Computer security;Analytical models;Robustness;Privacy;Predictive models","artificial intelligence;data analysis;learning (artificial intelligence);security of data","black box attack;cyber security;domain experts;black-box models;ML models;binary output;white box setting;exact properties;threat models;cybersecurity domain;black box settings;explainable artificial intelligence methods;security domain;XAI methods;security-relevant data-sets","","4","","37","","28 Sep 2020","","","IEEE","IEEE Conferences"
"Quickest Detection of Advanced Persistent Threats: A Semi-Markov Game Approach","D. Sahabandu; J. Allen; S. Moothedath; L. Bushnell; W. Lee; R. Poovendran","University of Washington,Electrical and Computer Engineering,Seattle,WA,USA,98195; Georgia Institute of Technology,College of Computing,Atlanta,GA,USA,30332; University of Washington,Electrical and Computer Engineering,Seattle,WA,USA,98195; University of Washington,Electrical and Computer Engineering,Seattle,WA,USA,98195; Georgia Institute of Technology,College of Computing,Atlanta,GA,USA,30332; University of Washington,Electrical and Computer Engineering,Seattle,WA,USA,98195","2020 ACM/IEEE 11th International Conference on Cyber-Physical Systems (ICCPS)","19 May 2020","2020","","","9","19","Advanced Persistent Threats (APTs) are stealthy, sophisticated, long-term, multi-stage attacks that threaten the security of sensitive information. Dynamic Information Flow Tracking (DIFT) has been proposed as a promising mechanism to detect and prevent various cyber attacks in computer systems. DIFT tracks suspicious information flows in the system and generates security analysis when anomalous behavior is detected. The number of information flows in a system is typically large and the amount of resources (such as memory, processing power and storage) required for analyzing different flows at different system locations varies. Hence, efficient use of resources is essential to maintain an acceptable level of system performance when using DIFT. On the other hand, the quickest detection of APTs is crucial as APTs are persistent and the damage caused to the system is more when the attacker spends more time in the system. We address the problem of detecting APTs and model the trade-off between resource efficiency and quickest detection of APTs. We propose a game model that captures the interaction of APT and a DIFT-based defender as a two-player, multi-stage, zero-sum, Stackelberg semi-Markov game. Our game considers the performance parameters such as false-negatives generated by DIFT and the time required for executing various operations in the system. We propose a two-time scale Q-learning algorithm that converges to a Stackelberg equilibrium under infinite horizon, limiting average payoff criteria. We validate our model and algorithm on a real-word attack dataset obtained using Refinable Attack INvestigation (RAIN) framework.","2642-9500","978-1-7281-5501-2","10.1109/ICCPS48487.2020.00009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9095996","Stackelberg zero-sum semi-Markov games;Limiting average reward criteria;Q-learning;Dynamic Information Flow Tracking;Advanced Persistent Threats","Games;Game theory;Markov processes;Computational modeling;Analytical models;Cyberattack","game theory;Markov processes;security of data","multistage attacks;dynamic information flow tracking;cyber attacks;security analysis;DIFT-based defender;Stackelberg semiMarkov game;real-word attack dataset;refinable attack investigation framework;threat detection;RAIN;two-time scale Q-learning algorithm","","","","30","","19 May 2020","","","IEEE","IEEE Conferences"
"Classification of malicious network streams using honeynets","F. H. Abbasi; R. J. Harris; G. Moretti; A. Haider; N. Anwar","School of Engineering and Advanced Technology (SEAT), Massey University, Palmerston North, New Zealand; School of Engineering and Advanced Technology (SEAT), Massey University, Palmerston North, New Zealand; School of Engineering and Advanced Technology (SEAT), Massey University, Palmerston North, New Zealand; School of Engineering and Advanced Technology (SEAT), Massey University, Palmerston North, New Zealand; School of Engineering and Advanced Technology (SEAT), Massey University, Palmerston North, New Zealand","2012 IEEE Global Communications Conference (GLOBECOM)","22 Apr 2013","2012","","","891","897","Misuse-based intrusion detection systems alone cannot cope with the dynamic nature of the security threats faced today by organizations globally. Variants of malware and exploits are emerging on the global canvas at an ever-increasing rate. There is a need to automate their detection by observing their malicious footprints over network streams. In this paper we evaluate a proposed technique to measure the relative similarity or level of maliciousness between different categories of malicious network streams captured by honeynets. This is measured by quantifying areas of analogous information or entropy between incoming network streams and reference malicious samples. Machine learning methods are used to quickly cluster similar groups of streams from the datasets. This technique is then evaluated using a large dataset and the correctness of the classifier is verified by using `area under the receiver operating characteristic curves'(ROC AUC) measures across various string metric-based classifiers.","1930-529X","978-1-4673-0921-9","10.1109/GLOCOM.2012.6503226","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6503226","","","invasive software;learning (artificial intelligence)","malicious network streams;honeynets;misuse based intrusion detection system;security threats;malware;malicious footprints;machine learning method;receiver operating characteristic curves measures;string metric based classifiers","","10","","16","","22 Apr 2013","","","IEEE","IEEE Conferences"
"Intelligent and Connected Vehicles: Current Situation, Future Directions, and Challenges","J. Liu; J. Liu",NA; NA,"IEEE Communications Standards Magazine","30 Oct 2018","2018","2","3","59","65","Given their large retention number worldwide, vehicles, as a very important part of the emerging Internet of Things, have been stably evolving toward becoming highly connected, intelligent, and autonomous. Since the very first experiment on an American Wonder by Francis P Houdina in 1925, autonomous driving has attracted intensive research interest from standards organizations, industry, as well as academia. In this article, we first present an overview of the current progress and achievements, then envision the future evolution directions of autonomous driving systems. Besides describing the representative functional modules, we also discuss the critical enabling technologies, and identify the security concerns and corresponding countermeasures.","2471-2833","","10.1109/MCOMSTD.2018.1700087","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8515151","","Autonomous vehicles;Vehicle ad hoc networks;Task analysis;Sensors;Path planning;Intelligent vehicles","Internet of Things;mobile robots;road vehicles;security of data","Francis P Houdina;autonomous driving systems;connected vehicles;american wonder;Internet of things;functional modules;intelligent vehicles;security concerns","","5","","10","","30 Oct 2018","","","IEEE","IEEE Magazines"
"Adversarial Machine Learning for Inferring Augmented Cyber Agility Prediction","E. Muhati; D. B. Rawat","Howard University,Data Science and Cybersecurity Center (DSC2),Department of Electrical Engineering and Computer Science,Washington, D.C.,20059; Howard University,Data Science and Cybersecurity Center (DSC2),Department of Electrical Engineering and Computer Science,Washington, D.C.,20059","IEEE INFOCOM 2021 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)","19 Jul 2021","2021","","","1","6","Security analysts conduct continuous evaluations of cyber-defense tools to keep pace with advanced and persistent threats. Cyber agility has become a critical proactive security resource that makes it possible to measure defense adjustments and reactions to rising threats. Subsequently, machine learning has been applied to support cyber agility prediction as an essential effort to anticipate future security performance. Nevertheless, apt and treacherous actors motivated by economic incentives continue to prevail in circumventing machine learning-based protection tools. Adversarial learning, widely applied to computer security, especially intrusion detection, has emerged as a new area of concern for the recently recognized critical cyber agility prediction. The rationale is, if a sophisticated malicious actor obtains the cyber agility parameters, correct prediction cannot be guaranteed. Unless with a demonstration of white-box attack failures. The challenge lies in recognizing that unconstrained adversaries hold vast potential capabilities. In practice, they could have perfect-knowledge, i.e., a full understanding of the defense tool in use. We address this challenge by proposing an adversarial machine learning approach that achieves accurate cyber agility forecast through mapped nefarious influence on static defense tools metrics. Considering an adversary would aim at influencing perilous confidence in a defense tool, we demonstrate resilient cyber agility prediction through verified attack signatures in dynamic learning windows. After that, we compare cyber agility prediction under negative influence with and without our proposed dynamic learning windows. Our numerical results show the model's execution degrades without adversarial machine learning. Such a feigned measure of performance could lead to incorrect software security patching.","","978-1-6654-0443-3","10.1109/INFOCOMWKSHPS51825.2021.9484471","Howard University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9484471","adversarial machine learning;cyber agility;predictive analytics","Analytical models;Databases;Conferences;Tools;Predictive models;Propulsion;Adversarial machine learning","learning (artificial intelligence);security of data","machine learning-based protection tools;adversarial learning;computer security;cyber agility parameters;correct prediction;unconstrained adversaries;defense tool;accurate cyber agility forecast;static defense tools metrics;resilient cyber agility prediction;dynamic learning windows;adversarial machine learning;incorrect software security patching;security analysts;cyber-defense tools;advanced threats;persistent threats;critical proactive security resource;defense adjustments;future security performance;apt actors;augmented cyber agility prediction","","","","29","","19 Jul 2021","","","IEEE","IEEE Conferences"
"Lost Decade or Golden Era: Computer Security since 9/11","A. Ghosh; G. McGraw",Invincea; Cigital,"IEEE Security & Privacy","2 Feb 2012","2012","10","1","6","10","In the 10 years since 9/11, the cybersecurity threat has evolved significantly, and every sector of the US economy has become more dependent than ever on the Internet. Today, major security breaches dominate headlines on a weekly basis. Intrusion campaigns such as ""Operation Shady Rat"" (disclosed by McAfee in August) and ""Nitro"" (disclosed by Symantec in October) show a systematic compromise of every significant sector of the economy, including technology, industrial manufacturing, defense, financial services, and government and nongovernmental organizations. In addition to the systematic compromises of these sectors, we've also seen hints and speculation of cyberwarfare operations including Stuxnet, Duqu, and the recent loss and capture of the US RQ-170 Sentinel spy drone over Iran. But over the same 10-year time period, security technology has arguably improved incrementally, with innovation occurring in some areas. The question the authors attempt to address in this point/counterpoint article is whether we're better off today in security than we were 10 years ago.","1558-4046","","10.1109/MSP.2012.12","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6142515","cybersecurity;point/counterpoint;post-9/11","Cyberspace;Computer security;Technological innovation;Computer security;Computer crime","security of data","computer security;cybersecurity threat;Internet;Operation Shady Rat campaign;Nitro campaign;intrusion campaign;cyberwarfare operation;security technology","","2","","","","2 Feb 2012","","","IEEE","IEEE Magazines"
"Blockchain and Federated Learning for Collaborative Intrusion Detection in Vehicular Edge Computing","H. Liu; S. Zhang; P. Zhang; X. Zhou; X. Shao; G. Pu; Y. Zhang","School of Software Engineering, East China Normal University, Shanghai, China; School of Software Engineering, East China Normal University, Shanghai, China; School of Software Engineering, East China Normal University, Shanghai, China; SAIC Motor Software Center, Jiading, Shanghai, China; CATARC Software Testing (Tianjin) Co., Ltd., Tianjin, China; School of Software Engineering, East China Normal University, Shanghai, China; Department of Informatics, University of Oslo, Oslo, Norway","IEEE Transactions on Vehicular Technology","8 Jul 2021","2021","70","6","6073","6084","The vehicular networks constructed by interconnected vehicles and transportation infrastructure are vulnerable to cyber-intrusions due to the expanded use of software and the introduction of wireless interfaces. Intrusion detection systems (IDSs) can be customized efficiently in response to this increased attack surface. There has been significant progress in detecting malicious attack traffic using machine learning approaches. However, existing IDSs require network devices with powerful computing capabilities to continuously train and update complex network models, which reduces the efficiency and defense capability of intrusion detection systems due to limited resources and untimely model updates. This work proposes a cooperative intrusion detection mechanism that offloads the training model to distributed edge devices (e.g., connected vehicles and roadside units (RSUs). Distributed federated-based approach reduces resource utilization of the central server while assuring security and privacy. To ensure the security of the aggregation model, blockchain is used for the storage and sharing of the training models. This work analyzes common attacks and shows that the proposed scheme achieves cooperative privacy-preservation for vehicles while reducing communication overhead and computation cost.","1939-9359","","10.1109/TVT.2021.3076780","National Key R&D Program of China(grant numbers:2020AAA0107800); National Natural Science Foundation of China(grant numbers:62072184); Science and Technology Commitment of Shanghai(grant numbers:19511103602,20511106002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9420262","Intrusion detection;federated learning;vehicular networks;blockchain","Blockchain;Training;Intrusion detection;Data models;Collaborative work;Machine learning;Image edge detection","complex networks;computer network security;data privacy;learning (artificial intelligence);telecommunication traffic;vehicular ad hoc networks","blockchain;federated learning;collaborative intrusion detection;vehicular edge computing;vehicular networks;interconnected vehicles;transportation infrastructure;cyber-intrusions;intrusion detection systems;IDSs;increased attack surface;malicious attack traffic;machine learning approaches;network devices;powerful computing capabilities;complex network models;defense capability;untimely model updates;intrusion detection mechanism;training model;distributed edge devices;connected vehicles;aggregation model;work analyzes common attacks","","","","35","IEEE","30 Apr 2021","","","IEEE","IEEE Journals"
"The business of hacking and birth of an industry","M. Bowles","Alcatel-Lucent in Highlands Ranch, Colorado","Bell Labs Technical Journal","29 Apr 2014","2012","17","3","5","16","Hacking is a term that has evolved over the years. Its evolution spawned two separate industries. An evil industry based on greed, theft, and general chaos on the Internet, and a business industry whose sole purpose is to combat the evil industry. The evil industry is comprised of all sorts of deviants who troll the Internet looking for weaknesses that they can exploit to their gain. The business industry is made up of products, vendors, and professionals whose purpose is to keep the deviants out. Both industries are experiencing explosive growth as technology increases the presence of organizations out on the Internet. This paper's aim is to examine some of the tools and techniques used by both industries and to raise awareness for readers in both the home and corporate environments. © 2012 Alcatel-Lucent.","1538-7305","","10.1002/bltj.21555","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6770184","","","","","","","","","","29 Apr 2014","","","Nokia Bell Labs","Nokia Bell Labs Journal"
"Source-side DDoS Detection on IoT-enabled 5G Environments","M. A. Sotelo Monge; B. Lorenzo Fernández; D. Maestre Vidal; G. Rius García; A. Herranz González; J. Maestre Vidal",Universidad Complutense de Madrd; Universidad Complutense de Madrid; Universidad Complutense de Madrid; Universidad Complutense de Madrid; Universidad Complutense de Madrid; Indra Sistemas,"2018 International Workshop on Secure Internet of Things (SIoT)","21 Nov 2019","2018","","","28","37","This paper introduces a novel approach for detecting the participation of a protected end-user or IoT device in Distributed Denial of Service attacks. With this purpose, traffic flows are inspected at source-side looking for discordant behaviors. In contrast to most previous solutions, the proposal assumes the non-stationarity and heterogeneity of the emerging communication networks, which demands a more complex analytical environment. This has led to delegate the analytic tasks to a dedicated data processing layer, where advanced feature extraction, pattern recognition, prediction and adaptive thresholding capabilities operate. The proposal relies on a sophisticated knowledge acquisition architecture enabled to operate on 5G environments, in this way supporting the leading-edge technologies it implements and being compatible with defensive self-organizing schemes. The effectiveness of the proposal has been proven by analyzing traffic from 62 network devices of different nature with different behavioral profiles, being able to accurately distinguish their normal activities from malicious traffic injections.","","978-1-7281-1568-9","10.1109/SIoT.2018.00010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8904983","5th-generation-mobile-network;DDoS;Internet-of-Things;intrusion-Detection-Systems","","","","","","","63","","21 Nov 2019","","","IEEE","IEEE Conferences"
"Detecting and Localizing Adversarial Nodes Usig Neural Networks","G. Li; S. Xiaoxiao Wu; S. Zhang; H. Wai; A. Scaglione","Shenzhen University, College of Information Engineering, Shenzhen, China; Shenzhen University, College of Information Engineering, Shenzhen, China; Shenzhen University, College of Information Engineering, Shenzhen, China; Arizona State University, School of ECEE, Tempe, AZ, USA; Arizona State University, School of ECEE, Tempe, AZ, USA","2018 IEEE 19th International Workshop on Signal Processing Advances in Wireless Communications (SPAWC)","26 Aug 2018","2018","","","1","5","This work proposes a new method for securing the gossip algorithm for average consensus on communication networks. The gossip algorithm is appealing for its ability to harness distributed computational resources while adapting to arbitrarily connected networks without coordination overhead, however it is inherently vulnerable to the insider attack by adversarial node since each node locally updates its local states and passes information to its neighbors without supervision. In light of this, this work proposes new methods for detecting and localizing adversarial nodes using a neural network system. We show that our neural network-based method delivers a significantly improved detection and localization performance, compared to the state of the art.","1948-3252","978-1-5386-3512-4","10.1109/SPAWC.2018.8445849","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8445849","Gossip algorithm;neural networks;insider attacks;average consensus","Artificial neural networks;Signal processing algorithms;Protocols;Task analysis;Measurement;Conferences;Signal processing","distributed processing;graph theory;network theory (graphs);neural nets","gossip algorithm;average consensus;communication networks;arbitrarily connected networks;local states;neural network system;neural network-based method;adversarial node localization;distributed computational resources;adversarial node detection","","2","","17","","26 Aug 2018","","","IEEE","IEEE Conferences"
"Trusted Orchestration for Smart Decision-Making in Internet of Vehicles","G. Rathee; S. Garg; G. Kaddoum; B. J. Choi; M. S. Hossain","Department of Computer Science and Engineering, Jaypee University of Information Technology, Waknaghat, India; Electrical Engineering Department, École de technologie supérieure, Université du Québec, Montréal, QC, Canada; Electrical Engineering Department, École de technologie supérieure, Université du Québec, Montréal, QC, Canada; School of Computer Science and Engineering, Soongsil University, Seoul, South Korea; Department of Software Engineering, College of Computer and Information Sciences, King Saud University, Riyadh, Saudi Arabia","IEEE Access","3 Sep 2020","2020","8","","157427","157436","Decision-making is of critical significance in Internet-of-Vehicles (IoV), where vehicles need to quickly make decisions in real-time when sharing or transferring the information. In addition, it is necessary to identify the significant factors of an entity while measuring its legitimacy or to record the real-time data generated by it. Traditional automated schemes in IoV are confronted by the issues related to real-time processing and the manner they respond, such as traffic congestion information, fastest route selection, and road accidental information. The exchange of accurate information among vehicles is critical, but the decision-making for IoV has still not been fully investigated in the literature. Further, the involvement of malicious devices in the network may disgrace the network performance by consuming network resources. In this paper, we propose a hybrid decision-making scheme in vehicular informatics for data transferring and processing through VIKOR and analytic hierarchy process (AHP) methods. The proposed model is scrutinized and verified rigorously through several sensing and decision-making metrics against a conventional solution. The simulation results depict that the proposed model leads to 93 percent competence in terms of decision-making, identification of legitimate sensors, and data alteration process when sharing the information through various sensors in IoV.","2169-3536","","10.1109/ACCESS.2020.3019795","National Research Foundation (NRF), South Korea; Ministry of Science and ICT (MSIT), South Korea(grant numbers:2019R1C1C1007277); Researchers Supporting Project number (RSP-2020/32), King Saud University, Riyadh, Saudi Arabia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9178784","Internet of vehicles;decision-making framework;VIKOR;analytic hierarchy process;trusted scheme;data sharing","Security;Real-time systems;Sensors;Analytic hierarchy process;Delays;Vehicle dynamics","analytic hierarchy process;intelligent transportation systems;Internet of Things;mobile computing;road traffic;vehicular ad hoc networks;wireless sensor networks","data alteration process;route selection;AHP methods;analytic hierarchy process;VIKOR;data transferring;hybrid decision-making scheme;road accidental information;traffic congestion information;real-time processing;real-time data;IoV;Internet-of-Vehicles;smart decision-making","","","","37","CCBY","27 Aug 2020","","","IEEE","IEEE Journals"
"Hiding Behind the Shoulders of Giants: Abusing Crawlers for Indirect Web Attacks","A. Zarras; F. Maggi",NA; NA,"2017 15th Annual Conference on Privacy, Security and Trust (PST)","30 Sep 2018","2017","","","355","35509","It could be argued that without search engines, the web would have never grown to the size that it has today. To achieve maximum coverage and provide relevant results, search engines employ large armies of autonomous crawlers that continuously scour the web, following links, indexing content, and collecting features that are then used to calculate the ranking of each page. In this paper, we describe how autonomous crawlers can be abused by attackers to exploit vulnerabilities on thirdparty websites while hiding the true origin of the attacks. Moreover, we show how certain vulnerabilities on websites that are currently deemed unimportant, can be abused in a way that would allow an attacker to arbitrarily boost the rankings of malicious websites in the search results of popular search engines. Motivated by the potentials of these vulnerabilities, we propose a series of preventive and defensive countermeasures that website owners and search engines can adopt to minimize, or altogether eliminate, the effects of crawler-abusing attacks.","","978-1-5386-2487-6","10.1109/PST.2017.00049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8476955","","Search engines;Crawlers;Web pages;Indexing;Cross-site scripting;Navigation","Internet;search engines;security of data;Web sites","search results;crawler-abusing attacks;autonomous crawlers;indexing content;page ranking;search engines;Website owners;indirect Web attacks;thirdparty Websites;malicious Websites","","","","29","","30 Sep 2018","","","IEEE","IEEE Conferences"
