"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Cyber-Physical Security and Safety of Autonomous Connected Vehicles: Optimal Control Meets Multi-Armed Bandit Learning","A. Ferdowsi; S. Ali; W. Saad; N. B. Mandayam","Bradley Department of Electrical and Computer Engineering, Wireless@VT, Virginia Tech, Blacksburg, VA, USA; Centre for Wireless Communications, University of Oulu, Oulu, Finland; Bradley Department of Electrical and Computer Engineering, Wireless@VT, Virginia Tech, Blacksburg, VA, USA; Department of Electrical and Communication Engineering, WINLAB, Rutgers University, New Brunswick, NJ, USA","IEEE Transactions on Communications","16 Oct 2019","2019","67","10","7228","7244","Autonomous connected vehicles (ACVs) rely on intra-vehicle sensors such as camera and radar as well as inter-vehicle communication to operate effectively which exposes them to cyber and physical attacks in which an adversary can manipulate sensor readings and physically control the ACVs. In this paper, a comprehensive control and learning framework is proposed to thwart cyber and physical attacks on ACV networks. First, an optimal safe controller for ACVs is derived to maximize the street traffic flow while minimizing the risk of accidents by optimizing the ACV speed and inter-ACV spacing. It is proven that the proposed controller is robust to physical attacks which aim at making ACV systems unstable. Next, two data injection attack (DIA) detection approaches are proposed to address cyber attacks on sensors and their physical impact on the ACV system. The proposed approaches rely on leveraging the stochastic behavior of the sensor readings and on the use of a multi-armed bandit (MAB) algorithm. It is shown that, collectively, the proposed DIA detection approaches minimize the vulnerability of ACV sensors against cyber attacks while maximizing the ACV system's physical robustness. Simulation results show that the proposed optimal safe controller outperforms the current state of the art controllers by maximizing the robustness of ACVs to physical attacks. The results also show that the proposed DIA detection approaches, compared to Kalman filtering, can improve the security of ACV sensors against cyber attacks and ultimately improve the physical robustness of an ACV system.","1558-0857","","10.1109/TCOMM.2019.2927570","National Science Foundation(grant numbers:OAC-1541105,CNS-1446621); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8758129","Autonomous connected vehicles;cyber-physical security;data injection attack;optimal safe control;multi-armed bandit learning","Servers;Resource management;Load management;Time complexity;Load modeling;Data centers;Network function virtualization","intelligent transportation systems;Kalman filters;learning (artificial intelligence);optimal control;security of data","cyber-physical security;optimal control;multiarmed bandit learning;autonomous connected vehicles rely;ACVs;intra-vehicle sensors;inter-vehicle communication;cyber attacks;physical attacks;sensor readings;comprehensive control;ACV networks;optimal safe controller;ACV speed;inter-ACV spacing;ACV systems unstable;data injection attack detection approaches;physical impact;ACV system;multiarmed bandit algorithm;DIA detection approaches;ACV sensors;physical robustness","","13","","44","IEEE","9 Jul 2019","","","IEEE","IEEE Journals"
"Robust Self-Protection Against Application-Layer (D)DoS Attacks in SDN Environment","C. Benzaïd; M. Boukhalfa; T. Taleb","Aalto University,Espoo,Finland; Aalto University,Espoo,Finland; University of Oulu,Oulu,Finland","2020 IEEE Wireless Communications and Networking Conference (WCNC)","19 Jun 2020","2020","","","1","6","The expected high bandwidth of 5G and the envisioned massive number of connected devices will open the door to increased and sophisticated attacks, such as application-layer DDoS attacks. Application-layer DDoS attacks are complex to detect and mitigate due to their stealthy nature and their ability to mimic genuine behavior. In this work, we propose a robust application-layer DDoS self-protection framework that empowers a fully autonomous detection and mitigation of the application-layer DDoS attacks leveraging on Deep Learning (DL) and SDN enablers. The DL models have been proven vulnerable to adversarial attacks, which aim to fool the DL model into taking wrong decisions. To overcome this issue, we build a DL-based application-layer DDoS detection model that is robust to adversarial examples. The performance results show the effectiveness of the proposed framework in protecting against application-layer DDoS attacks even in the presence of adversarial attacks.","1558-2612","978-1-7281-3106-1","10.1109/WCNC45663.2020.9120472","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9120472","","","computer network security;learning (artificial intelligence);software defined networking","robust application-layer DDoS self-protection framework;application-layer DDoS attacks;adversarial attacks;application-layer DDoS detection model;fully autonomous detection;deep learning;SDN enabler","","3","","24","","19 Jun 2020","","","IEEE","IEEE Conferences"
"Securing the Internet of Things using Machine Learning: A Review","S. Malik; R. Chauhan","Atharva College of Engineering,Electronics and Telecommunication,Mumbai,India; Atharva College of Engineering,Electronics and Telecommunication,Mumbai,India","2020 International Conference on Convergence to Digital World - Quo Vadis (ICCDW)","20 Jan 2021","2020","","","1","4","The Internet of Things facilitates integration of massive group of devices into networks to provide data for an ever-growing number of applications. The current and future IoT applications holds promise to improve the convenience and comfort for the user but are prone to various types of security threats namely Denial of Service (DoS), Man-in-the-Middle, spoofing, Jamming, Eavesdropping and software attacks. Therefore, it becomes crucial to address these security challenges. In this paper, we discuss major security threats that exist at IoT layers and review Machine Learning based IoT security systems with a focus on Supervised Learning.","","978-1-7281-4635-5","10.1109/ICCDW45521.2020.9318666","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9318666","security attacks in IoT;supervised learning;machine learning","Internet of Things;Security;Machine learning;Support vector machines;Malware;Machine learning algorithms;Artificial neural networks","computer network security;Internet of Things;learning (artificial intelligence)","Internet of Things;current IoT applications;future IoT applications;security threats;man-in-the-middle;software attacks;security challenges;machine learning;IoT security systems;supervised learning;Man-in-the-Middle","","","","12","","20 Jan 2021","","","IEEE","IEEE Conferences"
"Hardness of evasion of multiple classifier system with non-linear classifiers","F. Zhang; W. J. Huang; P. P. K. Chan","Computer Science and Engineering, South China University of Technology, Guang Zhou, China; Computer Science and Engineering, South China University of Technology, Guang Zhou, China; Computer Science and Engineering, South China University of Technology, Guang Zhou, China","2014 International Conference on Wavelet Analysis and Pattern Recognition","20 Nov 2014","2014","","","56","60","Many studies have shown that Multiple Classifier Systems (MCSs) are more robust than single classifiers to evasion attacks for linear classifiers. However, to the best of our knowledge, the robustness of MCSs for non-linear classifiers has not been inves-tigated. This paper attempts to discuss two issues experimentally including a MCS is still more robust than a single classifier for non-linear classifiers, and also a non-linear classifier is more robust than a linear classifier. Besides the accuracy, we adopt the hardness of evasion as the evaluation criterion to measure the robustness of a classifier. The results show that MCSs and non-linear classifiers are more robust to the evasion attack generally.","2158-5709","978-1-4799-4211-4","10.1109/ICWAPR.2014.6961290","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6961290","Adversarial Learning;Hardness of Evasion;Robustness Measure;Evasion Attacks","Robustness;Classification algorithms;Bagging;Support vector machines;Electronic mail;Pattern recognition;Security","learning (artificial intelligence);pattern classification;security of data","multiple classifier system;nonlinear classifiers;MCS;evasion attacks;linear classifiers;single classifier;machine learning techniques","","","","20","","20 Nov 2014","","","IEEE","IEEE Conferences"
"Deep Abstraction and Weighted Feature Selection for Wi-Fi Impersonation Detection","M. E. Aminanto; R. Choi; H. C. Tanuwidjaja; P. D. Yoo; K. Kim","School of Computing, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; School of Computing, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; School of Computing, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Centre for Electronic Warfare, Information and Cyber, Cranfield Defence and Security, Defence Academy of the United Kingdom, Shrivenham, U.K.; School of Computing, Korea Advanced Institute of Science and Technology, Daejeon, South Korea","IEEE Transactions on Information Forensics and Security","18 Dec 2017","2018","13","3","621","636","The recent advances in mobile technologies have resulted in Internet of Things (IoT)-enabled devices becoming more pervasive and integrated into our daily lives. The security challenges that need to be overcome mainly stem from the open nature of a wireless medium, such as a Wi-Fi network. An impersonation attack is an attack in which an adversary is disguised as a legitimate party in a system or communications protocol. The connected devices are pervasive, generating high-dimensional data on a large scale, which complicates simultaneous detections. Feature learning, however, can circumvent the potential problems that could be caused by the large-volume nature of network data. This paper thus proposes a novel deep-feature extraction and selection (D-FES), which combines stacked feature extraction and weighted feature selection. The stacked autoencoding is capable of providing representations that are more meaningful by reconstructing the relevant information from its raw inputs. We then combine this with modified weighted feature selection inspired by an existing shallow-structured machine learner. We finally demonstrate the ability of the condensed set of features to reduce the bias of a machine learner model as well as the computational complexity. Our experimental results on a well-referenced Wi-Fi network benchmark data set, namely, the Aegean Wi-Fi Intrusion data set, prove the usefulness and the utility of the proposed D-FES by achieving a detection accuracy of 99.918% and a false alarm rate of 0.012%, which is the most accurate detection of impersonation attacks reported in the literature.","1556-6021","","10.1109/TIFS.2017.2762828","Institute for Information & communications Technology Promotion through the Korea Government (MSIT) (Research on Communication Technology using Bio-Inspired Algorithm and 2017-0-00555, Towards Provable-secure Multi-party Authenticated Key Exchange Protocol based on Lattices in a Quantum World)(grant numbers:2013-0-00396); National Research Foundation of Korea through the Korea Government (MSIT)(grant numbers:NRF-2015R1A-2A2A01006812); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8067440","Intrusion detection system;impersonation attack;deep learning;feature extraction;stacked autoencoder;large-scale Wi-Fi networks","Feature extraction;Wireless fidelity;Support vector machines;Wireless networks;Computational modeling;Security;Machine learning","computer network security;feature extraction;Internet of Things;learning (artificial intelligence);security of data;telecommunication security;wireless LAN","simultaneous detections;feature learning;large-volume nature;deep-feature extraction;modified weighted feature selection;Wi-Fi network benchmark data;Aegean Wi-Fi Intrusion data;detection accuracy;accurate detection;impersonation attack;Wi-Fi impersonation detection;mobile technologies;security challenges;wireless medium;high-dimensional data;shallow-structured machine learner","","42","","71","IEEE","13 Oct 2017","","","IEEE","IEEE Journals"
"Malicious Firmware Detection with Hardware Performance Counters","X. Wang; C. Konstantinou; M. Maniatakos; R. Karri; S. Lee; P. Robison; P. Stergiou; S. Kim","Department of Electrical and Computer Engineering, New York University's Tandon School of Engineering, Brooklyn, NY; Department of Electrical and Computer Engineering, New York University's Tandon School of Engineering, Brooklyn, NY; Department of Electrical and Computer Engineering, New York University, Abu Dhabi, Abu Dhabi, UAE; Department of Electrical and Computer Engineering, New York University's Tandon School of Engineering, Brooklyn, NY; Consolidated Edison, New York, NY; Consolidated Edison, New York, NY; Consolidated Edison, New York, NY; Consolidated Edison, New York, NY","IEEE Transactions on Multi-Scale Computing Systems","20 May 2017","2016","2","3","160","173","Critical infrastructure components nowadays use microprocessor-based embedded control systems. It is often infeasible, however, to employ the same level of security measures used in general purpose computing systems, due to the stringent performance and resource constraints of embedded control systems. Furthermore, as software sits atop and relies on the firmware for proper operation, software-level techniques cannot detect malicious behavior of the firmware. In this work, we propose ConFirm, a low-cost technique to detect malicious modifications in the firmware of embedded control systems by measuring the number of low-level hardware events that occur during the execution of the firmware. In order to count these events, ConFirm leverages the Hardware Performance Counters (HPCs), which readily exist in many embedded processors. We propose a comparison-based technique to detect malicious modifications in firmwares with simple control-flows. For firmwares with more complex control-flows, we use machine learning techniques to automatically extract the relations among different hardware events. This method significantly reduces the number of pre-stored valid HPC signatures without compromising the detection accuracy. Finally, we reduce the consumption of local resources by implementing a remote-based detection mechanism. We evaluate the detection capability and performance overhead of the proposed technique on various types of firmware running on ARMand PowerPC-based embedded processors. Experimental results demonstrate its practicality and effectiveness.","2332-7766","","10.1109/TMSCS.2016.2569467","Con Edison; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7470546","Firmware;hardware performance counters;attacks;detection","Hardware;Embedded systems;Monitoring;Performance evaluation;Radiation detectors;Program processors","embedded systems;firmware;learning (artificial intelligence);microprocessor chips;security of data","malicious firmware detection;hardware performance counters;microprocessor-based embedded control systems;ConFirm;HPC signatures;control-flows;machine learning techniques;remote-based detection mechanism;PowerPC-based embedded processors;ARM-based embedded processors","","24","","67","IEEE","17 May 2016","","","IEEE","IEEE Journals"
"Sybil Attack in RPL-Based Internet of Things: Analysis and Defenses","C. Pu","Department of Computer Sciences and Electrical Engineering, Marshall University, Huntington, WV, USA","IEEE Internet of Things Journal","12 Jun 2020","2020","7","6","4937","4949","Over the past few years, Internet of Things (IoT) has emerged as a promising paradigm that connects various physical devices to the Internet, and contributes to the development of countless next-generation applications. As a major enabler for IoT, IPv6-based low-power and lossy networks (LLNs) have been receiving considerable attention as a mature solution for scalable data collection in a ubiquitous computing and communication infrastructure. In order to provide efficient point-to-multipoint and multipoint-to-point communication, a novel routing protocol for LLNs, also well known as RPL, has been proposed and standardized. Nonetheless, due to devices' constraints on processing power, memory, and energy, and the lack of specific security models of the RPL routing protocol, LLNs become an ideal target for various security attacks. In this article, we propose a Gini index-based countermeasure, also called GINI, to effectively detect and mitigate sybil attack in RPL-based LLNs, where the malicious node multicasts an excessive number of DODAG information solicitation (DIS) messages with different fictitious identities to cause the legitimate nodes to restart the Trickle algorithm frequently and broadcast a large number of DODAG information object (DIO) messages to quickly drain the limited energy resource of legitimate nodes. We also present a simple analytical model and its numerical results in terms of detection rate. We evaluate the proposed GINI countermeasure through extensive simulation experiments using OMNeT++ and compare its performance with two existing schemes, SecRPL and two-step detection. The simulation results show that the proposed GINI countermeasure can not only improve the detection rate and detection latency but also reduce energy consumption, indicating a viable approach against sybil attack in the IoT. For continuous improvement and future research, we further discuss the proposed GINI countermeasure in terms of design features, design constraints, and possible extensions.","2327-4662","","10.1109/JIOT.2020.2971463","2019 Marshall University Summer Research Award; Department of Computer Sciences and Electrical Engineering, Marshall University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8981963","Denial of Service (DoS);Gini index;Internet of Things (IoT);low-power and lossy networks (LLNs);RPL;sybil attack","Internet of Things;Routing protocols;Security;Wireless sensor networks;Analytical models;Routing;Indexes","computer network security;Internet of Things;IP networks;routing protocols;ubiquitous computing","IoT;sybil attack;RPL-based Internet of Things;next-generation applications;scalable data collection;ubiquitous computing;point-to-multipoint communication;multipoint-to-point communication;RPL routing protocol;security attack models;Gini index-based countermeasure;RPL-based LLN;energy resource;two-step detection;energy consumption;DODAG information object messaging;DODAG information solicitation messaging;malicious node multicasting;DIO messaging;OMNeT++;IPv6-based low-power and lossy networks;Trickle algorithm","","6","","45","IEEE","4 Feb 2020","","","IEEE","IEEE Journals"
"Integrate Stepping-Stone Intrusion Detection Technique into Cybersecurity Curriculum","J. Yang; Y. Zhang; G. Zhao","TSYS Sch. of Comput. Sci., Columbus State Univ., Columbus, GA, USA; Sch. of Inf. Eng., Shanghai Open Univ., Shanghai, China; Coll. of Inf. Eng., Beijing Inst. of Petro-Chem. Technol., Bejing, China","2017 31st International Conference on Advanced Information Networking and Applications Workshops (WAINA)","18 May 2017","2017","","","1","6","In this paper, we first introduce stepping-stone intrusion, and summarize the most popular techniques to detect stepping-stone attacks. Upon summarizing stepping-stone intrusion detection techniques, five modules are proposed and integrated into cybersecurity curriculum. Ten labs which span from making stepping-stone intrusion, collecting TCP/IP packets, matching Send and Echo packets, comparing thumbprint, estimating the length of a connection chain, to identifying crossover packets, are designed to help students to further assimilate the techniques on stepping-stone intrusion and its detection.","","978-1-5090-6231-7","10.1109/WAINA.2017.29","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7929644","Stepping-stone;Cybersecurity;Intrusion Detection;Network Security;Information Assurance","Watermarking;Intrusion detection;TCPIP;Computer hacking;Resists;Cryptography","security of data;transport protocols","stepping-stone intrusion detection;cybersecurity curriculum;stepping-stone attacks;TCP/IP packets;send packets;echo packets","","1","","21","","18 May 2017","","","IEEE","IEEE Conferences"
"Nature-Inspired Techniques in the Context of Fraud Detection","M. Behdad; L. Barone; M. Bennamoun; T. French","Department of Computer Science and Software Engineering, The University of Western Australia, Crawley, Australia; Department of Computer Science and Software Engineering, The University of Western Australia, Crawley, Australia; Department of Computer Science and Software Engineering, The University of Western Australia, Crawley, Australia; Department of Computer Science and Software Engineering, The University of Western Australia, Crawley, Australia","IEEE Transactions on Systems, Man, and Cybernetics, Part C (Applications and Reviews)","21 Dec 2012","2012","42","6","1273","1290","Electronic fraud is highly lucrative, with estimates suggesting these crimes to be worth millions of dollars annually. Because of its complex nature, electronic fraud detection is typically impractical to solve without automation. However, the creation of automated systems to detect fraud is very difficult as adversaries readily adapt and change their fraudulent activities which are often lost in the magnitude of legitimate transactions. This study reviews the most popular types of electronic fraud and the existing nature-inspired detection methods that are used for them. The common characteristics of electronic fraud are examined in detail along with the difficulties and challenges that these present to computational intelligence systems. Finally, open questions and opportunities for further work, including a discussion of emerging types of electronic fraud, are presented to provide a context for ongoing research.","1558-2442","","10.1109/TSMCC.2012.2215851","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6392447","Evolutionary computation;fraud;pattern analysis;security","Electronic mail;Noise measurement;Security of data;Consumer electronics;Computer security;Internet;Computer crime","fraud","nature inspired technique;electronic fraud detection;automated system;nature inspired detection method;computational intelligence system","","38","","191","IEEE","21 Dec 2012","","","IEEE","IEEE Journals"
"Trusted Security Model for IDS Using Deep Learning","K. A. Makdi; F. T. Sheldon; A. A. Hussein","University of Idaho,Computer science department,Moscow,ID,USA,83844; University of Idaho,Computer science department,Moscow,ID,USA,83844; ST. Cloud State University,Department of Information Systems,St.Cloud,MN,USA,56301","2020 3rd International Conference on Signal Processing and Information Security (ICSPIS)","9 Feb 2021","2020","","","1","4","Contemporarily, cloud computing is becoming the most preferred choice for IT firms because it offers flexibility and pay-per-use services. Nonetheless, privacy and security issues are significant challenges in the successful deployment of cloud computing attributed to its distributed and open architectures that are exposed to intrusions. The open and distributed structures of cloud computing are increasingly appealing to potential cybercriminals. Conventional intrusion detection systems are largely ineffective in the cloud computing environment because of their openness. This paper examines the deployment of novel intrusion detection systems involving a trust-based adaptive security model for intrusion detection through deep learning.","","978-1-7281-8998-7","10.1109/ICSPIS51252.2020.9340136","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9340136","Intrusion detection system;cloud computing;Privacy;Security;Dataset","Deep learning;Cloud computing;Adaptation models;Computational modeling;Intrusion detection;Telecommunication traffic;Monitoring","cloud computing;computer network security;data privacy;deep learning (artificial intelligence);software architecture;trusted computing","trusted security model;IDS;deep learning;pay-per-use services;security issues;distributed architectures;open architectures;distributed structures;cloud computing environment;intrusion detection systems;trust-based adaptive security model;privacy issues;IT firms;cybercriminals","","","","31","","9 Feb 2021","","","IEEE","IEEE Conferences"
"A Convenient Machine Learning Model for Cyber Security","T. N; D. N R","Bangalore Inistitute of Technology, (VTU),Dept of Computer Science & Engineering,Bangalore,Karnataka,India; HKBK College of Engineering (VTU),Dept.of Computer Science & Engineering,Bangalore,Karnataka,India","2021 5th International Conference on Computing Methodologies and Communication (ICCMC)","6 May 2021","2021","","","284","290","In recent years, deep neural network approaches have been generally embraced for AI undertakings, including characterization. Nonetheless, they were demonstrated to be helpless against antagonistic assaults. This research work proposes a GAN based model, another system that utilizes the expressive ability of generative models to protect profound neural organizations against such assaults. Security assaults are getting progressively predominant as digital aggressors abuse framework vulnerabilities for monetary benefit. The digital interruptions imperil our gadgets constantly, they have numerous extreme results, for example, the unapproved divulgement of data, the altering, decimation, and expungement of information. Consequently, unsupervised and viable identification is required to react to these malevolent interruptions against systems and PCs. Many investigations have been finished with both measurable learning strategies and neural networks. Present day arranged frameworks are getting enormous measured and dynamic. Therefore, existing security models experience the ill effects of adaptability issue, where it gets infeasible to utilize them for present day arranged frameworks that contain hundreds and thousands of hosts and vulnerabilities. The objective of this examination is to build up a repeatable procedure to distinguish digital assaults that is quick, exact, and adaptable. The procedure ought to assess various information sources so as to increase a far-reaching image of client action over different frameworks. Client action designs experience typical changes for the duration of the day, and frequently those examples contrast from designs that happen on ends of the week. The model is required to separate between typical changes and anomalous client exercises. A profound learning calculation is utilized to prepare a neural system to distinguish suspicious client exercises.","","978-1-6654-0360-3","10.1109/ICCMC51019.2021.9418051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9418051","Cyber Security;Machine Learning;Threat;Generative Adversarial Networks(GAN);Anomaly Detection","Over-the-top media services;Adaptation models;Neural networks;Organizations;Machine learning;Generative adversarial networks;Security","convolutional neural nets;deep learning (artificial intelligence);security of data","cyber security;deep neural network approaches;AI undertakings;antagonistic assaults;GAN based model;expressive ability;generative models;profound neural organizations;security assaults;digital aggressors;framework vulnerabilities;monetary benefit;digital interruptions;unsupervised identification;measurable learning strategies;existing security models;ill effects;adaptability issue;repeatable procedure;digital assaults;information sources;profound learning calculation;neural system;convenient machine learning model","","","","21","","6 May 2021","","","IEEE","IEEE Conferences"
"Physical Layer Anomaly Detection Mechanisms in IoT Networks","P. Martins; A. B. Reis; P. Salvador; S. Sargento","Instituto de Telecomunicações - Aveiro,Portugal; Instituto de Telecomunicações - Aveiro,Portugal; Instituto de Telecomunicações - Aveiro,Portugal; Instituto de Telecomunicações - Aveiro,Portugal","NOMS 2020 - 2020 IEEE/IFIP Network Operations and Management Symposium","8 Jun 2020","2020","","","1","9","With the advent of IoT and wireless mesh networks, security risks inherent to these types of networks have grown in number, severity, and potential for harm. Most of the approaches currently available for anomaly detection in IoT networks perform frame and packet inspection, which may inadvertently reveal private behavioural patterns of its users.This paper proposes a privacy-focused framework for anomaly detection which analyses radio activity at the physical layer, measuring silence and activity periods, and extracts relevant features for training One-Class Classification (OCC) models.We train our models with data captured from interactions with an Amazon Echo with multiple devices generating background noise, thus simulating a business-like environment, and test them against a similar scenario with a tampered network node periodically uploading data to a local machine. Our data show that the best performing model is able to detect anomalies with a 99% precision rate.","2374-9709","978-1-7281-4973-8","10.1109/NOMS47738.2020.9110323","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9110323","Anomaly Detection;IoT Networks;Network Monitoring;Machine Learning","","computer network security;data privacy;Internet of Things","tampered network node;physical layer anomaly detection mechanisms;IoT networks;wireless mesh networks;security risks;packet inspection;private behavioural patterns;privacy-focused framework;radio activity;activity periods;relevant features;One-Class Classification models","","2","","22","","8 Jun 2020","","","IEEE","IEEE Conferences"
"A Distributed Deep Learning System for Web Attack Detection on Edge Devices","Z. Tian; C. Luo; J. Qiu; X. Du; M. Guizani","Cyberspace Institute of Advanced Technology, Guangzhou University, Guangzhou, China; China Academy of Engineering Physics, Institute of Computer Application, Mianyang, China; Cyberspace Institute of Advanced Technology, Guangzhou University, Guangzhou, China; Department of Computer and Information Sciences, Temple University, Philadelphia, PA, USA; Department of Computer Science and Engineering, Qatar University, Doha, Qatar","IEEE Transactions on Industrial Informatics","22 Jan 2020","2020","16","3","1963","1971","With the development of Internet of Things (IoT) and cloud technologies, numerous IoT devices and sensors transmit huge amounts of data to cloud data centers for further processing. While providing us considerable convenience, cloud-based computing and storage also bring us many security problems, such as the abuse of information collection and concentrated web servers in the cloud. Traditional intrusion detection systems and web application firewalls are becoming incompatible with the new network environment, and related systems with machine learning or deep learning are emerging. However, cloud-IoT systems increase attacks against web servers, since data centralization carries a more attractive reward. In this article, based on distributed deep learning, we propose a web attack detection system that takes advantage of analyzing URLs. The system is designed to detect web attacks and is deployed on edge devices. The cloud handles the above challenges in the paradigm of the Edge of Things. Multiple concurrent deep models are used to enhance the stability of the system and the convenience in updating. We implemented experiments on the system with two concurrent deep models and compared the system with existing systems by using several datasets. The experimental results with 99.410% in accuracy, 98.91% in true positive rate (TPR), and 99.55% in detection rate of normal requests (DRN) demonstrate the system is competitive in detecting web attacks.","1941-0050","","10.1109/TII.2019.2938778","National Key Research and Development Program of China Stem Cell and Translational Research(grant numbers:2018YFB0803504,2018YEB1004003); Guangdong Province Key Research and Development Plan(grant numbers:2019B010137004); National Natural Science Foundation of China(grant numbers:U1636215,61871140,61872100,61572153); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8821336","Distributed deep dearning;distributed system;edge of things;web attack detection","Deep learning;Feature extraction;Image edge detection;Computer hacking;Cloud computing;Internet of Things;Uniform resource locators","cloud computing;computer centres;firewalls;Internet of Things;learning (artificial intelligence)","edge devices;multiple concurrent deep models;detection rate;distributed deep learning system;sensors;cloud data centers;cloud-based computing;concentrated web servers;traditional intrusion detection systems;web application firewalls;machine learning;data centralization;web attack detection system;cloud-IoT systems","","28","","30","IEEE","30 Aug 2019","","","IEEE","IEEE Journals"
"Simulation for Cyber Risk Management – Where are we, and Where do we Want to Go?","S. Shetty; I. Ray; N. Ceilk; M. Mesham; N. Bastian; Q. Zhu","Old Dominion University,Virginia Modeling, Analysis and Simulation Center,Suffolk,VA,USA,23435; Colorado State University,Department of Computer Science,Fort Collins,CO,USA,80523; University of Miami,Department of Industrial Engineering,Coral Gables,FL,USA,33146; University of Miami,Department of Industrial Engineering,Coral Gables,FL,USA,33146; Unidted States Military Academy,Army Cyber Institute,West Point,NY,USA,10996; New York University,Department of Electrical and Computer Engineering,New York,NY,USA,10003","2019 Winter Simulation Conference (WSC)","20 Feb 2020","2019","","","726","737","There is a dearth of simulation environments that conduct a comprehensive cyber risk assessment and provide insights that are accessible for decision makers and operational folks. During the Winter Simulation Conference 2019, a group of experts will discuss the challenges and opportunities for developing simulation platforms for cyber risk management. The panel will focus on issues with integrating technologies into simulation platforms, loss of fidelity due to lack of access to cyber datasets and complexity involved in representing cyber-physical systems. This paper is a collection of position papers of the participating experts supporting their viewpoints that will be captured in the panel discussion.","1558-4305","978-1-7281-3283-9","10.1109/WSC40007.2019.9004688","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9004688","","Hafnium","cyber-physical systems;risk management;security of data","cyber-physical systems;cyber risk management;simulation environments;Winter Simulation Conference;cyber datasets","","","","65","","20 Feb 2020","","","IEEE","IEEE Conferences"
"On the Role of Explainable Machine Learning for Secure Smart Vehicles","M. Scalas; G. Giacinto","University of Cagliari,Department of Electrical and Electronic Engineering,Cagliari,Italy; University of Cagliari,Department of Electrical and Electronic Engineering,Cagliari,Italy","2020 AEIT International Conference of Electrical and Electronic Technologies for Automotive (AEIT AUTOMOTIVE)","4 Jan 2021","2020","","","1","6","The concept of mobility is experiencing a serious transformation due to the Mobility-as-a-Service paradigm. Accordingly, vehicles, usually referred to as smart, are seeing their architecture revamped to integrate connection to the outside environment (V2X) and autonomous driving. A significant part of these innovations is enabled by machine learning. However, deploying such systems raises some concerns. First, the complexity of the algorithms often prevents understanding what these models learn, which is relevant in the safety-critical context of mobility. Second, several studies have demonstrated the vulnerability of machine learning-based algorithms to adversarial attacks. For these reasons, research on the explainability of machine learning is raising. In this paper, we then explore the role of interpretable machine learning in the ecosystem of smart vehicles, with the goal of figuring out if and in what terms explanations help to design secure vehicles. We provide an overview of the potential uses of explainable machine learning, along with recent work in the literature that has started to investigate the topic, including from the perspectives of human-agent systems and cyber-physical systems. Our analysis highlights both benefits and criticalities in employing explanations.","","978-8-8872-3749-8","10.23919/AEITAUTOMOTIVE50086.2020.9307431","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9307431","Explainability;Cybersecurity;Machine learning;Mobility;Smart Vehicles;Automotive;Connected Cars;Autonomous Driving","Machine learning;Automobiles;Autonomous vehicles;Automotive engineering;Hardware;Standards;Security","cyber-physical systems;learning (artificial intelligence);mobile computing;security of data;traffic engineering computing;vehicles","machine learning;secure smart vehicles;serious transformation;autonomous driving;mobility-as-a-service paradigm;adversarial attacks;human-agent systems;cyber-physical systems","","","","35","","4 Jan 2021","","","IEEE","IEEE Conferences"
