"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Eugene: Towards Deep Intelligence as a Service","S. Yao; Y. Hao; Y. Zhao; A. Piao; H. Shao; D. Liu; S. Liu; S. Hu; D. Weerakoon; K. Jayarajah; A. Misra; T. Abdelzaher","UIUC; UIUC; UIUC; University of Washington, Seattle; UIUC; UIUC; UIUC; IBM Research; Singapore Management University; Singapore Management University; Singapore Management University; UIUC","2019 IEEE 39th International Conference on Distributed Computing Systems (ICDCS)","31 Oct 2019","2019","","","1630","1640","The paper discusses an emerging suite of machine intelligence services that are of increasing importance in the highly instrumented world of the Internet of Things (IoT). The suite, called Eugene, would offer a form of intelligent behavior (based on deep neural networks) to otherwise simple embedded devices; the clients of the service. These devices would benefit from service resources to learn from data and to perform intelligent inference, classification, prediction, and estimation tasks that they are too limited to carry out on their own. The paper discusses the taxonomy of such services and the state of implementation, as well as the various challenges entailed, including scheduling, caching (of intelligent functions), and cooperative learning.","2575-8411","978-1-7281-2519-0","10.1109/ICDCS.2019.00162","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8884843","Edge computing;Internet of Things;Machine intelligence","Neural networks;Task analysis;Deep learning;Estimation;Internet of Things;Sparse matrices;Servers","Internet of Things;learning (artificial intelligence);neural nets","service resources;intelligent inference;intelligent functions;deep intelligence;machine intelligence services;instrumented world;IoT;Eugene;intelligent behavior;deep neural networks;embedded devices;Internet of Things","","3","","18","","31 Oct 2019","","","IEEE","IEEE Conferences"
"Robust and Self-Evolving IDS for In-Vehicle Network by Enabling Spatiotemporal Information","J. Xiao; H. Wu; X. Li",Jinggangshan University; National Computer Network Emergency Response Technical Team; East China Normal University,"2019 IEEE 21st International Conference on High Performance Computing and Communications; IEEE 17th International Conference on Smart City; IEEE 5th International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","3 Oct 2019","2019","","","1390","1397","The Controller Area Network (CAN bus) is the most popular vehicle bus standard for communication between Electronics Control Units (ECUs) and related electronic devices. Modern vehicles are generally equipped with many (dozens of, or even hundreds of) electronic and intelligent devices so that drivers can gain a more comfortable driving experience. Protecting this increasingly complex vehicle ecosystem can be an arduous task, especially as the proliferation of data across different connected devices makes them more vulnerable than ever before. Intrusion detection systems (IDSs) have been found extremely helpful in monitoring CAN traffic and detecting potential intrusions. The paper proposes a novel and robust intrusion detection mechanism for in-vehicle CAN network by using spatiotemporal information enabled time series prediction. The proposed IDS analyzes the CAN traffic generated by the in-vehicle network in real time and identifies the abnormal state of the vehicle practically. Our model utilizes substantially both the time and space information of the instructions information sent by the ECUs in detecting the intrusions and thus outperforms the classical Long Short Term Memory model. The intrusion detection mechanism provides strong robustness in the sense that it can perform fast online learning of packet features (while the vehicle is running) to implement new protocols for intrusion detection (enabling to capture the fresh state of the vehicle) if the underlying communication protocol of the vehicle has changed. In particular, the IDS can evolve by itself as exotic environment factors (such as road conditions, atmospheric conditions, etc.) change and manage its model by itself in a self-organized way. Experiment results demonstrate the performance of the model and the effectiveness against both known and unknown attacks.","","978-1-7281-2058-4","10.1109/HPCC/SmartCity/DSS.2019.00193","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8855559","in-vehicle network, intrusion detection systems, time series prediction","Intrusion detection;Data models;Protocols;Roads;Real-time systems;Machine learning;Correlation","automotive electronics;controller area networks;learning (artificial intelligence);mobile radio;protocols;security of data;telecommunication traffic;time series","in-vehicle network;Controller Area Network;CAN bus;ECUs;comfortable driving experience;intrusion detection systems;CAN traffic;time series prediction;vehicle bus standard;intrusion detection mechanism;Long Short Term Memory model;vehicle ecosystem","","1","","20","","3 Oct 2019","","","IEEE","IEEE Conferences"
"Explaining Vulnerabilities to Adversarial Machine Learning through Visual Analytics","Y. Ma; T. Xie; J. Li; R. Maciejewski","School of Computing, Informatics & Decision Systems Engineering, Arizona State University; School of Computing, Informatics & Decision Systems Engineering, Arizona State University; Department of Electrical and Computer EngineeringUniversity of Virginia; School of Computing, Informatics & Decision Systems Engineering, Arizona State University","IEEE Transactions on Visualization and Computer Graphics","25 Nov 2019","2020","26","1","1075","1085","Machine learning models are currently being deployed in a variety of real-world applications where model predictions are used to make decisions about healthcare, bank loans, and numerous other critical tasks. As the deployment of artificial intelligence technologies becomes ubiquitous, it is unsurprising that adversaries have begun developing methods to manipulate machine learning models to their advantage. While the visual analytics community has developed methods for opening the black box of machine learning models, little work has focused on helping the user understand their model vulnerabilities in the context of adversarial attacks. In this paper, we present a visual analytics framework for explaining and exploring model vulnerabilities to adversarial attacks. Our framework employs a multi-faceted visualization scheme designed to support the analysis of data poisoning attacks from the perspective of models, data instances, features, and local structures. We demonstrate our framework through two case studies on binary classifiers and illustrate model vulnerabilities with respect to varying attack strategies.","1941-0506","","10.1109/TVCG.2019.2934631","U.S. Department of Homeland Security(grant numbers:2017-ST-061-QA0001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8812988","Adversarial machine learning;data poisoning;visual analytics","Analytical models;Machine learning;Visual analytics;Training;Predictive models","data analysis;data visualisation;learning (artificial intelligence)","data analysis;multifaceted visualization;artificial intelligence;adversarial attacks;visual analytics;adversarial machine learning","","6","","70","IEEE","26 Aug 2019","","","IEEE","IEEE Journals"
"Big data Analytics of cyber attacks: a review","M. V. Suraj; N. Kumar Singh; D. S. Tomar","CSE Department, MANIT, Bhopal, India; CSE Department, MANIT, Bhopal, India; CSE Department, MANIT, Bhopal, India","2018 IEEE International Conference on System, Computation, Automation and Networking (ICSCA)","22 Nov 2018","2018","","","1","7","Cyber crime over big data is expand with unprecedented rate that badly affects the Internet industry and the global data. Progressively sophisticated attack and offensive methods used by cyber attacker and the growing role of data-driven and intelligence-driven adversaries demonstrate that traditional approaches to mitigate cyber threats are becoming ineffective. Big Data in wide areas also freely available for Marketing, Criminal activities and Fraud detection, Epidemic Intelligence etc. It is tedious job to analysis big data on traditional database, NoSQL have been developed as a scalable platform to store and process large amount of data. In this paper, different types of attacks on big data, its storage mechanism and real time analytics approaches are discussed.Also taking social media data as a big data, studies different social network attacks and provided a problem statement based on the study.","","978-1-5386-4866-7","10.1109/ICSCAN.2018.8541263","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8541263","Big data;nosql;cyber-attack;social network data;analytics;security","Big Data;Distributed databases;Social network services;NoSQL databases;Data models;Servers","Big Data;computer crime;data analysis;Internet;NoSQL databases;social networking (online)","cyber threats;social media data;cyber attacks;cyber crime;sophisticated attack;big data analytics;social network attacks;Internet industry;intelligence-driven adversaries;NoSQL","","1","","32","","22 Nov 2018","","","IEEE","IEEE Conferences"
"Monitoring and Securing New Functions Deployed in a Virtualized Networking Environment","B. Mathieu; G. Doyen; W. Mallouli; T. Silverston; O. Bettan; F. Aguessy; T. Cholez; A. Lahmadi; P. Truong; E. M. De Oca","Orange Labs., Lannion, France; Charles Delaunay Inst., France; Montimage, Paris, France; Loria, Nancy, France; Thales Services, Palaiseau, France; Thales Services, Palaiseau, France; Loria, Nancy, France; Loria, Nancy, France; Orange Labs., Lannion, France; Montimage, Paris, France","2015 10th International Conference on Availability, Reliability and Security","19 Oct 2015","2015","","","741","748","Network operators are currently very cautious before deploying a new network equipment. This is done only if the new networking solution is fully monitored, secured and can provide rapid revenues (short Return of Investment). For example, the NDN (Named Data Networking) solution is admitted as promising but still uncertain, thus making network operators reluctant to deploy it. Having a flexible environment would allow network operators to initiate the deployment of new network solutions at low cost and low risk. The virtualization techniques, appeared a few years ago, can help to provide such a flexible networking architecture. However, with it, emerge monitoring and security issues which should be solved. In this paper, we present our secure virtualized networking environment to deploy new functions and protocol stacks in the network, with a specific focus on the NDN use-case as one of the potential Future Internet technology. As strong requirements for a network operator, we then focus on monitoring and security components, highlighting where and how they can be deployed and used. Finally, we introduce our preliminary evaluation, with a focus on security, before presenting the test bed, involving end-users consuming real contents, that we will set up for the assessment of our approach.","","978-1-4673-6590-1","10.1109/ARES.2015.71","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7299987","","Monitoring;Security;Virtual machining;Probes;Computer architecture;IP networks;Protocols","computer network performance evaluation;computer network security;Internet;protocols;virtualisation","virtualized networking environment;network operator;network equipment;short return of investment;NDN;named data networking solution;virtualization technique;networking architecture;protocol stack;future Internet technology;security component;preliminary evaluation","","3","","22","","19 Oct 2015","","","IEEE","IEEE Conferences"
"Principles of Cyberwarfare","R. C. Parks; D. P. Duggan",Sandia National Laboratories; Sandia National Laboratories,"IEEE Security & Privacy","26 Sep 2011","2011","9","5","30","35","The principles of kinetic warfare are well documented, but are not always applicable to cyberwarfare. Differences between cyberspace and the real world suggest some additional principles. This article proposes some principles of cyberwarfare. This is not intended to be a comprehensive list but rather suggestions leading toward discussion and dialogue.","1558-4046","","10.1109/MSP.2011.138","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6029360","","Kinetic theory;Cyberspace;Software;Computer crime;Human factors","security of data","cyberwarfare;kinetic warfare;cyberspace","","17","","14","","26 Sep 2011","","","IEEE","IEEE Magazines"
"Overview of Taiwan information security center and its research on privacy","Y. Huang; S. Li","CITI, Academia Sinica, 128 Academia Road, Section 2, Nankang, 11529 Taipei, Taiwan; CITI, Academia Sinica, 128 Academia Road, Section 2, Nankang, 11529 Taipei, Taiwan","2016 International Conference on Advanced Computer Science and Information Systems (ICACSIS)","9 Mar 2017","2016","","","23","32","The Taiwan Information Security Center (TWISC) was initiated as a research program in April 2005 and funded by the Ministry of Science and Technology for the past few years. TWISC pulls together experts in information security from various universities and research institutes in Taiwan with an aim to boost research and development activities in information security, promote public awareness, and foster partnership among government, academia, and the private sector. Its research topics cover data/software/hardware/network security and security management. TWISC has become the hub of security research in Taiwan and have been making significant impact through publishing and creating of toolkits. Recently privacy also becomes one of the main focuses of TWISC. The research team at CITI, Academia has been working on a toolkit to enable privacy-preserved release of open data. Preliminary research result will be presented in this paper.","","978-1-5090-4629-4","10.1109/ICACSIS.2016.7872716","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7872716","TWISC;security;privacy;differntial privacy;synthetic dataset","Data privacy;Information security;Government;Cryptography;Malware;Big data","data privacy;research and development;security of data","Taiwan information security center;TWISC;privacy research;research and development activities;public awareness;data security;software security;hardware security;network security;security management;publishing;toolkit creation;CITI;open data privacy-preserved release","","","","24","","9 Mar 2017","","","IEEE","IEEE Conferences"
"EM Fingerprints: Towards Identifying Unauthorized Hardware Substitutions in the Supply Chain Jungle","C. Kolias; D. Barbará; C. Rieger; J. Ulrich","University of Idaho,Idaho Falls,ID,83402; George Mason University,Fairfax,VA,22030; Idaho National Lab,Idaho Falls,ID,83402; Idaho National Lab,Idaho Falls,ID,83402","2020 IEEE Security and Privacy Workshops (SPW)","18 Dec 2020","2020","","","144","151","This paper proposes a system capable of branding digital device components based on the EM signals typically emitted during their normal operational cycles. Such signals contain digital artifacts that are unique, which may act as an identifier of a particular device component e.g., its CPU, or the entire device if one chooses to take into account a combination of multiple such components. In real-life scenarios, this “bio-metrical” fingerprinting of hardware has to be conducted only once, possibly as part of an initial device configuration process with minimum additional maintenance time and cost, by the network administrators. At a subsequent stage, devices can get “authenticated” by comparing their newly emitted signals against the preexisting database during routine checks. The experimental results attest that the proposed approach can effectively protect a network against unrecognized potentially rogue devices posing as benign or malicious substitutions of hardware components at the chip level with near-perfect accuracy. One may view the proposed system as a technical solution to verify the trustworthiness of digital parts as well as the actors involved in certain stages of the supply chain.","","978-1-7281-9346-5","10.1109/SPW50608.2020.00040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9283857","","Privacy;Supply chains;Fingerprint recognition;Maintenance engineering;Hardware;Security;Object recognition","biometrics (access control);message authentication;supply chain management","hardware components;digital parts;EM fingerprints;supply chain jungle;digital device components;EM signals;normal operational cycles;digital artifacts;initial device configuration process;minimum additional maintenance time;network administrators;emitted signals;unrecognized potentially rogue devices;benign substitutions;malicious substitutions;unauthorized hardware substitutions;bio-metrical fingerprinting;routine checks","","","","37","","18 Dec 2020","","","IEEE","IEEE Conferences"
"Defacement response via keyed learning","F. Bergadano; F. Carretto; F. Cogno; D. Ragno","Department of Computer Science, University of Torino, Italy; Department of Computer Science, University of Torino, Italy; Certimeter Group, Torino & Milano, Italy; Certimeter Group, Torino & Milano, Italy","2017 8th International Conference on Information, Intelligence, Systems & Applications (IISA)","15 Mar 2018","2017","","","1","6","This paper develops a generalized “keyed learning” methodology and applies it to the problem of defacement detection. An implemented system is presented with a real-world experimentation, in the context of defacement response.","","978-1-5386-3731-9","10.1109/IISA.2017.8316359","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8316359","Defacement response;Anomaly Detection;Keyed Learning;Adversarial Machine Learning;Security Monitoring","Uniform resource locators;IP networks;Security;Monitoring;Semantics;Learning systems","learning (artificial intelligence);security of data","defacement response;generalized keyed learning methodology;defacement detection","","","","18","","15 Mar 2018","","","IEEE","IEEE Conferences"
"Preparing for the Next Wikileaks: Making Forensics Techniques Work","R. F. Erbacher",Senior Principal Scientist with the Northwest Security Institute,"2011 Sixth IEEE International Workshop on Systematic Approaches to Digital Forensic Engineering","1 Mar 2012","2011","","","1","8","The success of Manning in acquiring and releasing US State Department cables provides strong implications for the likelihood of similar insider threat attacks occurring again in the future. Such future attacks will likely employ more sophisticated methodologies. The first goal of this paper is to begin examining what such sophisticated insider threat attacks might include. Traditionally, organizations have avoided employing insider threat detection mechanisms due to the high rate of false positives and false negatives. This is a consequence of the chaotic nature and sheer volume of data needing analysis. A second goal of this paper is to begin proposing mechanism by which insider threat detection can be made feasible, especially in critical domains. More specifically this paper proposes multiple layers of event detection which when correlated over time will provide identification of significant irregularities requiring investigation.","","978-0-7695-4642-1","10.1109/SADFE.2011.14","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6159111","Forensics;Law Enforcement;Intrusion Detection;Computer Crime;Insider Threat","Forensics;Intrusion detection;Data visualization;Drives;Government;Correlation","computer forensics;data analysis","Wikileaks;forensics technique;Manning;US State Department cable;insider threat attack;insider threat detection mechanism;false positive rate;false negative rate;event detection;irregularity identification;data analysis","","","","39","","1 Mar 2012","","","IEEE","IEEE Conferences"
"Security in Autonomous Systems","S. Katzenbeisser; I. Polian; F. Regazzoni; M. Stöttinger","Chair of Computer Engineering, University of Passau, Germany; Institute of Computer Engineering and Computer Architecture, University of Stuttgart, Germany; Advanced Learning and Research Institute (ALARI), University of Lugano, Switzerland; Security & Privacy Competence Center (SCC), Continental, AG, Germany","2019 IEEE European Test Symposium (ETS)","8 Aug 2019","2019","","","1","8","Autonomous systems promise solutions to a wide range of technical and societal problems, and their use appears especially attractive in safety-critical domains, like transportation or factory automation. This paper focuses on an underestimated aspect of autonomous systems: their security implications. Many approaches to design traditional secure systems do not readily transfer to autonomous systems, due to their high complexity and exposure to a broad spectrum of threats. Moreover, autonomous systems are often designed to be extremely long-living, and any security solutions should anticipate future threats to some extent. This paper starts with an overview of security threats applicable to autonomous systems and today's countermeasures to address these threats. Then, two representative techniques are elucidated in more detail: the use of post-quantum cryptography to achieve secure communication, and remote attestation as one essential building block for platform security.","1558-1780","978-1-7281-1173-5","10.1109/ETS.2019.8791552","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8791552","","Autonomous systems;Cryptography;Automobiles;Sensors;Computer security;Machine learning algorithms","factory automation;quantum cryptography;telecommunication security","autonomous systems;traditional secure systems;security solutions;security threats;post-quantum cryptography;secure communication;remote attestation;platform security","","4","","34","","8 Aug 2019","","","IEEE","IEEE Conferences"
"Systems Science of Secure and Resilient Cyberphysical Systems","X. Koutsoukos","Computer Science and Computer Engineering, Vanderbilt University, Nashville, Tennessee United States","Computer","12 Mar 2020","2020","53","3","57","61","We are in the midst of a pervasive, profound shift in the way humans engineer physical systems and manage their physical environment using networking and IT. Because of these disruptive changes, physical systems can now be attacked through cyberspace, and cyberspace can be attacked through physical means.","1558-0814","","10.1109/MC.2020.2966109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9034228","","Resilience;Computer crime;Sensors;Biological system modeling;Physical layer;Shape","cyber-physical systems;security of data","physical environment;disruptive changes;cyberspace;resilient cyberphysical systems;secure cyberphysical systems","","","","9","IEEE","12 Mar 2020","","","IEEE","IEEE Magazines"
"Packet Storage Time attack - a novel routing attack in Mobile Ad hoc Networks","L. E. Jim; M. A. Gregory","School of Engineering, RMIT University, Australia; School of Engineering, RMIT University, Australia","2016 26th International Telecommunication Networks and Applications Conference (ITNAC)","16 Mar 2017","2016","","","127","132","The dynamic distributed topology of a Mobile Ad Hoc Network (MANET) provides a number of challenges associated with decentralized infrastructure where each node can act as the source, destination and relay for traffic. MANET's are a suitable solution for distributed regional, military and emergency networks. MANETs do not utilize fixed infrastructure except where connectivity to carrier networks is required and MANET nodes provide the transmission capability to receive, transmit and route traffic from a sender node to the destination node. In this paper we present a Packet Storage Time (PST) routing attack where an attacking node modifies its storage time and thereby does not forward packets to the intended recipient nodes. In the Human Immune System, cells are able to distinguish between a range of issues including foreign body attacks as well as cellular senescence. This paper presents an approach using an Artificial Immune System that mimics the strategy of the Human Immune System to identify the source of a PST routing attack.","2474-154X","978-1-5090-0919-0","10.1109/ATNAC.2016.7878795","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7878795","MANET;Packet Storage Time Attack;Artificial Immune System;Security","Mobile ad hoc networks;Immune system;Artificial intelligence;Routing;Routing protocols;Batteries","artificial immune systems;mobile ad hoc networks;relay networks (telecommunication);telecommunication network routing;telecommunication network topology;telecommunication security;telecommunication traffic","packet storage time routing attack;mobile ad hoc networks;MANET;dynamic distributed topology;decentralized infrastructure;relay;distributed regional network;distributed military network;distributed emergency network;transmission capability;traffic routing;sender node;destination node;PST routing attack;attacking node;immune system;foreign body attacks;cellular senescence;artificial immune system","","","","18","","16 Mar 2017","","","IEEE","IEEE Conferences"
"Evaluation of GAN Applicability for Intrusion Detection in Self-Organizing Networks of Cyber Physical Systems","V. Belenko; V. Chernenko; M. Kalinin; V. Krundyshev","Branch office of LG Electronics Inc. (Korea) in St.Petersburg, St.Petersburg, Russia; Branch office of LG Electronics Inc. (Korea) in St.Petersburg, St.Petersburg, Russia; Peter the Great St.Petersburg Polytechnic University, St.Petersburg, Russia; Peter the Great St.Petersburg Polytechnic University, St.Petersburg, Russia","2018 International Russian Automation Conference (RusAutoCon)","21 Oct 2018","2018","","","1","7","Wireless self-organizing adhoc network of cyber physical systems, a kind of machine-to-machine (m2m) communication network connecting different cyber devices, e.g. networks of moving vehicles and mobile facilities (VANET, FANET, MARINET, MANET), industrial Internet of Things (IoT), sensor network of smart building, has become a concern for cyber security for last decade. Every device in this network is a cyber physical system that can independently get commands, do operations, move in the space, and it becomes possible to manage it remotely. For its security sensitivity, this ITC system is required to be protected with an adequate and effective intrusion detection mechanism. Traditional artificial neural networks (ANNs) applied to solve this issue become unhelpful for their computational constrains for big data processing and lack of comprehensive training datasets. The paper explores generative adversarial ANNs to detect security intrusions in large-scale networks of cyber devices. Based on the results of the experiments, an assessment is made of applicability of generative adversarial ANNs to detect security anomalies, and also practical recommendations are discussed for their utilization in the connected cyber physical networks.","","978-1-5386-4938-1","10.1109/RUSAUTOCON.2018.8501783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8501783","cyber physical system;security;intrusion detection;neural network;GAN;IDS;m2m","Gallium nitride;Task analysis;Training;Intrusion detection;Generative adversarial networks;Artificial neural networks","cyber-physical systems;machine-to-machine communication;neural nets;security of data","cyber physical system;machine-to-machine communication network;cyber security;ITC system;security intrusions;large-scale networks;self-organizing networks;wireless self-organizing adhoc network;intrusion detection mechanism;artificial neural networks","","7","","23","","21 Oct 2018","","","IEEE","IEEE Conferences"
"An Unsupervised Deep Learning Model for Early Network Traffic Anomaly Detection","R. Hwang; M. Peng; C. Huang; P. Lin; V. Nguyen","Department of Computer Science and Information Engineering, National Chung Cheng University (CCU), Chiayi, Taiwan; Department of Computer Science and Information Engineering, National Chung Cheng University (CCU), Chiayi, Taiwan; Department of Computer Science and Information Engineering, National Chung Cheng University (CCU), Chiayi, Taiwan; Department of Computer Science and Information Engineering, National Chung Cheng University (CCU), Chiayi, Taiwan; Department of Computer Science and Information Engineering, National Chung Cheng University (CCU), Chiayi, Taiwan","IEEE Access","20 Feb 2020","2020","8","","30387","30399","Various attacks have emerged as the major threats to the success of a connected world like the Internet of Things (IoT), in which billions of devices interact with each other to facilitate human life. By exploiting the vulnerabilities of cheap and insecure devices such as IP cameras, an attacker can create hundreds of thousands of zombie devices and then launch massive volume attacks to take down any target. For example, in 2016, a record large-scale DDoS attack launched by millions of Mirai-injected IP cameras and smart printers blocked the accessibility of several high-profile websites. To date, the state-of-the-art defense systems against such attacks rely mostly on pre-defined features extracted from the entire flows or signatures. The feature definitions are manual, and it would be too late to block a malicious flow after extracting the flow features. In this work, we present an effective anomaly traffic detection mechanism, namely D-PACK, which consists of a Convolutional Neural Network (CNN) and an unsupervised deep learning model (e.g., Autoencoder) for auto-profiling the traffic patterns and filtering abnormal traffic. Notably, D-PACK inspects only the first few bytes of the first few packets in each flow for early detection. Our experimental results show that, by examining just the first two packets in each flow, D-PACK still performs with nearly 100% accuracy, while features an extremely low false-positive rate, e.g., 0.83%. The design can inspire the emerging efforts towards online anomaly detection systems that feature reducing the volume of processed packets and blocking malicious flows in time.","2169-3536","","10.1109/ACCESS.2020.2973023","Advanced Institute of Manufacturing With High-Tech Innovations (AIM-HI) from the Featured Areas Research Center Program within the framework of the Higher Education Sprout Project by the Ministry of Education (MOE) in Taiwan; Ministry of Science and Technology, Taiwan(grant numbers:MOST 107-2218-E-194-014,108-2221-E-194-022-MY3,MOST 108-2221-E-194-019-MY3); Taiwan Information Security Center, National Sun Yat-sen University; TWISC@NSYSU; TNU-University of Information and Communication Technology, Vietnam; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990084","IoT security;anomaly detection;convolutional neural network;autoendcoder;online DL-based anomaly detection","Anomaly detection;Feature extraction;Deep learning;Internet of Things;Buildings;Telecommunication traffic;IP networks","computer network security;convolutional neural nets;feature extraction;IP networks;telecommunication traffic;unsupervised learning;Web sites","connected world;insecure devices;zombie devices;massive volume attacks;large-scale DDoS attack;Mirai-injected IP cameras;smart printers;state-of-the-art defense systems;predefined features;feature definitions;malicious flow;effective anomaly traffic detection mechanism;convolutional neural networks;unsupervised deep learning model;traffic patterns;online anomaly detection systems;processed packets;D-PACK;abnormal traffic filtering;autoprofiling;high-profile Web sites;early network traffic anomaly detection","","10","","32","CCBY","10 Feb 2020","","","IEEE","IEEE Journals"
"IoT-Enabled Smart Energy Grid: Applications and Challenges","S. M. A. A. Abir; A. Anwar; J. Choi; A. S. M. Kayes","IGW Operators Forum, Dhaka, Bangladesh; Centre for Cyber Security Research and Innovation (CSRI), School of Information Technology, Deakin University, Geelong, VIC, Australia; School of Information Technology, Deakin University, Geelong, VIC, Australia; Department of Computer Science and Information Technology, La Trobe University, Melbourne, VIC, Australia","IEEE Access","7 Apr 2021","2021","9","","50961","50981","The Internet of Things (IoT) is a rapidly emerging field of technologies that delivers numerous cutting-edge solutions in various domains including the critical infrastructures. Thanks to the IoT, the conventional power system network can be transformed into an effective and smarter energy grid. In this article, we review the architecture and functionalities of IoT-enabled smart energy grid systems. Specifically, we focus on different IoT technologies including sensing, communication, computing technologies, and their standards in relation to smart energy grid. This article also presents a comprehensive overview of existing studies on IoT applications to the smart grid system. Based on recent surveys and literature, we observe that the security vulnerabilities related to IoT technologies have been attributed as one of the major concerns of IoT-enabled energy systems. Therefore, we review the existing threat and attack models for IoT-enabled energy systems and summarize mitigation techniques for those security vulnerabilities. Finally, we highlight how advanced technologies (e.g., blockchain, machine learning, and artificial intelligence) can complement IoT-enabled energy systems to be more resilient and secure and overcome the existing difficulties so that they become more effective, robust, and reliable in operation. Precisely, this article will help understand the framework for IoT-enabled smart energy system, associated security vulnerabilities, and prospects of advanced technologies to improve the effectiveness of smart energy systems.","2169-3536","","10.1109/ACCESS.2021.3067331","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9381850","Cybersecurity;IoT;smart grid;smart meter","Smart grids;Internet of Things;Security;Sensors;Reliability;Power system reliability;Machine learning","Internet of Things;power engineering computing;security of data;smart power grids","IoT-enabled smart energy system;conventional power system network;IoT-enabled smart energy grid systems;IoT technologies;IoT applications;Internet of Things;security vulnerabilities;threat models;attack models;mitigation techniques","","1","","81","CCBY","19 Mar 2021","","","IEEE","IEEE Journals"
"Jammer-Type Estimation in LTE With a Smart Jammer Repeated Game","F. M. Aziz; J. S. Shamma; G. L. Stüber","Wireless Systems Laboratory, School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; RISC Laboratory, Computer, Electrical and Mathematical Science and Engineering Division, King Abdullah University of Science and Technology, Thuwal, Saudi Arabia; Wireless Systems Laboratory, School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA","IEEE Transactions on Vehicular Technology","11 Aug 2017","2017","66","8","7422","7431","Long-term evolution (LTE)/LTE-Advanced (LTE-A) networks are known to be vulnerable to denial-of-service (DOS) and loss-of-service attacks from smart jammers. The interaction between the network and the smart jammer has been modeled as an infinite-horizon general-sum (nonzero-sum) Bayesian game with asymmetric information, with the network being the uninformed player. Although significant work has been done on optimal strategy computation and control of information revelation of the informed player in repeated asymmetric information games, it has been limited to zero-sum games with perfect monitoring. Recent progress on the strategy computation of the uninformed player is also limited to zero-sum games with perfect monitoring and is focused on expected payoff formulations. Since the proposed formulation is a general-sum game with imperfect monitoring, existing formulations cannot be leveraged for estimating true state of nature (the jammer type). Hence, a threat-based mechanism is proposed for the uninformed player (the network) to estimate the informed player's type (jammer type). The proposed mechanism helps the network resolve uncertainty about the state of nature (jammer type) so that it can compute a repeated-game strategy conditioned on its estimate. The proposed algorithm does not rely on the commonly assumed “full monitoring” premise and uses a combination of threat-based mechanism and nonparametric estimation to estimate the jammer type. In addition, it requires no explicit feedback from the network users, nor does it rely on a specific distribution (e.g., Gaussian) of test statistic. It is shown that the proposed algorithm's estimation performance is quite robust under realistic modeling and observational constraints, despite all the aforementioned challenges.","1939-9359","","10.1109/TVT.2017.2672682","U.S. AFOSR/MURI(grant numbers:FA9550-10-1-0573); U.S. ARO(grant numbers:W911NF-09-1-0553); King Abdullah University of Science and Technology, Thuwal, Saudi Arabia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7862285","Bayesian games with asymmetric information;Long-term evolution (LTE)/LTE-Advanced (LTE-A);non-parametric estimation;smart jamming;threat-based mechanism","Games;Jamming;Monitoring;Bayes methods;Game theory;Long Term Evolution;Estimation","game theory;jamming;Long Term Evolution","jammer-type estimation;LTE-A;smart jammer repeated game;long-term evolution-advanced networks;infinite-horizon general-sum Bayesian game;threat-based mechanism;repeated-game strategy","","13","","43","IEEE","22 Feb 2017","","","IEEE","IEEE Journals"
