"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"HOLMES: Real-Time APT Detection through Correlation of Suspicious Information Flows","S. M. Milajerdi; R. Gjomemo; B. Eshete; R. Sekar; V. N. Venkatakrishnan",University of Illinois at Chicago; University of Illinois at Chicago; University of Michigan-Dearborn; Stony Brook University; University of Illinois at Chicago,"2019 IEEE Symposium on Security and Privacy (SP)","16 Sep 2019","2019","","","1137","1152","In this paper, we present HOLMES, a system that implements a new approach to the detection of Advanced and Persistent Threats (APTs). HOLMES is inspired by several case studies of real-world APTs that highlight some common goals of APT actors. In a nutshell, HOLMES aims to produce a detection signal that indicates the presence of a coordinated set of activities that are part of an APT campaign. One of the main challenges addressed by our approach involves developing a suite of techniques that make the detection signal robust and reliable. At a high-level, the techniques we develop effectively leverage the correlation between suspicious information flows that arise during an attacker campaign. In addition to its detection capability, HOLMES is also able to generate a high-level graph that summarizes the attacker's actions in real-time. This graph can be used by an analyst for an effective cyber response. An evaluation of our approach against some real-world APTs indicates that HOLMES can detect APT campaigns with high precision and low false alarm rate. The compact high-level graphs produced by HOLMES effectively summarizes an ongoing attack campaign and can assist real-time cyber-response operations.","2375-1207","978-1-5386-6660-9","10.1109/SP.2019.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8835390","intrusion-detection;Scenario-Reconstruction;Alarm-Correlation;provenance-graph;cyber-attack;Advanced-Persistent-Threat-(APT);tactics-techniques-procedures-(TTP)","Real-time systems;Correlation;Reconnaissance;Reliability;Malware;Process control","graph theory;security of data;signal detection","high-level graph;HOLMES;APT campaign;real-time APT detection;suspicious information flows;APT actors;advanced and persistent threats;real-world APT;detection signal;real-time cyber-response operations;attacker campaign","","19","","55","","16 Sep 2019","","","IEEE","IEEE Conferences"
"Combining Multiple Classifiers for Domain Adaptation of Remote Sensing Image Classification","H. Wei; L. Ma; Y. Liu; Q. Du","School of Mechanical Engineering and Electronic Information, China University of Geosciences, Wuhan, China; School of Mechanical Engineering and Electronic Information, China University of Geosciences, Wuhan, China; School of Mechanical Engineering and Electronic Information, China University of Geosciences, Wuhan, China; Department of Electrical and Computer Engineering, Mississippi State University, Starkville, MS, USA","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","25 Jan 2021","2021","14","","1832","1847","This article investigates the effectiveness of multiclassifier fusion technique on domain adaptation for remote sensing image classification. Since it is impossible to find a domain adaptation method that is optimal for different datasets, and it is also difficult to select the best base classifier for domain-invariant features, multiple domain adaptation fusion (MDAF) method and the multiple base classifier fusion (MBCF) method are proposed to achieve a more stable and superior classification performance. The most crucial step of the weighted fusion approach is to assign weights for classifiers. It is known that different classifiers have varied performances on different subsets of data, and therefore a samplewise adaptive weight is more desirable than a fixed one. For each sample, a desired weight should be able to characterize the reliability of a classifier, so that the advantages of different classifiers can be exploited. We propose a neighborhood consistency based adaptive weighting method, which assigns a large weight to a classifier on a sample if the prediction of the sample is consistent to the predictions of its local neighbors. Experiments with three remote sensing images demonstrate the efficiency of the proposed weighting strategy in the proposed MDAF and MBCF methods.","2151-1535","","10.1109/JSTARS.2021.3049527","National Natural Science Foundation of China(grant numbers:61771437,61102104,91442201,41772376); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9314885","Classification;domain adaptation;multiclassifier fusion;neighborhood consistency;remote sensing","Remote sensing;Manifolds;Support vector machines;Image classification;Sensors;Probabilistic logic;Feature extraction","geophysical image processing;image classification;image fusion;pattern classification;remote sensing","weighted fusion approach;samplewise adaptive weight;adaptive weighting method;weighting strategy;remote sensing image classification;multiclassifier fusion technique;domain-invariant features;multiple domain adaptation fusion method;multiple base classifier fusion method;classification performance stability;MDAF;MBCF","","1","","39","CCBY","6 Jan 2021","","","IEEE","IEEE Journals"
"Research on ""Cyberspace Security Testing and Evaluation"" Technology Development Trend","W. Guo; H. Wang; Y. Tian; M. Xian",National University of Defense Technology; National University of Defense Technology; National University of Defense Technology; National University of Defense Technology,"2019 International Conference on Communications, Information System and Computer Engineering (CISCE)","22 Aug 2019","2019","","","363","367","With the development of network technology and the wide application of information system, people become more and more dependent on the network. The network information system attracts people's attention, and the problem of cyberspace security is increasingly prominent. To solve the problems of information leakage and network attack, we must first solve the problem of cyberspace security evaluation. We take the ""Cyberspace security test & evaluation technology"" for the theme, with a 1998-2018 (2019 data comparing only, not for analysis) in WoS (Web of Science) core data set (E - SCI) in 1666 high-quality paper as the data source, using Bibliometric, CiteSpace and VOSviewer analysis tools, and focus on the annual development trend, co-citation analysis and domain co-words of the field of cyberspace security testing and evaluation (hereafter referred to as the field). Our paper analyzes the early results, current hot spots and development trend of this field, in order to predict its future development direction and provide some guidance for related research.","","978-1-7281-3681-3","10.1109/CISCE.2019.00086","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8805907","Cyberspace security;Testing and evaluation;Scientific metrological analysis;The development trend","Handheld computers;Testing;Market research;Data integrity;Authentication","citation analysis;security of data","network technology;network information system;information leakage;cyberspace security evaluation;data source;network attack;bibliometric analysis tools;CiteSpace;VOSviewer analysis tools;co-citation analysis;cyberspace security testing and evaluation technology development trend","","","","7","","22 Aug 2019","","","IEEE","IEEE Conferences"
"Thwarting Unwanted Blockchain Content Insertion","R. Matzutt; M. Henze; J. H. Ziegeldorf; J. Hiller; K. Wehrle","Commun. & Distrib. Syst., RWTH Aachen Univ., Aachen, Germany; Commun. & Distrib. Syst., RWTH Aachen Univ., Aachen, Germany; Commun. & Distrib. Syst., RWTH Aachen Univ., Aachen, Germany; Commun. & Distrib. Syst., RWTH Aachen Univ., Aachen, Germany; Commun. & Distrib. Syst., RWTH Aachen Univ., Aachen, Germany","2018 IEEE International Conference on Cloud Engineering (IC2E)","17 May 2018","2018","","","364","370","Since the introduction of Bitcoin in 2008, blockchain systems have seen an enormous increase in adoption. By providing a persistent, distributed, and append-only ledger, blockchains enable numerous applications such as distributed consensus, robustness against equivocation, and smart contracts. However, recent studies show that blockchain systems such as Bitcoin can be (mis) used to store arbitrary content. This has already been used to store arguably objectionable content on Bitcoin's blockchain. Already single instances of clearly objectionable or even illegal content can put the whole system at risk by making its node operators culpable. To overcome this imminent risk, we survey and discuss the design space of countermeasures against the insertion of such objectionable content. Our analysis shows a wide spectrum of potential countermeasures, which are often combinable for increased efficiency. First, we investigate special-purpose content detectors as an ad hoc mitigation. As they turn out to be easily evadable, we also investigate content-agnostic countermeasures. We find that mandatory minimum fees as well as mitigation of transaction manipulability via identifier commitments significantly raise the bar for inserting harmful content into a blockchain.","","978-1-5386-5008-0","10.1109/IC2E.2018.00070","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8360355","Bitcoin;blockchain;security;objectionable content;countermeasure","Bitcoin;Peer-to-peer computing;Public key;Face","Internet;risk management;security of data","imminent risk;increased efficiency;special-purpose content detectors;content-agnostic countermeasures;harmful content;blockchain systems;distributed consensus;smart contracts;arbitrary content;arguably objectionable content;clearly objectionable content;even illegal content;Bitcoin blockchain;unwanted blockchain content insertion thwarting;ad hoc mitigation;identifier commitments","","16","","29","","17 May 2018","","","IEEE","IEEE Conferences"
"Toward a novel rule-based attack description and response language","S. Souissi","INFRES Department, Telecom ParisTech, Paris, France","2015 11th International Conference on Information Assurance and Security (IAS)","16 Jun 2016","2015","","","44","49","In recent years, attacks have become more diverse and complex, their detection has emerged as a major issue and a primary security challenge. There is a need to represent and share information about these attacks. This paper presents a new language for attack detection and response. The objective is to simplify complex rules' expression, thanks to a modular and intuitive syntax that gives a high power of expression. The originality of our approach is that rules' syntax can be deduced from a certain behavior or automatically generated from a valid behavioral scenario. The paper presents the main concepts behind the proposed approach that deals with the growing complexity of information systems, applications and attacks.","","978-1-4673-8715-6","10.1109/ISIAS.2015.7492743","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7492743","attack description;detection rules;attack language;composition;security event","Security;Syntactics;Complexity theory;Correlation;Protocols;Context;Proposals","","","","1","","16","","16 Jun 2016","","","IEEE","IEEE Conferences"
"Wireless Avionics Intracommunications: A Survey of Benefits, Challenges, and Solutions","P. Park; P. Di Marco; J. Nah; C. Fischione","Department of Radio and Information Communications Engineering, Chungnam National University, Daejeon, South Korea; Department of Information Engineering, Computer Science and Mathematics, University of L’Aquila, L’Aquila, Italy; Department of Electrical Engineering, Chungnam National University, Daejeon, South Korea; Department of Network and Systems Engineering, School of Engineering, KTH Royal Institute of Technology, Stockholm, Sweden","IEEE Internet of Things Journal","7 May 2021","2021","8","10","7745","7767","In the aeronautics industry, wireless avionics intracommunications (WAICs) have a tremendous potential to improve efficiency and flexibility while reducing weight, fuel consumption, and maintenance costs over traditional wired avionics systems. This survey starts with an overview of the major benefits and opportunities in the deployment of wireless technologies for critical applications in an aircraft. The current state of the art is presented in terms of system classifications based on data rate demands and transceiver installation locations. We then discuss major technical challenges in the design and realization of the envisioned aircraft applications. Although WAIC has aspects and requirements similar to mission-critical applications of industrial automation, it also has specific issues, such as wireless channels, complex structures, operations, and safety of the aircraft that make this area of research self-standing and challenging. Existing wireless techniques are discussed to investigate the applicability of the current solutions for the critical operations of an aircraft. Specifically, IEEE 802.15.4-based and Bluetooth-based solutions are discussed for low data rate applications, whereas IEEE 802.11-based and UWB-based solutions are considered for high data rate applications. We conclude the survey by highlighting major research directions in this emerging area.","2327-4662","","10.1109/JIOT.2020.3038848","Basic Research Laboratory of the National Research Foundation (NRF)(grant numbers:NRF-2020R1A4A2002021); Institute of Information and Communications Technology Planning and Evaluation; Korea Government(grant numbers:2020-0-00187); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9262952","Industrial wireless networks;mission-critical communications;real-time systems;wireless avionics intracommunications (WAIC)","Aircraft;Aerospace electronics;Wireless communication;Wireless sensor networks;Communication system security;Aerospace control;Gears","aerospace safety;aircraft communication;avionics;Bluetooth;radio transceivers;ultra wideband communication;wireless channels;wireless LAN;Zigbee","IEEE 802.11-based solutions;wired avionics systems;IEEE 802.15.4-based solutions;Bluetooth-based solutions;wireless techniques;wireless channels;industrial automation;mission-critical applications;envisioned aircraft applications;transceiver installation locations;wireless technologies;fuel consumption;WAIC;aeronautics industry;wireless avionics intracommunications;UWB-based solutions","","3","","188","IEEE","18 Nov 2020","","","IEEE","IEEE Journals"
"Review of Classification Methods on Unbalanced Data Sets","L. Wang; M. Han; X. Li; N. Zhang; H. Cheng","School of Computer Science and Engineering, North Minzu University, Yinchuan, China; School of Computer Science and Engineering, North Minzu University, Yinchuan, China; School of Computer Science and Engineering, North Minzu University, Yinchuan, China; School of Computer Science and Engineering, North Minzu University, Yinchuan, China; School of Computer Science and Engineering, North Minzu University, Yinchuan, China","IEEE Access","30 Apr 2021","2021","9","","64606","64628","This paper studies the classification of unbalanced data sets. First, this kind of data sets is briefly introduced, and then the classification methods of unbalanced data sets are analyzed in detail from different perspectives such as data sampling method, algorithm level, feature level, cost-sensitive function, and deep learning. In addition, the data sampling methods are divided into different technologies for introduction: unbalanced data set classification method based on synthetic minority over-sampling technology (SMOTE), support vector machine (SVM) technology, and k-nearest neighbor (KNN) technology, etc. Then, the advantages and disadvantages of these methods are compared. Finally, the evaluation criteria of the unbalanced data set classifier are summarized, and the future work directions are prospected and summarized.","2169-3536","","10.1109/ACCESS.2021.3074243","National Nature Science Foundation of China(grant numbers:62062004); Ningxia Natural Science Foundation Project(grant numbers:2020AAC03216); Postgraduate Innovation Project of Northern Minzu University(grant numbers:YCX20082); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9408661","Unbalanced data sets;classification;sampling methods;algorithm level;feature level","Classification algorithms;Sampling methods;Support vector machines;Security;Safety;Deep learning;Boosting","image classification;learning (artificial intelligence);pattern classification;sampling methods;support vector machines","unbalanced data sets;synthetic minority over-sampling technology;classification method;data sampling method","","1","","103","CCBY","20 Apr 2021","","","IEEE","IEEE Journals"
"Toward Full Enterprise Software Support on nDPI","G. A. Radityatama; C. Lim; H. P. Ipung","Swiss German University, Faculty of Engineering and Information Technology, Tangerang, Banten, 15143, Indonesia; Swiss German University, Faculty of Engineering and Information Technology, Tangerang, Banten, 15143, Indonesia; Swiss German University, Faculty of Engineering and Information Technology, Tangerang, Banten, 15143, Indonesia","2018 6th International Conference on Information and Communication Technology (ICoICT)","11 Nov 2018","2018","","","1","6","Next Generation Firewall (NGFW) adds new capabilities of a standard firewall with an ability to inspect packets' contents, thus increasing precision. Three main usages of NGFW are to improve the Quality of Service (QoS) of a business, as an application-based filtering firewall, and to protect the network from known security threats. A complete NGFW system has three main components: Deep Packet Inspection (DPI), Intrusion Prevention System (IPS), and an extra-firewall intelligence mechanism. One example of open-source DPI implementations is called nDPI. As the number of enterprise applications (used in the commercial organizations) continues to rise, nDPI is also lagging in terms of coverage for enterprise software support. The aim of this research is to design and implement better enterprise-grade software support protocols on nDPI. Five common enterprise applications were chosen and implemented. The experiment results were then compared with the commercial implementation of NGFW in terms of overall precision and performance of nDPI. The results show that the accuracy of nDPI the new protocols implemented reaches more than 90% with a small (less than 3,5%) increase of CPU execution time and very small (less than 1%) increase of peak heap memory usage.","","978-1-5386-4572-7","10.1109/ICoICT.2018.8528792","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8528792","Next Generation Firewall;Deep Packet Inspection;Protocol Identification;Enterprise Software","IP networks;Protocols;Software;Measurement;Tools;Inspection;Feature extraction","authorisation;cryptographic protocols;firewalls;quality of service;telecommunication traffic","Next Generation Firewall;application-based filtering firewall;full enterprise software support;nDPI;quality of service;commercial implementation;common enterprise applications;enterprise-grade software support protocols;commercial organizations;open-source DPI implementations;extra-firewall intelligence mechanism;Intrusion Prevention System;Deep Packet Inspection;complete NGFW system;known security threats;standard firewall","","","","16","","11 Nov 2018","","","IEEE","IEEE Conferences"
"An Adaptive Trust Boundary Protection for IIoT Networks Using Deep-Learning Feature-Extraction-Based Semisupervised Model","M. M. Hassan; S. Huda; S. Sharmeen; J. Abawajy; G. Fortino","College of Computer and Information Sciences, King Saud University, Riyadh, Saudi Arabia; School of Information Technology, Deakin University, Melbourne, VIC, Australia; School of Information Technology, Deakin University, Melbourne, VIC, Australia; School of Information Technology, Deakin University, Melbourne, VIC, Australia; Department of Informatics, Modeling, Electronics, and Systems, University of Calabria, Rende, Italy","IEEE Transactions on Industrial Informatics","11 Jan 2021","2021","17","4","2860","2870","The rapid development of Internet of Things (IoT) platforms provides the industrial domain with many critical solutions, such as joint venture virtual production systems. However, the extensive interconnection of industrial systems with corporate systems in industrial Internet of Things (IIoT) networks exposes the industrial domain to severe cyber risks. Because of many proprietary multilevel protocols, limited upgrade opportunities, heterogeneous communication infrastructures, and a very large trust boundary, conventional IT security fails to prevent cyberattacks against IIoT networks. Recent secure protocols, such as secure distributed network protocol (DNP 3.0), are limited to weak hash functions for critical response time requirements. As a complementary, we propose an adaptive trust boundary protection for IIoT networks using a deep-learning, feature-extraction-based semisupervised model. Our proposed approach is novel in that it is compatible with multilevel protocols of IIoT. The proposed approach does not require any manual effort to update the attack databases and can learn the rapidly changing natures of unknown attack models using unsupervised learnings and unlabeled data from the wild. Therefore, the proposed approach is resilient to emerging cyberattacks and their dynamic nature. The proposed approach has been verified using a real IIoT testbed. Extensive experimental analysis of the attack models and results shows that the proposed approach significantly improves the identification of attacks over conventional security control techniques.","1941-0050","","10.1109/TII.2020.3015026","King Saud University(grant numbers:RSP-2020/18); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9162532","Cyberattack models;deep learning;IIoT;industrial control system;protocol vulnerabilities;secure DNP3.0;semisupervised model;trust boundary protection","Protocols;Informatics;Internet of Things;Security;Machine learning;Adaptation models;Process control","feature extraction;Internet of Things;protocols;security of data;unsupervised learning","corporate systems;industrial Internet of Things networks;industrial domain;severe cyber risks;DNP 3.0;unlabeled data;deep-learning feature-extraction;industrial systems;joint venture virtual production systems;critical solutions;conventional security control techniques;unsupervised learnings;unknown attack models;semisupervised model;adaptive trust boundary protection;critical response time requirements;secure distributed network protocol;IIoT networks;heterogeneous communication infrastructures;proprietary multilevel protocols","","4","","37","IEEE","7 Aug 2020","","","IEEE","IEEE Journals"
"A Unified Architectural Approach for Cyberattack-Resilient Industrial Control Systems","C. Zhou; B. Hu; Y. Shi; Y. -C. Tian; X. Li; Y. Zhao","Key Laboratory of Image Processing and Intelligent Control, Ministry of Education, School of Artificial Intelligence and Automation, Huazhong University of Science and Technology, Wuhan, China; Key Laboratory of Image Processing and Intelligent Control, Ministry of Education, School of Artificial Intelligence and Automation, Huazhong University of Science and Technology, Wuhan, China; Department of Mechanical Engineering, University of Victoria, Victoria, BC, Canada; School of Computer Science, Queensland University of Technology, Brisbane, QLD, Australia; Key Laboratory of Image Processing and Intelligent Control, Ministry of Education, School of Artificial Intelligence and Automation, Huazhong University of Science and Technology, Wuhan, China; Key Laboratory of Image Processing and Intelligent Control, Ministry of Education, School of Artificial Intelligence and Automation, Huazhong University of Science and Technology, Wuhan, China","Proceedings of the IEEE","23 Mar 2021","2021","109","4","517","541","With the rapid development of functional requirements in the emerging Industry 4.0 era, modern industrial control systems (ICSs) are no longer isolated islands, making them more vulnerable to various cyberattack threats. Cyberattacks on ICSs may have disruptive consequences, such as significant social and economic losses. To proactively address the security issue of ICSs, this article presents a unified architectural approach from the perspectives of cyberthreats on ICSs, security-related ICS technologies, and methods for ICSs. It incorporates secure networks, secure control systems, secure physical processes, and their interactions seamlessly into a unified framework. To increase the resistance of ICSs against intrusions, the network security in our architectural approach is to secure the data in motion through the integration of secure network architecture, secure industrial network protocols, and secure end-to-end communications. The protection of control systems in our architectural approach is risk-based and hierarchical and encompasses prevention- and tolerance-centric defenses. It provides a layer-by-layer defense so that an acceptable level of cybersecurity risk is achieved and maintained. Aiming to maintain the stable operation of physical ICS processes, the secure control in our architectural approach implements a security process against process-aware attacks through a resilient safety control scheme. The global and systematic architectural approach presented in this article for the ICS cybersecurity will help facilitate the design and implementation of cyberattack-resilient ICSs in the networked world. For further development of ICS security technologies, emerging challenges are identified and discussed to motivate future research efforts.","1558-2256","","10.1109/JPROC.2020.3034595","National Natural Science Foundation of China(grant numbers:61433006,61873103,61272204); National Key R&D Program of China(grant numbers:2019YFB2006300); Australian Research Council (ARC) through the Discovery Project Scheme(grant numbers:DP160102571,DP170103305); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9266775","Cybersecurity;industrial control system (ICS);network;process;resilience;system","Security;Integrated circuits;Computer security;Cyberattack;Process control;Systematics;Resilience;Fourth Industrial Revolution;Networked control systems","computer network security;control engineering computing;industrial control;production engineering computing;protocols","social losses;emerging Industry 4.0 era;ICS security technologies;cyberattack-resilient ICSs;systematic architectural approach;resilient safety control scheme;security process;physical ICS processes;secure end-to-end communications;secure industrial network protocols;secure network architecture;network security;secure physical processes;secure control systems;secure networks;security-related ICS technologies;security issue;economic losses;cyberattack threats;emerging Industry;cyberattack-resilient industrial control systems","","3","","203","IEEE","23 Nov 2020","","","IEEE","IEEE Journals"
"Trusted computation with an adversarial cloud","S. D. Bopardikar; A. Speranzon; C. Langbort","Systems Department, United Technologies Research Center, USA; Systems Department, United Technologies Research Center, USA; University of Illinois Urbana Champaign, USA","2015 American Control Conference (ACC)","30 Jul 2015","2015","","","2445","2452","We consider the problem of computation in a cloud environment where either the data or the computation may be corrupted by an adversary. We assume that a small fraction of the data is stored locally at a client during the upload process to the cloud and that this data is trustworthy. We formulate the problem within a game theoretic framework where the client needs to decide an optimal fusion strategy using both non-trusted information from the cloud and local trusted data, given that the adversary on the cloud is trying to deceive the client by biasing the output to a different value/set of values. We adopt an Iterated Best Response (IBR) scheme for each player to update its action based on the opponent's announced computation. At each iteration, the cloud reveals its output to the client, who then computes the best response as a linear combination of its private local estimate and of the untrusted cloud output. We characterize equilibrium conditions for both the scalar and vector cases of the computed value of interest. Necessary and sufficient conditions for convergence for the IBR are derived and insightful geometric interpretations of such conditions is discussed for the vector case. Numerical results are presented showing the convergence conditions are relatively tight.","2378-5861","978-1-4799-8684-2","10.1109/ACC.2015.7171099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7171099","Game theory;Adversarial Machine Learning;Equilibrium;Trusted Computation","Convergence;Games;Protocols;Security;Random variables;Cost function;Algorithm design and analysis","cloud computing;game theory;geometry;iterative methods;optimisation;security of data;trusted computing;vectors","trusted computation;adversarial cloud computing;game theoretic framework;optimal fusion strategy;iterated best response;IBR scheme;geometric interpretation;vector case","","1","","19","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Evasion Techniques: Sneaking through Your Intrusion Detection/Prevention Systems","T. Cheng; Y. Lin; Y. Lai; P. Lin","Department of Computer Science, National Chiao Tung University, Hsinchu, Taiwan, 300; Department of Computer Science and Information Engineering, National Chung Cheng University, Chiayi, Taiwan, 621; Department of Information Management, National Taiwan University of Science and Technology, Taipei, Taiwan, 106; Department of Computer Science and Information Engineering, National Chung Cheng University, Chiayi, Taiwan, 621","IEEE Communications Surveys & Tutorials","26 Oct 2012","2012","14","4","1011","1020","Detecting attacks disguised by evasion techniques is a challenge for signature-based Intrusion Detection Systems (IDSs) and Intrusion Prevention Systems (IPSs). This study examines five common evasion techniques to determine their ability to evade recent systems. The denial-of-service (DoS) attack attempts to disable a system by exhausting its resources. Packet splitting tries to chop data into small packets, so that a system may not completely reassemble the packets for signature matching. Duplicate insertion can mislead a system if the system and the target host discard different TCP/IP packets with a duplicate offset or sequence. Payload mutation fools a system with a mutative payload. Shellcode mutation transforms an attacker's shellcode to escape signature detection. This study assesses the effectiveness of these techniques on three recent signature-based systems, and among them, explains why Snort can be evaded. The results indicate that duplicate insertion becomes less effective on recent systems, but packet splitting, payload mutation and shellcode mutation can be still effective against them.","1553-877X","","10.1109/SURV.2011.092311.00082","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6042389","IDS/IPS;evasion;attacks;signature","Payloads;IP networks;Computer crime;Handwriting recognition;Cryptography;Intrusion detection","","","","34","3","39","","13 Oct 2011","","","IEEE","IEEE Journals"
"Supervisory Control of Discrete-Event Systems under Attacks: An Overview and Outlook","A. Rashidinejad; B. Wetzels; M. Reniers; L. Lin; Y. Zhu; R. Su","Department of Mechanical Engineering, Eindhoven University of Technology, The Netherlands; Department of Mechanical Engineering, Eindhoven University of Technology, The Netherlands; Department of Mechanical Engineering, Eindhoven University of Technology, The Netherlands; School of Electrical and Electronic Engineering, Nanyang Technological University, Sinsanore; School of Electrical and Electronic Engineering, Nanyang Technological University, Sinsanore; School of Electrical and Electronic Engineering, Nanyang Technological University, Sinsanore","2019 18th European Control Conference (ECC)","15 Aug 2019","2019","","","1732","1739","Due to insecure network-based communications, cyber-physical systems face the risks of cyber attacks which might result in catastrophic damage. This paper provides an overview of existing approaches preventing damage caused by cyber attacks in the supervisory control of cyber-physical systems. The objective is to identify missing pieces, possible links and determine new directions for further research to improve the existing literature. For this purpose, first, we classify the current research works under a framework consisting of three dimensions: 1) the communication channel where an attack can happen, 2) the attack impact on the transmitted data, and 3) the mechanism to prevent damage. This classification will then help us to compare the existing techniques and investigate how they can be improved to get closer to the ideal scenario where most kinds of attacks can be handled so that the closed-loop system remains safe.","","978-3-907144-00-8","10.23919/ECC.2019.8795849","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8795849","","","cyber-physical systems;discrete event systems;security","closed-loop system;attack impact;communication channel;catastrophic damage;cyber attacks;cyber-physical systems;network-based communications;discrete-event systems;supervisory control","","5","","61","","15 Aug 2019","","","IEEE","IEEE Conferences"
"Smart Cities: A Survey on Data Management, Security, and Enabling Technologies","A. Gharaibeh; M. A. Salahuddin; S. J. Hussini; A. Khreishah; I. Khalil; M. Guizani; A. Al-Fuqaha","German Jordanian University, Amman, Jordan; University of Waterloo, Waterloo, ON, Canada; Western Michigan University, Kalamazoo, MI, USA; New Jersey Institute of Technology, Newark, NJ, USA; Qatar Computing Research Institute, Doha, Qatar; University of Idaho, Moscow, ID, USA; Western Michigan University, Kalamazoo, MI, USA","IEEE Communications Surveys & Tutorials","20 Nov 2017","2017","19","4","2456","2501","Integrating the various embedded devices and systems in our environment enables an Internet of Things (IoT) for a smart city. The IoT will generate tremendous amount of data that can be leveraged for safety, efficiency, and infotainment applications and services for city residents. The management of this voluminous data through its lifecycle is fundamental to the realization of smart cities. Therefore, in contrast to existing surveys on smart cities we provide a data-centric perspective, describing the fundamental data management techniques employed to ensure consistency, interoperability, granularity, and reusability of the data generated by the underlying IoT for smart cities. Essentially, the data lifecycle in a smart city is dependent on tightly coupled data management with cross-cutting layers of data security and privacy, and supporting infrastructure. Therefore, we further identify techniques employed for data security and privacy, and discuss the networking and computing technologies that enable smart cities. We highlight the achievements in realizing various aspects of smart cities, present the lessons learned, and identify limitations and research challenges.","1553-877X","","10.1109/COMST.2017.2736886","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8003273","Smart cities;Internet of Things (IoT);data management;data security;network functions virtualization (NFV);software-defined networking (SDN);cloud computing","Smart cities;Data security;Data privacy;Tutorials;Internet of Things;Virtualization;Cloud computing;Software defined networking","computer network security;data privacy;Internet of Things","fundamental data management techniques;smart city;data lifecycle;tightly coupled data management;data security;enable smart cities;data-centric perspective","","98","","423","IEEE","7 Aug 2017","","","IEEE","IEEE Journals"
"A novel approach for secure routing protocol: To improve life of network","S. Bhutada; K. Kumar K.; K. Manisha","Dept.of. IT, SNIST, Hyderabad, Telangana, INDIA; Dept.of. IT, SNIST, Hyderabad, Telangana, INDIA; Dept.of. IT, SNIST, Hyderabad, Telangana, INDIA","2014 International Conference on Contemporary Computing and Informatics (IC3I)","26 Jan 2015","2014","","","112","117","An Ad-Hoc Wireless Network is a group of mobile, wireless nodes which cooperatively form a network independent of any fixed infrastructure or centralized administration. In this scenario, Network continuity is the ability of a network keeping connected under various attacks and failures, which is the most important issue in the design and performance of wireless ad hoc and sensor networks. Wireless Ad-hoc low-power networks are an exciting research direction in Network Durability, sensing and ubiquitous computing. The deployment of sensor networks in security and safety critical environments requires secure communication primitives. In this article, we explore resource depletion attacks at the routing protocol layer and packet forwarding, which invariably disable networks by quickly draining nodes power, is called “Vampire Attack”. These attacks are not specific to any protocol, but rather depend on the properties of many classes of routing protocols. In existing systems finding out the vampire attack is done at destination for each received packet. In our proposed system, we developed a system which mitigates these vampire attacks by saving bandwidth, power and time. Validation of route will be checked at each node to find out persistence of vampire attacks quickly and if found avoids it immediately.","","978-1-4799-6629-5","10.1109/IC3I.2014.7019734","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7019734","Ad-Hoc Network;Vampire Attacks;Routing and Packet Forwarding","Routing protocols;Ad hoc networks;Cryptography;Wireless sensor networks;Routing","ad hoc networks;routing protocols","secure routing protocol;network continuity;wireless ad-hoc low-power networks;network durability;ubiquitous computing;resource depletion attacks;vampire attack","","","","32","","26 Jan 2015","","","IEEE","IEEE Conferences"
