"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Survey of Networking Applications Applying the Software Defined Networking Concept Based on Machine Learning","Y. Zhao; Y. Li; X. Zhang; G. Geng; W. Zhang; Y. Sun","Shandong Provincial Key Laboratory of Computer Networks, Shandong Computer Science Center (National Supercomputer Center in Jinan), Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; Shandong Provincial Key Laboratory of Computer Networks, Shandong Computer Science Center (National Supercomputer Center in Jinan), Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; Shandong Provincial Key Laboratory of Computer Networks, Shandong Computer Science Center (National Supercomputer Center in Jinan), Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; China Internet Network Information Center, Beijing, China; Shandong Provincial Key Laboratory of Computer Networks, Shandong Computer Science Center (National Supercomputer Center in Jinan), Qilu University of Technology (Shandong Academy of Sciences), Jinan, China; Branch Training Center in Shandong Province, China United Network Telecommunications Group, Jinan, China","IEEE Access","26 Jul 2019","2019","7","","95397","95417","The main task of future networks is to build, as much as possible, intelligent networking architectures for intellectualization, activation, and customization. Software-defined networking (SDN) technology breaks the tight coupling between the control plane and the data plane in the traditional network architecture, making the controllability, security, and economy of network resources into a reality. As one of the important actualization methods of artificial intelligence (AI), machine learning (ML), combined with SDN architecture will have great potential in areas, such as network resource management, route planning, traffic scheduling, fault diagnosis, and network security. This paper presents the network applications combined with SDN concepts based on ML from two perspectives, namely the perspective of ML algorithms and SDN network applications. From the perspective of ML algorithms, this paper focuses on the applications of classical ML algorithms in SDN-based networks, after a characteristic analysis of algorithms. From the other perspective, after classifying the existing network applications based on the SDN architecture, the related ML solutions are introduced. Finally, the future development of the ML algorithms and SDN concepts is discussed and analyzed. This paper occupies the intersection of the AI, big data, computer networking, and other disciplines; the AI itself is a new and complex interdisciplinary field, which causes the researchers in this field to often have different professional backgrounds and, sometimes, divergent research purposes. This paper is necessary and helpful for researchers from different fields to accurately master the key issues.","2169-3536","","10.1109/ACCESS.2019.2928564","National Natural Science Foundation of China(grant numbers:61802233); Natural Science Foundation of Shandong Province(grant numbers:ZR2018MF010,ZR2016YL001,ZR2016YL004,ZR2016YL008); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8762138","Artificial intelligence;machine learning;network management;software-defined networking","Classification algorithms;Numerical models;Software defined networking;Machine learning;Computer architecture;Prediction algorithms","computer network management;learning (artificial intelligence);software defined networking;telecommunication traffic","network resource management;network security;SDN concepts;SDN network applications;SDN-based networks;SDN architecture;AI;computer networking;machine learning;intelligent networking architectures;software-defined networking;control plane;data plane;network resources;ML algorithms","","18","","155","CCBY","15 Jul 2019","","","IEEE","IEEE Journals"
"Toward Secure Outsourced Middlebox Services: Practices, Challenges, and Beyond","C. Wang; X. Yuan; Y. Cui; K. Ren",NA; NA; NA; NA,"IEEE Network","26 Jan 2018","2018","32","1","166","171","Modern enterprise networks heavily rely on ubiquitous network middleboxes for advanced traffic processing such as deep packet inspection, traffic classification, and load balancing. Recent advances in NFV have pushed forward the paradigm of migrating in-house middleboxes to third-party providers as software-based services for reduced cost yet increased scalability. Despite its potential, this new service model also raises new security and privacy concerns, as traffic is now redirected and processed in an untrusted environment. In this article, we survey recent efforts in the direction of enabling secure outsourced middlebox functions, and identify open challenges for researchers and practitioners to further investigate solutions toward secure middlebox services.","1558-156X","","10.1109/MNET.2017.1700060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8010761","","Middleboxes;Pattern matching;Inspection;Protocols;Encryption","data privacy;outsourcing;security of data;ubiquitous computing;virtualisation","outsourced middlebox services;modern enterprise networks;ubiquitous network middleboxes;deep packet inspection;traffic classification;load balancing;NFV;in-house middleboxes;third-party providers;secure outsourced middlebox functions;secure middlebox services","","8","","15","","15 Aug 2017","","","IEEE","IEEE Magazines"
"A Hybrid Deep Random Neural Network for Cyberattack Detection in the Industrial Internet of Things","Z. E. Huma; S. Latif; J. Ahmad; Z. Idrees; A. Ibrar; Z. Zou; F. Alqahtani; F. Baothman","School of Electrical Engineering and Computer Science, National University of Science and Technology, Islamabad, Pakistan; State Key Laboratory of ASIC and System, School of Information Science and Engineering, Fudan University, Shanghai, China; School of Computing, Edinburgh Napier University, Edinburgh, U.K.; State Key Laboratory of ASIC and System, School of Information Science and Engineering, Fudan University, Shanghai, China; Department of Electrical Engineering, Wah Engineering College, University of Wah, Wah Cantt, Pakistan; State Key Laboratory of ASIC and System, School of Information Science and Engineering, Fudan University, Shanghai, China; Department of Computer Science, King Fahad Naval Academy, Saudi Arabia; Faculty of Computing and Information Technology, King Abdul Aziz University, Jeddah, Saudi Arabia","IEEE Access","14 Apr 2021","2021","9","","55595","55605","The Industrial Internet of Things (IIoT) refers to the use of traditional Internet of Things (IoT) concepts in industrial sectors and applications. IIoT has several applications in smart homes, smart cities, smart grids, connected cars, and supply chain management. However, these systems are being more frequently targeted by cybercriminals. Deep learning and big data analytics have great potential in designing and developing robust security mechanisms for IIoT networks. In this paper, a novel hybrid deep random neural network (HDRaNN) for cyberattack detection in the IIoT is presented. The HDRaNN combines a deep random neural network and a multilayer perceptron with dropout regularization. The proposed technique is evaluated using two IIoT security-related datasets: (i) DS2OS and (ii) UNSW-NB15. The performance of the proposed scheme is analyzed through a number of performance metrics such as accuracy, precision, recall, F1 score, log loss, Region of Convergence (ROC), and Area Under the Curve (AUC). The HDRaNN classified 16 different types of cyberattacks using with higher accuracy of 98% and 99% for DS2OS and UNSW-NB15, respectively. To measure the effectiveness of the proposed scheme, the performance metrics are also compared with several state-of-the-art attack detection algorithms. The findings of HDRaNN proved its superior performance over other DL-based schemes. The deployment perspective of the proposed work is also highlighted in this work.","2169-3536","","10.1109/ACCESS.2021.3071766","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9399085","Attack detection;cybersecurity;deep learning;Industrial Internet of Things;random neural network","Industrial Internet of Things;Industries;Performance evaluation;Servers;Malware;Deep learning;Feature extraction","Big Data;computer network security;data analysis;data privacy;Internet of Things;learning (artificial intelligence);multilayer perceptrons;smart power grids;supply chain management","industrial sectors;smart homes;smart cities;smart grids;connected cars;supply chain management;deep learning;big data analytics;robust security mechanisms;IIoT networks;novel hybrid deep random neural network;HDRaNN;cyberattack detection;IIoT security-related datasets;DS2OS;performance metrics;UNSW-NB15;state-of-the-art attack detection algorithms;traditional Internet","","1","","29","CCBY","8 Apr 2021","","","IEEE","IEEE Journals"
"Decoupling Autoencoders for Robust One-vs-Rest Classification","M. Lübbering; M. Gebauer; R. Ramamurthy; C. Bauckhage; R. Sifa","Fraunhofer IAIS,Sankt Augustin,Germany; TU Berlin - ISE,Berlin,Germany; Fraunhofer IAIS,Sankt Augustin,Germany; Fraunhofer IAIS,Sankt Augustin,Germany; Fraunhofer IAIS,Sankt Augustin,Germany","2021 IEEE 8th International Conference on Data Science and Advanced Analytics (DSAA)","20 Oct 2021","2021","","","1","10","One-vs-Rest (OVR) classification aims to distinguish a single class of interest from other classes. The concept of novelty detection and robustness to dataset shift becomes crucial in OVR when the scope of the rest class extends from the classes observed during training to unseen and possibly unrelated classes. In this work, we propose a novel architecture, namely Decoupling Autoencoder (DAE) to tackle the common issue of robustness w.r.t. out-of-distribution samples which is prevalent in classifiers such as multi-layer perceptrons (MLP) and ensemble architectures. Experiments on plain classification, outlier detection, and dataset shift tasks show DAE to achieve robust performance across these tasks compared to the baselines, which tend to fail completely, when exposed to dataset shift. While DAE and the baselines yield rather uncalibrated predictions on the outlier detection and dataset shift task, we found that DAE calibration is more stable across all tasks. Therefore, calibration measures applied to the classification task could also improve the calibration of the outlier detection and dataset shift scenarios for DAE.","","978-1-6654-2099-0","10.1109/DSAA53316.2021.9564136","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9564136","One vs Rest Classification;Outlier Detection;Dataset Shift","Training;Deep learning;Data science;Feature extraction;Robustness;Calibration;Risk management","","","","","","59","","20 Oct 2021","","","IEEE","IEEE Conferences"
"E-commerce (WEB) Application Security: Defense against Reconnaissance","A. C. Perera; K. Kesavan; S. V. Bannakkotuwa; C. Liyanapathirana; L. Rupasinghe","Dept. of Inf. Syst. Eng., Sri Lanka Inst. of Inf. Technol., Malabe, Sri Lanka; Dept. of Inf. Syst. Eng., Sri Lanka Inst. of Inf. Technol., Malabe, Sri Lanka; Dept. of Inf. Syst. Eng., Sri Lanka Inst. of Inf. Technol., Malabe, Sri Lanka; Dept. of Inf. Syst. Eng., Sri Lanka Inst. of Inf. Technol., Malabe, Sri Lanka; Dept. of Inf. Syst. Eng., Sri Lanka Inst. of Inf. Technol., Malabe, Sri Lanka","2016 IEEE International Conference on Computer and Information Technology (CIT)","13 Mar 2017","2016","","","732","742","Intrusion Detection/prevention Systems and web application firewalls provide important layer(s) of security for web applications. Even though they are well configured and maintained continually with latest attack signatures and profiles, they often fail when it comes to reconnaissance because the requests of reconnaissance to the web server often take a form of legitimate requests and they are unpredictable. Addition of signatures of reconnaissance or learning legitimate request patterns used to identify reconnaissance are practically infeasible because of the time, resource and performance issues. On the other hand IDS, IPS and WAFs prioritize ""attacks"" over the ""reconnaissance"" - thus, it always tends to consider most of the reconnaissance as ""events"" not ""incidents"" which enables the adversaries to have a good understanding/profile of the web applications. The goal of this research is to analyze the reconnaissance patterns which can bypass security layers such as IDS/IPS or WAF and providing a solution which can handle the reconnaissance without hindering the performance of the application. The proposed solution is demonstrated as a plugin for a known PHP framework.","","978-1-5090-4314-9","10.1109/CIT.2016.105","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7876413","Reconnaissance;Wireless Application Firewall;Intrusion Detection;Intrusion Prevention;Plugin and Web Application","Reconnaissance;Business;Web servers;Uniform resource locators;Firewalls (computing)","electronic commerce;firewalls;Internet","intrusion detection systems;intrusion prevention systems;Web application firewalls;attack signatures;attack profiles;Web server;legitimate request patterns;IDS;IPS;WAF;reconnaissance patterns;security layers;plugin;PHP framework;e-commerce application security","","1","","18","","13 Mar 2017","","","IEEE","IEEE Conferences"
"Economic Denial of Sustainability (EDoS) Detection using GANs in SDN-based Cloud","P. T. Dinh; M. Park","Soongsil University,Department of Information Communication, Materials, and Chemistry Convergence Technology,Seoul,South Korea,156-743; Soongsil University,Department of Information Communication, Materials, and Chemistry Convergence Technology,Seoul,South Korea,156-743","2020 IEEE Eighth International Conference on Communications and Electronics (ICCE)","16 Feb 2021","2021","","","135","140","Cloud computing is now considered to be the most cost-effective platform for offering business and consumer IT services over the Internet. However, it is prone to new vulnera-bilities. Specifically, a newly discovered type of attack, called an economic-denial-of-sustainability attack known as EDoS, exploits the pay-per-use model to scale up the resource usage over time to the degree that the cloud user has to pay for the unexpected usage charge. To prevent EDoS attacks, we propose an effective solution in the SDN-based cloud computing environment. We first introduce a machine-learning-based approach adopting a framework called MAD-GAN which applies an unsupervised multivariate anomaly detection technique based on Genera-tive Adversarial Networks (GANs), using the Long-Short-Term-Memory Recurrent Neural Networks (LSTM-RNN) to detect EDoS attacks. Its main idea is to produce an anomaly score at each time step by learning a multivariate attribute. We then generate a dynamic threshold score to compare with the anomaly score produced to classify the network traffic as EDoS traffic or normal traffic. By realistic tests, our proposed scheme is demonstrated to outperform existing methods for EDoS attack detection. The detailed experiments conducted with different levels of EDoS attacks show that the proposed scheme is an efficient, innovative approach to defend EDoS attacks in the SDN-based cloud.","","978-1-7281-5471-8","10.1109/ICCE48956.2021.9352082","National Research Foundation of Korea; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9352082","Cloud computing security;economic denial of sustainability (EDoS);software-defined networking;machine learning;network function virtualization","Economics;Cloud computing;Recurrent neural networks;Telecommunication traffic;Sustainable development;Gallium nitride;Virtualization","cloud computing;Internet;learning (artificial intelligence);neural nets;recurrent neural nets;security of data","SDN-based cloud;economic denial;cloud computing;cost-effective platform;economic-denial-of-sustainability attack;cloud user;unexpected usage charge;EDoS attacks;machine-learning-based approach;MAD-GAN;unsupervised multivariate anomaly detection technique;Genera-tive Adversarial Networks;Long-Short-Term-Memory Recurrent Neural Networks;anomaly score;normal traffic;EDoS attack detection","","","","24","","16 Feb 2021","","","IEEE","IEEE Conferences"
"Cyber Security of Water SCADA Systems—Part II: Attack Detection Using Enhanced Hydrodynamic Models","S. Amin; X. Litrico; S. S. Sastry; A. M. Bayen","Department of Civil and Environmental Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA; Research and Development Center of Lyonnaise des Eaux, Bordeaux, France; Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, CA, USA; Department of Electrical Engineering and Computer Sciences, and the Department of Civil and Environmental Engineering, University of California, Berkeley, CA, USA","IEEE Transactions on Control Systems Technology","15 Aug 2013","2013","21","5","1679","1693","This paper investigates the problem of detection and isolation of attacks on a water distribution network comprised of cascaded canal pools. The proposed approach employs a bank of delay-differential observer systems. The observers are based on an analytically approximate model of canal hydrodynamics. Each observer is insensitive to one fault/attack mode and sensitive to other modes. The design of the observers is achieved by using a delay-dependent linear matrix inequality method. The performance of our model-based diagnostic scheme is tested on a class of adversarial scenarios based on a generalized fault/attack model. This model represents both classical sensor-actuator faults and communication network-induced deception attacks. Our particular focus is on stealthy deception attacks in which the attacker's goal is to pilfer water through canal offtakes. Our analysis reveals the benefits of accurate hydrodynamic models in detecting physical faults and cyber attacks to automated canal systems. We also comment on the criticality of sensor measurements for the purpose of detection. Finally, we discuss the knowledge and effort required for a successful deception attack.","1558-0865","","10.1109/TCST.2012.2211874","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6307833","Delay systems;fault diagnosis;intrusion detection;supervisory control;supervisory control and data acquisition (SCADA) systems","Irrigation;Observers;Logic gates;Mathematical model;Vectors;Hydrodynamics;Analytical models","actuators;canals;hydrodynamics;linear matrix inequalities;observers;SCADA systems;security of data;sensors;water supply","Cyber security;water SCADA systems;attack detection;enhanced hydrodynamic models;attack isolation;water distribution network;cascaded canal pools;delay-differential observer systems;canal hydrodynamics;observer design;delay-dependent linear matrix inequality method;model-based diagnostic scheme;generalized fault-attack model;sensor-actuator faults;communication network-induced deception attacks;stealthy deception attacks;water pilfering;canal offtakes;physical fault detection;Cyber attack detection;automated canal systems;sensor measurement criticality;supervisory control and data acquisition","","91","","28","","19 Sep 2012","","","IEEE","IEEE Journals"
"A Comprehensive Survey of Voice over IP Security Research","A. D. Keromytis","Department of Computer Science, Mail Code 0401, Columbia University in the City of New York, New York, NY 10027, USA","IEEE Communications Surveys & Tutorials","3 May 2012","2012","14","2","514","537","We present a comprehensive survey of Voice over IP security academic research, using a set of 245 publications forming a closed cross-citation set. We classify these papers according to an extended version of the VoIP Security Alliance (VoIPSA) Threat Taxonomy. Our goal is to provide a roadmap for researchers seeking to understand existing capabilities and to identify gaps in addressing the numerous threats and vulnerabilities present in VoIP systems. We discuss the implications of our findings with respect to vulnerabilities reported in a variety of VoIP products. We identify two specific problem areas (denial of service, and service abuse) as requiring significant more attention from the research community. We also find that the overwhelming majority of the surveyed work takes a black box view of VoIP systems that avoids examining their internal structure and implementation. Such an approach may miss the mark in terms of addressing the main sources of vulnerabilities, i.e., implementation bugs and misconfigurations. Finally, we argue for further work on understanding cross-protocol and cross-mechanism vulnerabilities (emergent properties), which are the byproduct of a highly complex system-of-systems and an indication of the issues in future large-scale systems.","1553-877X","","10.1109/SURV.2011.031611.00112","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5742777","VoIP;SIP;security","Servers;Protocols;Media;Authentication;Taxonomy;Internet telephony","Internet telephony;telecommunication security","voice over IP security research;voice over IP security academic research;VoIP Security Alliance;VoIPSA Threat Taxonomy;VoIP systems;VoIP products;cross-protocol;cross-mechanism vulnerabilities;system-of-systems;large-scale systems","","83","1","268","","5 Apr 2011","","","IEEE","IEEE Journals"
"Clustering malicious spam in email systems using mass mailing","A. Kumari; N. Agrawal; U. Lilhore","Computer Science & Engineering, NRI Institute of Information Science, & Technology Bhopal, India; Computer Science & Engineering, NRI Institute of Information Science, & Technology, Bhopal, India; Computer Science & Engineering, NRI Institute of Information Science, & Technology, Bhopal, India","2018 2nd International Conference on Inventive Systems and Control (ICISC)","28 Jun 2018","2018","","","870","875","Email is one of the most common ways people communicate, ranging from internal meeting requests, to distribution of documents. Apart from general uses email is now used for security to bank accounts, social networking accounts. Once an attacker gets access to one's email account, attacker may get access to all other accounts related to that email account like bank account, social networking account through password recovery mechanism. Attackers, though, recognize this importance and try to get access to email account or hamper the email services from normal functioning most common way of paralyzing an email system is through mass mailing attacks. This paper proposed a novel approach for identifying and generating a network attack signature to identify mass mailing attack. Generated signature identifies the initial signs of denial of service attack on SMTP server. Initial identification of attack might help the network administrator to take suitable action to further stop the high intensity attacks. Novel approach may restrain and prevent circulation of mass-mailing attacks in the network.","","978-1-5386-0807-4","10.1109/ICISC.2018.8399040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399040","Email;Web mining;Dos Attack;Email Bombing;Mass mailing","Electronic mail;Postal services;Servers;Protocols;Optics;Security;Testing","Internet;pattern clustering;security of data;unsolicited e-mail","email account;bank account;email services;email system;mass mailing attack;network attack signature;mass-mailing attacks;social networking accounts;denial of service attack","","","","20","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Performance-Based Cyber Resilience Metrics: An Applied Demonstration Toward Moving Target Defense","S. Hossain-McKenzie; C. Lai; A. Chavez; E. Vugrin",Sandia National Laboratories; Sandia National Laboratories; Sandia National Laboratories; Sandia National Laboratories,"IECON 2018 - 44th Annual Conference of the IEEE Industrial Electronics Society","30 Dec 2018","2018","","","766","773","Energy resilience has emerged as a national security priority over the past fifteen years. Recent research efforts have aimed to develop metrics and analysis methods for energy resilience, but most of those efforts have focused on extreme weather and other natural hazards as the threat of interest. This paper introduces a novel set of resilience metrics and exemplifies how they can be applied to analyze resilience for growing concerns about cyber threats. The metrics are formally described with mathematical equations and demonstrated in a case study that evaluates the resilience benefits of a new moving target defense technology.","2577-1647","978-1-5090-6684-1","10.1109/IECON.2018.8591764","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8591764","cyber resilience;metrics;moving target defense","Resilience;Measurement;Grippers;Cyberattack;Microgrids;IP networks","national security;security of data","natural hazards;cyber threats;resilience benefits;moving target defense technology;performance-based cyber resilience metrics;energy resilience;national security priority;extreme weather","","5","","18","","30 Dec 2018","","","IEEE","IEEE Conferences"
"Advanced Cyber-Physical Attack Classification with Extreme Gradient Boosting for Smart Transmission Grids","C. Hu; J. Yan; C. Wang","Concordia Institute for Information Systems Engineering, Concordia University,Montréal,Québec,Canada,H3G 1M8; Concordia Institute for Information Systems Engineering, Concordia University,Montréal,Québec,Canada,H3G 1M8; Concordia Institute for Information Systems Engineering, Concordia University,Montréal,Québec,Canada,H3G 1M8","2019 IEEE Power & Energy Society General Meeting (PESGM)","30 Jan 2020","2019","","","1","5","The power grids are transforming into the cyber-physical smart grid with increasing two-way communications and abundant data flows. Despite the efficiency and reliability promised by this transformation, the growing threats and incidences of cyber attacks targeting the physical power systems have exposed severe vulnerabilities. To detect and identify attack threats from the heterogeneous cyber-physical information in the smart grid, this paper proposes an ensemble learning-based attack classifier using extreme gradient boosting (XGBoost). Compare with the popular single-classifier based approaches, the XG Boost-based attack classifier can effectively learn from the multi-sourced data to pinpoint attacks from normal and fault scenarios. Considering the potential imbalance of data samples among normal, fault, and attack samples, the paper also utilizes imbalance learning technique to boost the balance of data and subsequently the performance of XGboost. The proposed classifier is evaluated on a cyber-physical power system dataset collected from a high-fidelity hardware-in-the-loop smart grid testbed. The overall classification accuracy achieves over 99%, an effective 4% increase over the state-of-the-art, while maintaining over 95% accuracy in more complex, dynamic scenarios.","1944-9933","978-1-7281-1981-6","10.1109/PESGM40551.2019.8973679","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8973679","Smart grid;cyber-physical security;attack classification;ensemble learning;XGBoost","","cyber-physical systems;hardware-in-the loop simulation;learning (artificial intelligence);pattern classification;power engineering computing;power system security;power transmission faults;security of data;smart power grids","advanced cyber-physical attack classification;extreme gradient boosting;smart transmission grids;power grids;cyber-physical smart grid;ensemble learning-based attack classifier;XG Boost-based attack classifier;imbalance learning;cyber-physical power system;hardware-in-the-loop smart grid","","3","","21","","30 Jan 2020","","","IEEE","IEEE Conferences"
"Stacking Ensemble-based XSS Attack Detection Strategy Using Classification Algorithms","S. Perumal; K. Sujatha P","Madras Institute of Technology,Department of Information Technology,Tamilnadu,India; Madras Institute of Technology,Department of Information Technology,Tamilnadu,India","2021 6th International Conference on Communication and Electronics Systems (ICCES)","2 Aug 2021","2021","","","897","901","The accessibility of the internet and mobile platforms has risen dramatically due to digital technology innovations. Web applications have opened up a variety of market possibilities by supplying consumers with a wide variety of digital technologies that benefit from high accessibility and functionality. Around the same time, web application protection continues to be an important challenge on the internet, and security must be taken seriously in order to secure confidential data. The threat is caused by inadequate validation of user input information, software developed without strict adherence to safety standards, vulnerability of reusable software libraries, software weakness, and so on. Through abusing a website's vulnerability, introduers are manipulating the user's information in order to exploit it for their own benefit. Then introduers inject their own malicious code, stealing passwords, manipulating user activities, and infringing on customers' privacy. As a result, information is leaked, applications malfunction, confidential data is accessed, etc. To mitigate the aforementioned issues, stacking ensemble based classifier model for Cross-site scripting (XSS) attack detection is proposed. Furthermore, the stacking ensembles technique is used in combination with different machine learning classification algorithms like k-Means, Random Forest and Decision Tree as base-learners to reliably detect XSS attack. Logistic Regression is used as meta-learner to predict the attack with greater accuracy. The classification algorithms in stacking model explore the problem in their own way and its results are given as input to the meta-learner to make final prediction, thus improving the overall detection accuracy of XSS attack in stacking than the individual models. The simulation findings demonstrate that the proposed model detects XSS attack successfully.","","978-1-6654-3587-1","10.1109/ICCES51350.2021.9489177","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9489177","Cross-site scripting (XSS) attack;k-Means clustering;Decision Tree;Random Forest;Stacking Ensembles;Logistic Regression;Classification;XSS payload","Uniform resource locators;Technological innovation;Software libraries;Cross-site scripting;Stacking;Predictive models;Classification algorithms","decision trees;Internet;learning (artificial intelligence);pattern classification;security of data;software libraries;software reusability","stacking ensemble-based XSS attack detection strategy;classification algorithms;internet platforms;mobile platforms;digital technology innovations;web applications;market possibilities;digital technologies;high accessibility;web application protection;confidential data;inadequate validation;user input information;strict adherence;safety standards;vulnerability;reusable software libraries;software weakness;website;introduers;manipulating user activities;applications malfunction;stacking ensemble based classifier model;Cross-site scripting attack detection;stacking ensembles technique;base-learners;meta-learner;stacking model;detection accuracy","","","","22","","2 Aug 2021","","","IEEE","IEEE Conferences"
"Theoretical Aspects of Cyber-Atack Modeling","P. Repp","Electrical Engineering Department, Perm National Research Polytechnic University, Perm, Russia","2018 International Russian Automation Conference (RusAutoCon)","21 Oct 2018","2018","","","1","5","The article is devoted to the analysis of data necessary for cyber-attacks simulation. The study examined the life cycle of a cyber-attack, the definition of its signature and the methods used to implement it. The security problem is considered at a local computer networks (LAN) level as an important structure-forming element of the industrial information network. The LAN in the office at an enterprise is the most vulnerable from the information security point of view. It is noted that the definition of the vulnerabilities of network protocols plays an important role in many areas, including a protocol security analysis, an application security, and an intrusion into the local network space detection. The analysis of the levels of the Open Systems Interconnection Basic Reference Model (OSI) is performed; each of the seven levels is aligned with the main LAN protocols. A system analysis of their vulnerabilities at the application level of the OSI model is performed. The paper resulted in proposing a universal classification, structuring desperate knowledge, as well as terms and concepts used in engineering practices. Various plans for experiments to simulate cyber-attacks with the purpose of diagnosing the level of safety of an industrial network are put forward.","","978-1-5386-4938-1","10.1109/RUSAUTOCON.2018.8501796","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8501796","simulation;cyber-attack;LAN;protocol;security","Protocols;Open systems;Security;Object oriented modeling;Mathematical model;Data models;Local area networks","computer networks;ISO standards;local area networks;open systems;protocols;security of data","cyber-atack modeling;cyber-attacks simulation;cyber-attack;industrial information network;network protocols;protocol security analysis;application security;local network space detection;Open Systems Interconnection Basic Reference Model;OSI model;industrial network;LAN protocols","","","","23","","21 Oct 2018","","","IEEE","IEEE Conferences"
"Higher-Fidelity Frugal and Accurate Quantile Estimation Using a Novel Incremental <italic>Discretized</italic> Paradigm","A. Yazidi; H. Hammer; B. J. Oommen","Department of Computer Science, OsloMet–Oslo Metropolitan University, Oslo, Norway; Department of Computer Science, OsloMet–Oslo Metropolitan University, Oslo, Norway; Department of ICT, University of Agder, Kristiansand, Norway","IEEE Access","24 May 2018","2018","6","","24362","24374","Traditional pattern classification works with the moments of the distributions of the features and involves the estimation of the means and variances. As opposed to this, more recently, research has indicated the power of using the quantiles of the distributions because they are more robust and applicable for nonparametric methods. The estimation of the quantiles is even more pertinent when one is mining data streams. However, the complexity of quantile estimation is much higher than the corresponding estimation of the mean and variance, and this increased complexity is more relevant as the size of the data increases. Clearly, in the context of infinite data streams, a computational and space complexity that is linear in the size of the data is definitely not affordable. In order to alleviate the problem complexity, recently, a very limited number of studies have devised <i>incremental</i> quantile estimators [1], [2]. Estimators within this class resort to updating the quantile estimates based on the most recent observation(s), and this yields updating schemes with a very small computational footprint-a constant-time (i.e., <i>O</i>(1)) complexity. In this paper, we pursue this research direction and present an estimator that we refer to as a higher-fidelity frugal [1] quantile estimator. First, it guarantees a substantial advancement of the family of Frugal estimators introduced in [1]. The highlight of the present scheme is that it works in the discretized space, and it is thus a pioneering algorithm within the theory of discretized algorithms.1 The convergence results that we have proven are based on the theory of stochastic point location [3], which we advocate as a new tool for solving a large class of online estimation problems. Extensive simulation results show that our estimator outperforms the original Frugal algorithm in terms of both speed and accuracy.","2169-3536","","10.1109/ACCESS.2018.2820501","Natural Sciences and Engineering Research Council of Canada; Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8328812","Quantile estimation;stochastic point location;discetized estimation","Estimation;Aerospace electronics;Complexity theory;Robustness;Monitoring;Data mining;Convergence","computational complexity;data mining;estimation theory;learning (artificial intelligence);maximum likelihood estimation;pattern classification;random processes;stochastic processes;tree data structures","computational complexity;space complexity;stochastic point location;discretized space;higher-fidelity frugal quantile estimator;incremental discretized paradigm;frugal estimators;quantile estimates;incremental quantile estimators;problem complexity;computational space complexity;infinite data streams;increased complexity;variances;means;accurate quantile estimation;online estimation problems","","","","38","OAPA","30 Mar 2018","","","IEEE","IEEE Journals"
