"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Machine Learning in IoT Security: Current Solutions and Future Challenges","F. Hussain; R. Hussain; S. A. Hassan; E. Hossain","API Operation and Delivery Squad, Royal Bank of Canada, Toronto, Canada; Networks and Blockchain Laboratory, Innopolis University, 420500, Russia; School of Electrical Engineering and Computer Science, National University of Sciences and Technology, Islamabad, Pakistan; Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, Canada","IEEE Communications Surveys & Tutorials","21 Aug 2020","2020","22","3","1686","1721","The future Internet of Things (IoT) will have a deep economical, commercial and social impact on our lives. The participating nodes in IoT networks are usually resource-constrained, which makes them luring targets for cyber attacks. In this regard, extensive efforts have been made to address the security and privacy issues in IoT networks primarily through traditional cryptographic approaches. However, the unique characteristics of IoT nodes render the existing solutions insufficient to encompass the entire security spectrum of the IoT networks. Machine Learning (ML) and Deep Learning (DL) techniques, which are able to provide embedded intelligence in the IoT devices and networks, can be leveraged to cope with different security problems. In this paper, we systematically review the security requirements, attack vectors, and the current security solutions for the IoT networks. We then shed light on the gaps in these security solutions that call for ML and DL approaches. Finally, we discuss in detail the existing ML and DL solutions for addressing different security problems in IoT networks. We also discuss several future research directions for ML- and DL-based IoT security.","1553-877X","","10.1109/COMST.2020.2986444","Discovery Grant from the Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060970","Internet of Things (IoT);IoT applications;security;attacks;privacy;machine learning;deep learning","Security;Privacy;Machine learning;Sensors;Electronic mail;Tutorials;Internet of Things","cryptography;data privacy;Internet of Things;learning (artificial intelligence);security of data;telecommunication security","machine Learning;IoT security;deep economical impact;commercial impact;social impact;IoT networks;privacy issues;current security solutions;different security problems;Machine Learning;entire security spectrum;IoT nodes","","33","","229","IEEE","8 Apr 2020","","","IEEE","IEEE Journals"
"Classification of Channel Access Attacks in Wireless Networks: A Deep Learning Approach","X. Wei; L. Li; C. Tang; M. Doroslovački; S. Subramaniam","National University of Defense Technology,The 63rd Research Institute,Nanjing,China,210007; The George Washington University,Department of Electrical and Computer Engineering,Washington, DC; China University of Mining and Technology,School of Computer Science and Technology,Xuzhou,China,221116; The George Washington University,Department of Electrical and Computer Engineering,Washington, DC; The George Washington University,Department of Electrical and Computer Engineering,Washington, DC","2020 IEEE 40th International Conference on Distributed Computing Systems (ICDCS)","23 Feb 2021","2020","","","809","819","Coping with diverse channel access attacks (CAAs) has been a major obstacle to realize the full potential of wireless networks as a basic building block of smart applications. Identifying and classifying different types of CAAs in a timely manner is a great challenge because of the inherently shared nature and randomness of the wireless medium. To overcome the difficulties encountered in existing methods, such as long latency, high data collection overhead, and limited applicable range, a deep learning-based CAA detection framework is proposed in this paper. First, we show the challenges of CAA classification by analyzing the impacts of CAAs on wireless network performance using an event-driven network simulator. Second, a state-transition model is built for the channel access process at a node, whose output sequences characterize the changing patterns of the node's transmission status in different CAA scenarios. Third, a deep learning-based CAA classification framework is presented, which takes state transition sequences of a node as input and outputs predicted CAA types. The performance of three deep neural networks, i.e., fully-connected, convolutional, and Long Short-Term Memory (LSTM) network, for classifying CAAs are evaluated under our CAA classification framework in five CAA scenarios and the normal scenario without CAA. Experimental results show that LSTM outperforms the other two neural network architectures, and its CAA classification accuracy is higher than 95%. We successfully transferred the learned LSTM model to classify CAAs on other nodes in the same network and the nodes in other networks, which verifies the generality of our proposed framework.","2575-8411","978-1-7281-7002-2","10.1109/ICDCS47774.2020.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9355808","Wireless networks;Channel access attack;Classification;Deep learning;Long short-term memory","Training;Wireless networks;Neural networks;Transfer learning;Prototypes;Media;Distributed computing","convolutional neural nets;deep learning (artificial intelligence);pattern classification;radio networks;recurrent neural nets;telecommunication security","event-driven network simulator;deep neural networks;wireless networks;channel access attack classification;smart applications;deep learning-based CAA detection;state transition sequences;fully-connected neural network;convolutional neural network;long short-term memory network;LSTM network","","","","21","","23 Feb 2021","","","IEEE","IEEE Conferences"
"Filtering image-based spam using multifractal analysis and active learning feedback-driven semi-supervised support vector machine","Jian Zhong; YiLu Zhou; Wei Deng","Information Technology Center, Southwest University, Chongqing, China; Information Technology Center, Southwest University, Chongqing, China; Information Technology Center, Southwest University, Chongqing, China","IEEE Conference Anthology","10 Apr 2014","2013","","","1","5","Traditional anti-spam technologies can't block image-based spam because spammers employ a variety of image creation and randomization algorithms to make the message fully legible by the human eye but undistinguishable by the most anti-spam engines. In this paper we propose a novel composite method to filter image-based spam accurately and effectively, which can be easily implemented as a plug-in in SpamAssassin. Our method takes advantage of the two natures of image-based spams: large quantity, similarity and character variability. For the first nature, we use rules of SpamAssassin to detect the emails characteristic. If a new email has been identified as spam by the rules, it will be blocked. Otherwise, image-based mail will be captured by the plug-in. For the second nature,the plug-in will use multifractal analysis in multi-orientation wavelet pyramid algorithm to get image-based email texture descriptor which has strong invariance to many factors, use a hybrid filter-wrapper feature subset selection algorithm based on particle swarm optimization to reduce some redundant or irrelevant features in the texture descriptor, and use a semi-supervised support vector machines classification algorithm to detect whether an email is ham or spam, then use active learning clustering to get the most representative emails for relabeling through user feedback. The relabeled emails by users feedback and the unlabeled suspect spams by SVM will be used to retrain the classification for improving accuracy of spam filter. The experimental results demonstrate that our method is of high efficiency, high accuracy and low false positive rate. The accuracy will be improved and the false positive rate will be reduced along with more and more retraining. So, the method is fit especially for an adversarial learning and processing like spam filtering.","","978-1-4799-1660-3","10.1109/ANTHOLOGY.2013.6784950","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6784950","Image-Based Spam;Multifractal Analysis;Active Learning Cluseting;Feedback-Driven Semi-Supervised Support Vector Machine","Educational institutions;Support vector machines;Filtering algorithms;Electronic mail;Lead;Fractals;Feature extraction","","","","2","","18","","10 Apr 2014","","","IEEE","IEEE Conferences"
"Predictions of Network Attacks in Collaborative Environment","M. Husák; P. Čeleda","Masaryk University,Institute of Computer Science,Brno,Czech Republic; Masaryk University,Institute of Computer Science,Brno,Czech Republic","NOMS 2020 - 2020 IEEE/IFIP Network Operations and Management Symposium","8 Jun 2020","2020","","","1","6","This paper is a digest of the thesis on predicting cyber attacks in a collaborative environment. While previous works mostly focused on predicting attacks as seen from a single observation point, we proposed taking advantage of collaboration and exchange of intrusion detection alerts among organizations and networks. Thus, we can observe the cyber attack on a large scale and predict the next action of an adversary and its target. The thesis follows the three levels of cyber situational awareness: perception, comprehension, and projection. In the perception phase, we discuss the improvements of intrusion detection systems that allow for sharing intrusion detection alerts and their correlation. In the comprehension phase, we employed data mining to discover frequent attack patterns. In the projection phase, we present the analytical framework for the predictive analysis of the alerts backed by data mining and contemporary data processing approaches. The results are shown from experimental evaluation in the security alert sharing platform SABU, where real-world alerts from Czech academic and commercial networks are shared. The thesis is accompanied by the implementation of the analytical framework and a dataset that provides a baseline for future work.","2374-9709","978-1-7281-4973-8","10.1109/NOMS47738.2020.9110472","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9110472","intrusion detection;alert correlation;information sharing;collaboration;prediction;situational awareness","","data mining;groupware;security of data","data mining;contemporary data processing approaches;security alert;Czech academic networks;commercial networks;network attacks;collaborative environment;cyber attack;intrusion detection alerts;cyber situational awareness;intrusion detection systems;security alert sharing platform SABU","","","","35","","8 Jun 2020","","","IEEE","IEEE Conferences"
"NFV Security Survey: From Use Case Driven Threat Analysis to State-of-the-Art Countermeasures","M. Pattaranantakul; R. He; Q. Song; Z. Zhang; A. Meddahi","IMT Lille Douai, Institut Mines-Télécom, Lille, France; Orange Lab Service, Orange, Châtillon, France; IMT Lille Douai, Institut Mines-Télécom, Lille, France; IMT Lille Douai, Institut Mines-Télécom, Lille, France; IMT Lille Douai, Institut Mines-Télécom, Lille, France","IEEE Communications Surveys & Tutorials","20 Nov 2018","2018","20","4","3330","3368","Network functions virtualization (NFV), along with software-defined networking (SDN), drives a new change in networking infrastructure with respect to designing, deploying, and managing various network services. In particular, NFV has potential to significantly reduce the hardware cost, greatly improve operational efficiency, and dramatically shorten the development lifecycle of network service. It also makes network functions and services much more adaptive and scalable. Despite the promising advantages of NFV, security remains to be one of the vital concerns and potential hurdle, as attack surface becomes unclear and defense line turns to be blurred in the virtualization environment. This survey is therefore devoted to analyzing NFV from a security perspective. We first analyze security threats of five well-defined NFV use cases, with an objective to establishing a comprehensive layer-specific threat taxonomy. Second, we conduct in-depth comparative studies on several security mechanisms that are applied in traditional scenarios and in NFV environments. The purpose is to analyze their implicit relationships with NFV performance objectives in terms of feasibility, agility, effectiveness, and so on. Third, based on the established threat taxonomy and the analyzed security mechanisms, we provide a set of recommendations on securing NFV based services, along with the analysis on the state-of-the-art security countermeasures. A resulting holistic security framework is intended to lay a foundation for NFV service providers to deploy adaptive, scalable, and cost-effective security hardening based on their particular needs. Some future research directions are finally discussed.","1553-877X","","10.1109/COMST.2018.2859449","Orange Research Labs(grant numbers:G04261); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8419241","Network function virtualization (NFV);security functions;security management;service orchestration","Network security;Hardware;Tutorials;Taxonomy;Virtualization;Network function virtualization","computer network security;software defined networking;virtualisation","security threats;network functions virtualization;software-defined networking;threat taxonomy;NFV;threat analysis;security countermeasures;SDN","","24","","162","IEEE","25 Jul 2018","","","IEEE","IEEE Journals"
"Security and Privacy in Smart Cities: Challenges and Opportunities","L. Cui; G. Xie; Y. Qu; L. Gao; Y. Yang","College of Electrical and Power Engineering, Taiyuan University of Technology, Taiyuan, China; College of Electrical and Power Engineering, Taiyuan University of Technology, Taiyuan, China; School of Information Technology, Deakin University, Burwood, VIC, Australia; School of Information Technology, Deakin University, Burwood, VIC, Australia; College of Electrical and Power Engineering, Taiyuan University of Technology, Taiyuan, China","IEEE Access","6 Sep 2018","2018","6","","46134","46145","Smart cities are expected to improve the quality of daily life, promote sustainable development, and improve the functionality of urban systems. Now that many smart systems have been implemented, security and privacy issues have become a major challenge that requires effective countermeasures. However, traditional cybersecurity protection strategies cannot be applied directly to these intelligent applications because of the heterogeneity, scalability, and dynamic characteristics of smart cities. Furthermore, it is necessary to be aware of security and privacy threats when designing and implementing new mechanisms or systems. Motivated by these factors, we survey the current situations of smart cities with respect to security and privacy to provide an overview of both the academic and industrial fields and to pave the way for further exploration. Specifically, this survey begins with an overview of smart cities to provide an integrated context for readers. Then, we discuss the privacy and security issues in current smart applications along with the corresponding requirements","2169-3536","","10.1109/ACCESS.2018.2853985","Shanxi Scholarship Council of China; Research Project(grant numbers:2016-044); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8409952","Smart city;Internet of Things;security;privacy","Smart cities;Security;Privacy;Computer architecture;Sensors","data privacy;security of data;smart cities;town and country planning","smart cities;smart systems;privacy threats;security issues;cybersecurity protection strategies","","22","","109","OAPA","11 Jul 2018","","","IEEE","IEEE Journals"
"IEEE Draft Standard for Biometric Open Protocol","",,"IEEE P2410/D4, January 2019","11 Jan 2019","2019","","","1","28","Identity assertion, role gathering, multilevel access control, assurance, and auditing are provided by the Biometric Open Protocol Standard (BOPS). An implementation of the BOPS III spec is described, which includes both the software running on the client device as well as the server. Pluggable components are allowed to replace existing components’ functionality, accepting integration into current operating environments in a short period of time. A “point-and-cut” mechanism to add the appropriate security to both development and production systems is offered through the BOPS implementation functionality. Homomorphic encryption and a tremendous simplification of the API are also described.","","978-1-5044-5481-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8610445","This standard provides a biometric-agnostic security protocol for authentication;identification;and liveness.","IEEE Standards;Biometrics (access control);Protocols;Open systems;Trust management","","","","","","","","11 Jan 2019","","","IEEE","IEEE Standards"
"An Approach for Formal Analysis of the Security of a Water Treatment Testbed","S. S. Patlolla; B. McMillin; S. Adepu; A. Mathur","Missouri Univ. of Sci. & Technol., Rolla, MO, USA; Missouri Univ. of Sci. & Technol., Rolla, MO, USA; Singapore Univ. of Technol. & Design, Singapore, Singapore; Singapore Univ. of Technol. & Design, Singapore, Singapore","2018 IEEE 23rd Pacific Rim International Symposium on Dependable Computing (PRDC)","14 Feb 2019","2018","","","115","124","An increase in the number of attacks on cyberphysical systems (CPS) has raised concerns over the vulnerability of critical infrastructure such as water treatment, oil, gas plants, against cyber attacks. Such systems are controlled by an Industrial Control System (ICS) that includes controllers communicating with each other, and with physical sensors and actuators, using a communications network. This paper focuses on a Multiple Security Domain Nondeducibility (MSDND) model to identify the vulnerable points of attack on the system that hide critical information rather than steal it, such as in the STUXNET virus. It is shown how MSDND analysis, conducted on a realistic multi-stage water treatment testbed, is useful in enhancing the security of a water treatment plant. Based on the MSDND analysis, this work offers a thorough documentation on the vulnerable points of attack, invariants used for removing the vulnerabilities, and suggested design decisions that help in developing invariants to mitigate attacks.","2473-3105","978-1-5386-5700-3","10.1109/PRDC.2018.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8639514","cyber physical security;invariants;information flow;msdnd;design;cyber security","Security;Integrated circuits;Actuators;Monitoring;Sensor systems;Cost accounting","critical infrastructures;cyber-physical systems;industrial control;public utilities;security of data;water treatment","cyberphysical systems;critical infrastructure;gas plants;cyber attacks;physical sensors;communications network;critical information;MSDND analysis;multistage water treatment;water treatment plant;formal analysis;industrial control system;water treatment testbed;multiple security domain nondeducibility model;ICS;STUXNET virus","","2","","21","","14 Feb 2019","","","IEEE","IEEE Conferences"
"PeerShark: Detecting Peer-to-Peer Botnets by Tracking Conversations","P. Narang; S. Ray; C. Hota; V. Venkatakrishnan","Dept. of Comput. Sci. & Inf. Syst., Birla Inst. of Technol. & Sci.-Pilani, Hyderabad, India; Dept. of Comput. Sci. & Inf. Syst., Birla Inst. of Technol. & Sci.-Pilani, Hyderabad, India; Dept. of Comput. Sci. & Inf. Syst., Birla Inst. of Technol. & Sci.-Pilani, Hyderabad, India; Dept. of Comput. Sci., Univ. of Illinois at Chicago, Chicago, IL, USA","2014 IEEE Security and Privacy Workshops","20 Nov 2014","2014","","","108","115","The decentralized nature of Peer-to-Peer (P2P) botnets makes them difficult to detect. Their distributed nature also exhibits resilience against take-down attempts. Moreover, smarter bots are stealthy in their communication patterns, and elude the standard discovery techniques which look for anomalous network or communication behavior. In this paper, we propose PeerShark, a novel methodology to detect P2P botnet traffic and differentiate it from benign P2P traffic in a network. Instead of the traditional 5-tuple 'flow-based' detection approach, we use a 2-tuple 'conversation-based' approach which is port-oblivious, protocol-oblivious and does not require Deep Packet Inspection. PeerShark could also classify different P2P applications with an accuracy of more than 95%.","","978-1-4799-5103-1","10.1109/SPW.2014.25","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957293","peer-to-peer;botnet;machine learning","Peer-to-peer computing;IP networks;Internet;Ports (Computers);Feature extraction;Electronic mail;Firewalls (computing)","computer network security;invasive software;peer-to-peer computing;telecommunication traffic","conversations tracking;peer-to-peer botnets detection;communication patterns;standard discovery techniques;anomalous network;communication behavior;PeerShark;P2P botnet traffic;flow-based detection;2-tuple conversation-based approach;port-oblivious;protocol-oblivious;P2P applications","","26","","36","","20 Nov 2014","","","IEEE","IEEE Conferences"
"Mediating cyber and physical threat propagation in secure smart grid architectures","C. Neuman; K. Tan","Information Sciences Institute, University of Southern California, Marina del Rey, USA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, USA","2011 IEEE International Conference on Smart Grid Communications (SmartGridComm)","15 Dec 2011","2011","","","238","243","The power grid is a federated system. Regions of the system are controlled by different organizations and security of the grid is imposed from above through regulation of the security techniques used by the federants. This approach will be less effective as we move to a smart grid, where control of some elements of the grid rests in the customer's home through technologies that enable remote access to appliances. These regions of the smart grid are less trusted, yet they interact in various ways with other parts of the grid. This paper demonstrates threat propagation in the smart grid from such regions, and discusses architectural approaches to mediating the impact of such flows.","","978-1-4577-1702-4","10.1109/SmartGridComm.2011.6102325","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6102325","","Smart grids;Security;Sensors;Fires;Internet;Educational institutions","power system security;smart power grids","cyber threat;physical threat propagation;secure smart grid architectures;power grid","","17","","13","","15 Dec 2011","","","IEEE","IEEE Conferences"
"Spam host classification using PSO-SVM","A. Enache; V. Sgârciu","Politehnica University, Faculty of Automatic Control and Computer Science, Bucharest, Romania; Politehnica University, Faculty of Automatic Control and Computer Science, Bucharest, Romania","2014 IEEE International Conference on Automation, Quality and Testing, Robotics","17 Jul 2014","2014","","","1","5","Search engines have become a de facto place to start information acquisition on the Internet. Sabotaging the quality of the results retrieved by search engines can lead users to doubt the search engine provider. Spam websites can serve as means of phishing. This paper shows a spam host detection approach that uses support vector machines(SVM) for classification. We create a parallel version of standard Particle Swarm Optimization(PSO) to determine free parameters of the SVM classifier and apply our proposed model to a content web spamming dataset, WEBSPAM-UK2011. Our implementation of the parallel PSO is constructed on a pool of threads and each thread executes tasks associated to a particle from the swarm. Experiments showed that our proposed model can achieve a higher accuracy than regular SVM and outperforms other classifiers (C4.5, Naive Bayes). Furthermore, parallel version of standard Particle Swam Optimization(PSO) can efficiently select parameters for SVM.","","978-1-4799-3732-5","10.1109/AQTR.2014.6857840","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6857840","spam host;Particle Swarm Optimization;Support Vector Machine;parallelism","Support vector machines;Accuracy;Particle swarm optimization;Unsolicited electronic mail;Kernel;Sensitivity;Standards","Internet;parallel algorithms;particle swarm optimisation;search engines;security of data;support vector machines;unsolicited e-mail;Web sites","spam host classification;PSO;particle swarm optimization;SVM;support vector machines;search engines;Internet;spam Websites;spam host detection;Web spamming dataset;phishing","","3","","18","","17 Jul 2014","","","IEEE","IEEE Conferences"
"A Survey on Machine Learning Techniques for Routing Optimization in SDN","R. Amin; E. Rojas; A. Aqdus; S. Ramzan; D. Casillas-Perez; J. M. Arco","Department of Computer Science, University of Engineering and Technology, Taxila, Taxila, Pakistan; Departamento de Automática, Universidad de Alcalá, Alcalá de Henares, Spain; Department of Computer Science, University of Engineering and Technology, Taxila, Taxila, Pakistan; Department of Computer Science, University of Engineering and Technology, Taxila, Taxila, Pakistan; Departamento de Teoría de la Señal y Comunicaciones, Universidad Rey Juan Carlos, Fuenlabrada, Spain; Departamento de Automática, Universidad de Alcalá, Alcalá de Henares, Spain","IEEE Access","29 Jul 2021","2021","9","","104582","104611","In conventional networks, there was a tight bond between the control plane and the data plane. The introduction of Software-Defined Networking (SDN) separated these planes, and provided additional features and tools to solve some of the problems of traditional network (i.e., latency, consistency, efficiency). SDN is a flexible networking paradigm that boosts network control, programmability and automation. It proffers many benefits in many areas, including routing. More specifically, for efficiently organizing, managing and optimizing routing in networks, some intelligence is required, and SDN offers the possibility to easily integrate it. To this purpose, many researchers implemented different machine learning (ML) techniques to enhance SDN routing applications. This article surveys the use of ML techniques for routing optimization in SDN based on three core categories (i.e. supervised learning, unsupervised learning, and reinforcement learning). The main contributions of this survey are threefold. Firstly, it presents detailed summary tables related to these studies and their comparison is also discussed, including a summary of the best works according to our analysis. Secondly, it summarizes the main findings, best works and missing aspects, and it includes a quick guideline to choose the best ML technique in this field (based on available resources and objectives). Finally, it provides specific future research directions divided into six sections to conclude the survey. Our conclusion is that there is a huge trend to use intelligence-based routing in programmable networks, particularly during the last three years, but a lot of effort is still required to achieve comprehensive comparisons and synergies of approaches, meaningful evaluations based on open datasets and topologies, and detailed practical implementations (following recent standards) that could be adopted by industry. In summary, future efforts should be focused on reproducible research rather than on new isolated ideas. Otherwise, most of these applications will be barely implemented in practice.","2169-3536","","10.1109/ACCESS.2021.3099092","Comunidad de Madrid through the project TAPIR-CM(grant numbers:S2018/TCS-4496); project IRIS-CM(grant numbers:CM/JIN/2019-039); Junta de Comunidades de Castilla-La Mancha through the project IRIS-JCCM(grant numbers:SBPLY/19/180501/000324); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9493245","Software-defined networking;machine learning;routing;optimization;survey","Routing;Optimization;Machine learning;Market research;Terminology;Security;Reinforcement learning","software defined networking;supervised learning;telecommunication network routing;unsupervised learning","routing optimization;control plane;data plane;Software-Defined Networking;flexible networking paradigm;network control;machine learning techniques;SDN routing applications;ML technique;unsupervised learning;reinforcement learning;intelligence-based routing;programmable networks","","","","201","CCBY","26 Jul 2021","","","IEEE","IEEE Journals"
"Detection and Compensation of Covert Service-Degrading Intrusions in Cyber Physical Systems through Intelligent Adaptive Control","F. Farivar; M. S. Haghighi; S. Barchinezhad; A. Jolfaei","Department of Mechatronics Engineering, Islamic Azad University, Tehran, Iran; School of Electrical and Computer Engineering, University of Tehran, Tehran, Iran; School of Electrical and Computer Engineering, University of Tehran, Tehran, Iran; School of Science, Engineering and Information Technology Federation, University Australia, Mt Helen, Australia","2019 IEEE International Conference on Industrial Technology (ICIT)","8 Jul 2019","2019","","","1143","1148","Cyber-Physical Systems (CPS) are playing important roles in the critical infrastructure now. A prominent family of CPSs are networked control systems in which the control and feedback signals are carried over computer networks like the Internet. Communication over insecure networks make system vulnerable to cyber attacks. In this article, we design an intrusion detection and compensation framework based on system/plant identification to fight covert attacks. We collect error statistics of the output estimation during the learning phase of system operation and after that, monitor the system behavior to see if it significantly deviates from the expected outputs. A compensating controller is further designed to intervene and replace the classic controller once the attack is detected. The proposed model is tested on a DC motor as the plant and is put against a deception signal amplification attack over the forward link. Simulation results show that the detection algorithm well detects the intrusion and the compensator is also successful in alleviating the attack effects.","2643-2978","978-1-5386-6376-9","10.1109/ICIT.2019.8755007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8755007","Control;cyber physical system;cyber security;covert;identification;intrusion detection;service degradation.","Intrusion detection;Networked control systems;DC motors;Degradation;Detectors;Steady-state","adaptive control;computer network security;control engineering computing;feedback;Internet;networked control systems","feedback signals;computer networks;insecure networks;intrusion detection;compensation framework;system/plant identification;covert attacks;system operation;system behavior;compensating controller;classic controller;deception signal amplification attack;detection algorithm;compensator;covert service-degrading intrusions;intelligent adaptive control;networked control systems;cyber-physical systems","","5","","29","","8 Jul 2019","","","IEEE","IEEE Conferences"
"Applications of Economic and Pricing Models for Wireless Network Security: A Survey","N. C. Luong; D. T. Hoang; P. Wang; D. Niyato; Z. Han","School of Computer Science and Engineering, Nanyang Technological University, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Singapore; Electrical and Computer Engineering, University of Houston, Houston, TX, USA","IEEE Communications Surveys & Tutorials","21 Nov 2017","2017","19","4","2735","2767","This paper provides a comprehensive literature review on applications of economic and pricing theory to security issues in wireless networks. Unlike wireline networks, the broadcast nature and the highly dynamic change of network environments pose a number of nontrivial challenges to security design in wireless networks. While the security issues have not been completely solved by traditional or system-based solutions, economic and pricing models recently were employed as one efficient solution to discourage attackers and prevent attacks to be performed. In this paper, we review economic and pricing approaches proposed to address major security issues in wireless networks including eavesdropping attack, denial-of-service (DoS) attack such as jamming and distributed DoS, and illegitimate behaviors of malicious users. Additionally, we discuss integrating economic and pricing models with cryptography methods to reduce information privacy leakage as well as to guarantee the confidentiality and integrity of information in wireless networks. Finally, we highlight important challenges, open issues and future research directions of applying economic and pricing models to wireless security issues.","1553-877X","","10.1109/COMST.2017.2732462","Singapore MOE Tier 1(grant numbers:RG33/16,RG18/13); MOE Tier 2(grant numbers:MOE2014-T2-2-015 ARC4/15,MOE2013-T2-2-070 ARC16/14); U.S. National Natural Science Foundation(grant numbers:CNS-1702850,CNS-1646607,ECCS-1547201,CCF-1456921,CMMI-1434789,CNS-1443917,ECCS-1405121); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7994586","Security;wireless networks;pricing models;economic theories","Pricing;Economics;Biological system modeling;Wireless networks;Communication system security;Computer crime;Computer security","cryptography;pricing;radio networks;telecommunication security","pricing models;wireless network security;comprehensive literature review;wireless networks;wireline networks;network environments;security design;economic pricing approaches;wireless security issues","","11","","160","IEEE","27 Jul 2017","","","IEEE","IEEE Journals"
"Design Guidelines for Machine Learning-based Cybersecurity in Internet of Things","A. Boukerche; R. W. L. Coutinho",University of Ottawa; Concordia University,"IEEE Network","16 Feb 2021","2021","35","1","393","399","Cybersecurity is one of the building blocks in need of increasing attention in Internet of things (IoT) applications. IoT has become a popular target for attackers seeking sensitive and personal user data, computing infrastructure for massive attacks, or aimed at compromising critical applications. Worryingly, the industrial race toward the forefront of IoT software and device development has led to increased market penetration of vulnerable IoT devices and applications. Nevertheless, traditional cybersecurity solutions designed for personal computers often rely on heavy computation and high communication overhead, and therefore are prohibitive for IoT, given the explosive number of IoT devices, their resource-con-strained nature, and their heterogeneity. Hence, innovative solutions must be designed for securing IoT applications, while considering the peculiar characteristics of IoT devices and networks. In this article, we discuss the motivations and challenges of using machine learning (ML) models for the design of cybersecurity solutions for IoT. More specifically, we tackle the challenge of designing ML-based solutions and provide guidelines for ML-based physical layer solutions aimed at securing IoT. We propose a device-oriented and network-oriented classification and investigate recent works that designed ML-based solutions, considering IoT physical layer features, to secure IoT applications. The proposed classification helps engineers and practitioners starting in this area to better identify and understand the challenges, requirements, and up-to-date common design principles for securing IoT devices and networks considering physical layer features. Finally, we shed light on some future research directions that need further investigation.","1558-156X","","10.1109/MNET.011.2000396","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9186468","","Internet of Things;Computer crime;Physical layer;Machine learning;Sensors","computer crime;computer network security;Internet of Things;learning (artificial intelligence);security of data","critical applications;personal user data;sensitive user data;things applications;machine learning-based cybersecurity;design guidelines;up-to-date common design principles;IoT physical layer features;designed ML-based solutions;device-oriented;ML-based physical layer solutions;machine learning models;securing IoT applications;innovative solutions;personal computers;traditional cybersecurity solutions;vulnerable IoT devices;increased market penetration;device development","","","","15","","4 Sep 2020","","","IEEE","IEEE Magazines"
